,J
2026-02-27,137.86000061035156
2026-03-02,139.02999877929688
2026-03-03,138.8800048828125
2026-03-04,138.14999389648438
2026-03-05,136.10000610351562
2026-03-06,136.7899932861328
2026-03-09,134.6699981689453
2026-03-10,131.83999633789062
2026-03-11,132.91000366210938
2026-03-12,129.5
2026-03-13,128.05999755859375
2026-03-16,128.8300018310547
2026-03-17,130.3800048828125
2026-03-18,127.79000091552734
2026-03-19,128.02000427246094
2026-03-20,128.44000244140625
2026-03-23,129.2100067138672
2026-03-24,128.8699951171875
2026-03-25,129.97000122070312
2026-03-26,129.52000427246094
2026-03-27,125.88999938964844
2026-03-30,124.8000030517578
2026-03-31,127.27999877929688
2026-04-01,128.4199981689453
2026-04-02,128.02000427246094
2026-04-06,128.0399932861328
2026-04-07,127.19000244140624
2026-04-08,131.13999938964844
2026-04-09,127.12999725341795
2026-04-10,122.87000274658205
2026-04-13,125.30999755859376
2026-04-14,125.41000366210938
2026-04-15,127.30999755859376
2026-04-16,126.25
2026-04-17,128.92999267578125
2026-04-20,128.8699951171875
2026-04-21,129.50999450683594
2026-04-22,127.5500030517578
2026-04-23,127.58000183105467
2026-04-24,126.5999984741211
2026-04-27,125.81999969482422
2026-04-28,126.45999908447266
2026-04-29,125.56999969482422
2026-04-30,129.41000366210938
2026-05-01,128.9199981689453
2026-05-04,130.74000549316406
2026-05-05,136.5500030517578
2026-05-06,126.62000274658205
2026-05-07,122.76000213623048
2026-05-08,118.43000030517578
2026-05-11,117.0199966430664
2026-05-12,114.1500015258789
2026-05-13,107.2699966430664
2026-05-14,112.76000213623048
2026-05-15,110.51000213623048
2026-05-18,113.61000061035156
2026-05-19,112.88999938964844
2026-05-20,113.81999969482422
2026-05-21,114.04000091552734
2026-05-22,114.69000244140624
2026-05-26,115.8499984741211
2026-05-27,115.9000015258789
2026-05-28,118.95999908447266
2026-05-29,119.86000061035156
2026-06-01,123.0199966430664
2026-06-02,121.94000244140624
2026-06-03,121.27999877929688
2026-06-04,123.56999969482422
2026-06-05,122.5500030517578
2026-06-08,119.95999908447266
2026-06-09,125.44000244140625
2026-06-10,121.76000213623047
2026-06-11,126.30999755859375
2026-06-12,127.0
