,LHX
2024-09-18,229.7100067138672
2024-09-19,230.4600067138672
2024-09-20,233.2100067138672
2024-09-23,237.72999572753903
2024-09-24,234.7400054931641
2024-09-25,233.32000732421875
2024-09-26,231.5599975585937
2024-09-27,234.9900054931641
2024-09-30,237.8699951171875
2024-10-01,245.2899932861328
2024-10-02,244.66000366210932
2024-10-03,243.1100006103516
2024-10-04,243.66000366210932
2024-10-07,241.759994506836
2024-10-08,241.27999877929688
2024-10-09,242.22000122070312
2024-10-10,242.3500061035156
2024-10-11,246.0399932861328
2024-10-14,248.22999572753903
2024-10-15,245.3000030517578
2024-10-16,248.13999938964844
2024-10-17,248.27999877929688
2024-10-18,248.77999877929688
2024-10-21,248.1499938964844
2024-10-22,244.92999267578125
2024-10-23,245.82000732421875
2024-10-24,244.1699981689453
2024-10-25,252.8099975585937
2024-10-28,248.02999877929688
2024-10-29,245.07000732421875
2024-10-30,245.41000366210932
2024-10-31,247.47000122070312
2024-11-01,247.47999572753903
2024-11-04,247.07000732421875
2024-11-05,250.9499969482422
2024-11-06,256.45001220703125
2024-11-07,254.8099975585937
2024-11-08,260.6000061035156
2024-11-11,264.2200012207031
2024-11-12,261.7200012207031
2024-11-13,261.6499938964844
2024-11-14,248.16000366210932
2024-11-15,247.0
2024-11-18,244.2700042724609
2024-11-19,243.5800018310547
2024-11-20,244.3600006103516
2024-11-21,246.6000061035156
2024-11-22,248.16000366210932
2024-11-25,240.6000061035156
2024-11-26,245.5800018310547
2024-11-27,245.3300018310547
2024-11-29,246.25
2024-12-02,242.82000732421875
2024-12-03,239.8600006103516
2024-12-04,240.47999572753903
2024-12-05,238.13999938964844
2024-12-06,234.63999938964844
2024-12-09,229.759994506836
2024-12-10,230.67999267578125
2024-12-11,228.8699951171875
2024-12-12,224.3500061035156
2024-12-13,223.16000366210932
2024-12-16,222.0399932861328
2024-12-17,218.4499969482422
2024-12-18,213.4199981689453
2024-12-19,210.63999938964844
2024-12-20,213.5500030517578
2024-12-23,213.02999877929688
2024-12-24,213.32000732421875
2024-12-26,213.58999633789065
2024-12-27,212.3699951171875
2024-12-30,208.94000244140625
2024-12-31,210.27999877929688
2025-01-02,207.3600006103516
2025-01-03,209.75
2025-01-06,204.2899932861328
2025-01-07,203.0
2025-01-08,207.1499938964844
2025-01-10,208.27999877929688
2025-01-13,213.9199981689453
2025-01-14,214.88999938964844
2025-01-15,214.13999938964844
2025-01-16,218.47999572753903
2025-01-17,218.16000366210932
2025-01-21,222.8600006103516
2025-01-22,220.0599975585937
2025-01-23,219.7899932861328
2025-01-24,218.6499938964844
2025-01-27,222.2899932861328
2025-01-28,213.3000030517578
2025-01-29,211.9499969482422
2025-01-30,212.0599975585937
2025-01-31,212.009994506836
2025-02-03,212.77999877929688
2025-02-04,210.7100067138672
2025-02-05,208.97000122070312
2025-02-06,206.66000366210932
2025-02-07,206.1300048828125
2025-02-10,208.42999267578125
2025-02-11,206.75
2025-02-12,200.6100006103516
2025-02-13,200.0
2025-02-14,197.6100006103516
2025-02-18,195.6999969482422
2025-02-19,194.6499938964844
2025-02-20,197.22999572753903
2025-02-21,199.0200042724609
2025-02-24,199.8500061035156
2025-02-25,203.97000122070312
2025-02-26,202.3300018310547
2025-02-27,204.8999938964844
2025-02-28,206.1100006103516
2025-03-03,207.6999969482422
2025-03-04,207.0800018310547
2025-03-05,210.52999877929688
2025-03-06,213.7899932861328
2025-03-07,220.1000061035156
2025-03-10,217.8500061035156
2025-03-11,212.3300018310547
2025-03-12,208.9499969482422
2025-03-13,211.17999267578125
2025-03-14,211.0599975585937
2025-03-17,212.97999572753903
2025-03-18,212.42999267578125
2025-03-19,213.0399932861328
2025-03-20,209.88999938964844
2025-03-21,207.97999572753903
2025-03-24,210.7100067138672
2025-03-25,212.5599975585937
2025-03-26,211.92999267578125
2025-03-27,212.6999969482422
2025-03-28,207.75
2025-03-31,209.3099975585937
2025-04-01,209.75
2025-04-02,211.8999938964844
2025-04-03,209.94000244140625
2025-04-04,202.0599975585937
2025-04-07,200.2100067138672
2025-04-08,200.75
2025-04-09,214.3500061035156
2025-04-10,213.509994506836
2025-04-11,222.02999877929688
2025-04-14,222.69000244140625
2025-04-15,220.9499969482422
2025-04-16,218.8800048828125
2025-04-17,218.22000122070312
2025-04-21,214.1199951171875
2025-04-22,215.0800018310547
2025-04-23,216.3099975585937
2025-04-24,216.2700042724609
2025-04-25,216.0800018310547
2025-04-28,218.759994506836
2025-04-29,221.22999572753903
2025-04-30,220.0200042724609
2025-05-01,219.91000366210932
2025-05-02,219.75
2025-05-05,218.6199951171875
2025-05-06,216.19000244140625
2025-05-07,218.0
2025-05-08,218.38999938964844
2025-05-09,219.38999938964844
2025-05-12,218.9600067138672
2025-05-13,218.3699951171875
2025-05-14,219.6499938964844
2025-05-15,226.8600006103516
2025-05-16,230.1999969482422
2025-05-19,230.97000122070312
2025-05-20,230.82000732421875
2025-05-21,232.58999633789065
2025-05-22,239.19000244140625
2025-05-23,237.4900054931641
2025-05-27,247.8999938964844
2025-05-28,244.3699951171875
2025-05-29,243.4199981689453
2025-05-30,244.33999633789065
2025-06-02,243.16000366210932
2025-06-03,243.19000244140625
2025-06-04,242.3099975585937
2025-06-05,242.0599975585937
2025-06-06,244.2700042724609
2025-06-09,245.41000366210932
2025-06-10,244.7899932861328
2025-06-11,246.6699981689453
2025-06-12,250.38999938964844
2025-06-13,256.989990234375
2025-06-16,247.7700042724609
2025-06-17,250.8600006103516
2025-06-18,248.8300018310547
2025-06-20,249.6699981689453
2025-06-23,251.1100006103516
2025-06-24,246.6499938964844
2025-06-25,247.8699951171875
2025-06-26,246.8000030517578
2025-06-27,246.97999572753903
2025-06-30,250.83999633789065
2025-07-01,252.17999267578125
2025-07-02,253.5599975585937
2025-07-03,255.72999572753903
2025-07-07,256.42999267578125
2025-07-08,257.0899963378906
2025-07-09,259.04998779296875
2025-07-10,260.1000061035156
2025-07-11,259.54998779296875
2025-07-14,262.3099975585937
2025-07-15,261.1700134277344
2025-07-16,263.6600036621094
2025-07-17,265.510009765625
2025-07-18,264.7699890136719
2025-07-21,263.0899963378906
2025-07-22,264.4200134277344
2025-07-23,269.6000061035156
2025-07-24,273.2200012207031
2025-07-25,269.2799987792969
2025-07-28,269.4700012207031
2025-07-29,272.3099975585937
2025-07-30,274.1199951171875
2025-07-31,274.82000732421875
2025-08-01,278.260009765625
2025-08-04,278.0599975585937
2025-08-05,278.2200012207031
2025-08-06,276.8800048828125
2025-08-07,273.8099975585937
2025-08-08,269.7200012207031
2025-08-11,270.32000732421875
2025-08-12,270.2099914550781
2025-08-13,270.2200012207031
2025-08-14,271.04998779296875
2025-08-15,270.54998779296875
2025-08-18,271.9200134277344
2025-08-19,272.2300109863281
2025-08-20,276.1499938964844
2025-08-21,276.1099853515625
2025-08-22,275.7699890136719
2025-08-25,276.1700134277344
2025-08-26,277.6600036621094
2025-08-27,276.760009765625
2025-08-28,277.0400085449219
2025-08-29,277.6199951171875
2025-09-02,275.1199951171875
2025-09-03,273.1099853515625
2025-09-04,272.989990234375
2025-09-05,272.3900146484375
2025-09-08,273.8900146484375
2025-09-09,270.7099914550781
2025-09-10,275.6400146484375
2025-09-11,280.6300048828125
2025-09-12,279.20001220703125
2025-09-15,281.8900146484375
2025-09-16,284.2699890136719
2025-09-17,281.8599853515625
2025-09-18,282.7300109863281
2025-09-19,283.94000244140625
2025-09-22,284.32000732421875
2025-09-23,286.19000244140625
2025-09-24,284.0
2025-09-25,289.239990234375
2025-09-26,293.5599975585937
2025-09-29,296.95001220703125
2025-09-30,305.4100036621094
2025-10-01,300.4700012207031
2025-10-02,296.1000061035156
2025-10-03,297.3900146484375
2025-10-06,303.010009765625
2025-10-07,301.42999267578125
2025-10-08,306.760009765625
2025-10-09,298.20001220703125
2025-10-10,292.3399963378906
2025-10-13,293.4200134277344
2025-10-14,299.989990234375
2025-10-15,289.7200012207031
2025-10-16,284.2900085449219
2025-10-17,283.8699951171875
2025-10-20,290.5599975585937
2025-10-21,292.29998779296875
2025-10-22,288.9700012207031
2025-10-23,293.2799987792969
2025-10-24,293.20001220703125
2025-10-27,291.1400146484375
2025-10-28,287.3800048828125
2025-10-29,286.8699951171875
2025-10-30,295.8999938964844
2025-10-31,289.1000061035156
2025-11-03,288.5899963378906
2025-11-04,291.1199951171875
2025-11-05,287.1000061035156
2025-11-06,285.0199890136719
2025-11-07,290.6600036621094
2025-11-10,297.0
2025-11-11,301.67999267578125
2025-11-12,300.239990234375
2025-11-13,288.3699951171875
2025-11-14,289.3900146484375
2025-11-17,287.69000244140625
2025-11-18,285.44000244140625
2025-11-19,285.25
2025-11-20,284.2200012207031
2025-11-21,277.7799987792969
2025-11-24,275.3999938964844
2025-11-25,276.3299865722656
2025-11-26,276.1400146484375
2025-11-28,278.69000244140625
2025-12-01,272.32000732421875
2025-12-02,273.9700012207031
2025-12-03,277.739990234375
2025-12-04,280.510009765625
2025-12-05,278.5
2025-12-08,281.6499938964844
2025-12-09,277.3699951171875
2025-12-10,285.94000244140625
2025-12-11,289.8599853515625
2025-12-12,286.95001220703125
2025-12-15,288.5299987792969
2025-12-16,282.8500061035156
2025-12-17,278.7200012207031
2025-12-18,282.7200012207031
2025-12-19,287.45001220703125
2025-12-22,295.1000061035156
2025-12-23,297.8299865722656
2025-12-24,298.1400146484375
2025-12-26,296.7699890136719
2025-12-29,295.92999267578125
2025-12-30,295.4700012207031
2025-12-31,293.57000732421875
2026-01-02,304.4800109863281
2026-01-05,311.3800048828125
2026-01-06,314.4700012207031
2026-01-07,309.760009765625
2026-01-08,325.739990234375
2026-01-09,335.7699890136719
2026-01-12,340.67999267578125
2026-01-13,341.239990234375
2026-01-14,342.8500061035156
2026-01-15,340.4200134277344
2026-01-16,346.4599914550781
2026-01-20,342.3299865722656
2026-01-21,347.8099975585937
2026-01-22,355.75
2026-01-23,354.7300109863281
2026-01-26,354.20001220703125
2026-01-27,360.5400085449219
2026-01-28,360.2999877929688
2026-01-29,356.0199890136719
2026-01-30,342.8500061035156
2026-02-02,340.239990234375
2026-02-03,351.57000732421875
2026-02-04,339.07000732421875
2026-02-05,342.2200012207031
2026-02-06,349.6600036621094
2026-02-09,350.6000061035156
2026-02-10,345.0799865722656
2026-02-11,340.2900085449219
2026-02-12,339.8999938964844
2026-02-13,345.5
2026-02-17,346.5899963378906
2026-02-18,352.1199951171875
2026-02-19,358.70001220703125
2026-02-20,356.1400146484375
2026-02-23,355.1400146484375
2026-02-24,354.2699890136719
2026-02-25,341.04998779296875
2026-02-26,355.1600036621094
2026-02-27,364.5400085449219
2026-03-02,378.4800109863281
2026-03-03,368.0
2026-03-04,368.75
2026-03-05,360.1000061035156
2026-03-06,366.6099853515625
2026-03-09,371.260009765625
2026-03-10,361.7200012207031
2026-03-11,364.260009765625
2026-03-12,357.8800048828125
2026-03-13,358.9599914550781
2026-03-16,366.2099914550781
2026-03-17,368.8599853515625
2026-03-18,368.3800048828125
2026-03-19,363.7000122070313
2026-03-20,352.8500061035156
2026-03-23,345.4800109863281
2026-03-24,351.4200134277344
2026-03-25,352.0199890136719
2026-03-26,349.3399963378906
2026-03-27,343.0
2026-03-30,339.92999267578125
2026-03-31,345.1499938964844
2026-04-01,353.9100036621094
2026-04-02,356.0
2026-04-06,358.7300109863281
2026-04-07,354.0
2026-04-08,361.9700012207031
2026-04-09,357.9700012207031
2026-04-10,353.5899963378906
2026-04-13,357.95001220703125
2026-04-14,355.5599975585937
2026-04-15,355.9200134277344
2026-04-16,353.4100036621094
2026-04-17,350.3500061035156
2026-04-20,348.57000732421875
2026-04-21,340.29998779296875
2026-04-22,331.6600036621094
2026-04-23,330.2200012207031
2026-04-24,317.510009765625
2026-04-27,320.4599914550781
2026-04-28,324.8800048828125
2026-04-29,321.3999938964844
2026-04-30,320.54998779296875
2026-05-01,313.3699951171875
2026-05-04,308.6199951171875
2026-05-05,302.6499938964844
2026-05-06,302.20001220703125
2026-05-07,301.17999267578125
2026-05-08,299.6400146484375
2026-05-11,302.3500061035156
2026-05-12,309.4700012207031
2026-05-13,304.92999267578125
2026-05-14,307.6199951171875
2026-05-15,303.3900146484375
2026-05-18,311.1600036621094
2026-05-19,308.1499938964844
2026-05-20,309.1499938964844
2026-05-21,306.3299865722656
2026-05-22,311.9800109863281
2026-05-26,313.4700012207031
2026-05-27,309.04998779296875
2026-05-28,314.7799987792969
2026-05-29,315.17999267578125
2026-06-01,309.5899963378906
2026-06-02,308.1199951171875
2026-06-03,303.45001220703125
2026-06-04,309.7799987792969
2026-06-05,307.8299865722656
2026-06-08,302.1000061035156
2026-06-09,308.1700134277344
2026-06-10,303.0
2026-06-11,312.1700134277344
2026-06-12,307.7900085449219
2026-06-15,304.1700134277344
2026-06-16,310.45001220703125
2026-06-17,313.1700134277344
2026-06-18,294.82000732421875
2026-06-22,285.8299865722656
2026-06-23,293.7699890136719
2026-06-24,287.2699890136719
2026-06-25,288.5199890136719
2026-06-26,291.25
