,TT
2025-12-29,394.1900024414063
2025-12-30,391.7099914550781
2025-12-31,389.2000122070313
2026-01-02,398.0
2026-01-05,390.9700012207031
2026-01-06,381.1000061035156
2026-01-07,376.4299926757813
2026-01-08,378.3599853515625
2026-01-09,381.7000122070313
2026-01-12,385.4700012207031
2026-01-13,391.0799865722656
2026-01-14,385.8399963378906
2026-01-15,387.2699890136719
2026-01-16,389.5299987792969
2026-01-20,387.3299865722656
2026-01-21,395.3299865722656
2026-01-22,390.1300048828125
2026-01-23,386.2200012207031
2026-01-26,394.1600036621094
2026-01-27,392.2999877929688
2026-01-28,394.2000122070313
2026-01-29,426.0700073242188
2026-01-30,420.5799865722656
2026-02-02,425.0899963378906
2026-02-03,435.3599853515625
2026-02-04,441.2000122070313
2026-02-05,436.1499938964844
2026-02-06,454.760009765625
2026-02-09,459.7900085449219
2026-02-10,461.3800048828125
2026-02-11,472.5400085449219
2026-02-12,460.4500122070313
2026-02-13,465.2699890136719
2026-02-17,470.4200134277344
2026-02-18,459.4400024414063
2026-02-19,463.6900024414063
2026-02-20,467.1199951171875
2026-02-23,459.9400024414063
2026-02-24,463.7300109863281
2026-02-25,460.0199890136719
2026-02-26,457.1400146484375
2026-02-27,462.3200073242188
2026-03-02,466.1700134277344
2026-03-03,445.8299865722656
2026-03-04,445.0499877929688
2026-03-05,436.3599853515625
2026-03-06,423.1300048828125
2026-03-09,427.5199890136719
2026-03-10,433.6700134277344
2026-03-11,432.4200134277344
2026-03-12,421.8200073242188
2026-03-13,422.3999938964844
2026-03-16,421.5
2026-03-17,425.3599853515625
2026-03-18,426.7000122070313
2026-03-19,423.0299987792969
2026-03-20,410.3599853515625
2026-03-23,424.9400024414063
2026-03-24,430.0799865722656
2026-03-25,434.0
2026-03-26,407.1300048828125
2026-03-27,410.2300109863281
2026-03-30,403.9299926757813
2026-03-31,416.739990234375
2026-04-01,428.1400146484375
2026-04-02,427.0700073242188
2026-04-06,430.8900146484375
2026-04-07,431.8500061035156
2026-04-08,449.4700012207031
2026-04-09,460.1099853515625
2026-04-10,465.7099914550781
2026-04-13,472.9400024414063
2026-04-14,470.5700073242188
2026-04-15,462.55999755859375
2026-04-16,460.2699890136719
2026-04-17,476.1099853515625
2026-04-20,477.239990234375
2026-04-21,479.1199951171875
2026-04-22,477.19000244140625
2026-04-23,485.5299987792969
2026-04-24,486.4200134277344
2026-04-27,485.8999938964844
2026-04-28,480.75
2026-04-29,479.3699951171875
2026-04-30,492.5400085449219
2026-05-01,486.4800109863281
2026-05-04,486.5
2026-05-05,477.4500122070313
2026-05-06,488.1799926757813
2026-05-07,469.80999755859375
2026-05-08,466.1700134277344
2026-05-11,476.5
2026-05-12,467.6600036621094
2026-05-13,471.0199890136719
2026-05-14,481.6700134277344
2026-05-15,466.6000061035156
2026-05-18,460.4200134277344
2026-05-19,448.010009765625
2026-05-20,451.69000244140625
2026-05-21,447.6400146484375
2026-05-22,451.0199890136719
2026-05-26,461.4299926757813
2026-05-27,457.6799926757813
2026-05-28,452.260009765625
2026-05-29,451.2999877929687
2026-06-01,448.4700012207031
2026-06-02,458.9200134277344
2026-06-03,465.8399963378906
2026-06-04,463.760009765625
2026-06-05,456.8399963378906
2026-06-08,458.9200134277344
2026-06-09,470.760009765625
2026-06-10,449.1199951171875
2026-06-11,460.1400146484375
2026-06-12,458.25
2026-06-15,472.5400085449219
2026-06-16,475.3399963378906
2026-06-17,472.510009765625
2026-06-18,483.3999938964844
2026-06-22,491.5899963378906
2026-06-23,474.3399963378906
2026-06-24,483.1499938964844
2026-06-25,503.4599914550781
2026-06-26,477.8900146484375
