,APO
2022-09-28,50.04999923706055
2022-09-29,47.630001068115234
2022-09-30,46.5
2022-10-03,48.93000030517578
2022-10-04,51.93000030517578
2022-10-05,51.630001068115234
2022-10-06,51.0099983215332
2022-10-07,48.77000045776367
2022-10-10,48.54999923706055
2022-10-11,47.68000030517578
2022-10-12,48.29999923706055
2022-10-13,48.560001373291016
2022-10-14,47.36000061035156
2022-10-17,48.91999816894531
2022-10-18,50.25
2022-10-19,49.459999084472656
2022-10-20,49.150001525878906
2022-10-21,51.20000076293945
2022-10-24,51.72999954223633
2022-10-25,54.310001373291016
2022-10-26,54.13999938964844
2022-10-27,54.290000915527344
2022-10-28,55.630001068115234
2022-10-31,55.36000061035156
2022-11-01,57.16999816894531
2022-11-02,59.43000030517578
2022-11-03,60.52999877929688
2022-11-04,62.58000183105469
2022-11-07,63.150001525878906
2022-11-08,63.709999084472656
2022-11-09,61.0099983215332
2022-11-10,64.2300033569336
2022-11-11,65.22000122070312
2022-11-14,62.56999969482422
2022-11-15,64.54000091552734
2022-11-16,62.36000061035156
2022-11-17,61.59000015258789
2022-11-18,61.93999862670898
2022-11-21,62.63999938964844
2022-11-22,64.76000213623047
2022-11-23,65.31999969482422
2022-11-25,66.45999908447266
2022-11-28,65.01000213623047
2022-11-29,65.8499984741211
2022-11-30,69.38999938964844
2022-12-01,69.22000122070312
2022-12-02,68.25
2022-12-05,64.5
2022-12-06,63.2400016784668
2022-12-07,61.38999938964844
2022-12-08,62.83000183105469
2022-12-09,62.880001068115234
2022-12-12,64.06999969482422
2022-12-13,65.44000244140625
2022-12-14,66.08000183105469
2022-12-15,64.05999755859375
2022-12-16,62.5099983215332
2022-12-19,62.33000183105469
2022-12-20,62.70000076293945
2022-12-21,64.54000091552734
2022-12-22,63.77000045776367
2022-12-23,64.25
2022-12-27,63.40999984741211
2022-12-28,62.52000045776367
2022-12-29,63.56999969482422
2022-12-30,63.790000915527344
2023-01-03,62.810001373291016
2023-01-04,64.36000061035156
2023-01-05,62.95000076293945
2023-01-06,64.33000183105469
2023-01-09,65.31999969482422
2023-01-10,66.5199966430664
2023-01-11,67.68000030517578
2023-01-12,68.44000244140625
2023-01-13,69.70999908447266
2023-01-17,69.08999633789062
2023-01-18,68.02999877929688
2023-01-19,65.77999877929688
2023-01-20,67.06999969482422
2023-01-23,68.83999633789062
2023-01-24,67.69999694824219
2023-01-25,67.5999984741211
2023-01-26,70.43000030517578
2023-01-27,70.81999969482422
2023-01-30,69.26000213623047
2023-01-31,70.77999877929688
2023-02-01,72.5199966430664
2023-02-02,72.1500015258789
2023-02-03,73.4000015258789
2023-02-06,72.13999938964844
2023-02-07,73.3499984741211
2023-02-08,73.88999938964844
2023-02-09,68.4000015258789
2023-02-10,70.66000366210938
2023-02-13,71.06999969482422
2023-02-14,71.66000366210938
2023-02-15,72.43000030517578
2023-02-16,72.08999633789062
2023-02-17,71.44000244140625
2023-02-21,69.3499984741211
2023-02-22,70.2699966430664
2023-02-23,71.20999908447266
2023-02-24,70.87000274658203
2023-02-27,70.41999816894531
2023-02-28,70.9000015258789
2023-03-01,71.94000244140625
2023-03-02,72.37999725341797
2023-03-03,73.11000061035156
2023-03-06,72.54000091552734
2023-03-07,71.19999694824219
2023-03-08,71.2300033569336
2023-03-09,67.37000274658203
2023-03-10,60.290000915527344
2023-03-13,58.470001220703125
2023-03-14,59.7599983215332
2023-03-15,57.61000061035156
2023-03-16,58.75
2023-03-17,56.52999877929688
2023-03-20,56.810001373291016
2023-03-21,60.709999084472656
2023-03-22,58.93000030517578
2023-03-23,57.70000076293945
2023-03-24,57.540000915527344
2023-03-27,58.95000076293945
2023-03-28,59.09999847412109
2023-03-29,60.65999984741211
2023-03-30,61.45000076293945
2023-03-31,63.15999984741211
2023-04-03,62.400001525878906
2023-04-04,62.13999938964844
2023-04-05,61.400001525878906
2023-04-06,60.869998931884766
2023-04-10,61.84999847412109
2023-04-11,63.130001068115234
2023-04-12,62.58000183105469
2023-04-13,64.80000305175781
2023-04-14,65.01000213623047
2023-04-17,65.25
2023-04-18,65.33999633789062
2023-04-19,65.80000305175781
2023-04-20,64.29000091552734
2023-04-21,63.540000915527344
2023-04-24,63.29999923706055
2023-04-25,61.630001068115234
2023-04-26,61.380001068115234
2023-04-27,62.68999862670898
2023-04-28,63.38999938964844
2023-05-01,63.720001220703125
2023-05-02,61.2599983215332
2023-05-03,60.93000030517578
2023-05-04,58.040000915527344
2023-05-05,60.52999877929688
2023-05-08,61.83000183105469
2023-05-09,62.2599983215332
2023-05-10,63.63999938964844
2023-05-11,63.720001220703125
2023-05-12,62.5099983215332
2023-05-15,63.18000030517578
2023-05-16,62.040000915527344
2023-05-17,63.41999816894531
2023-05-18,63.7400016784668
2023-05-19,63.84999847412109
2023-05-22,66.0
2023-05-23,64.31999969482422
2023-05-24,62.970001220703125
2023-05-25,64.2300033569336
2023-05-26,65.41999816894531
2023-05-30,66.77999877929688
2023-05-31,66.8499984741211
2023-06-01,68.0
2023-06-02,69.69999694824219
2023-06-05,70.5
2023-06-06,70.93000030517578
2023-06-07,71.58000183105469
2023-06-08,72.75
2023-06-09,72.9800033569336
2023-06-12,73.63999938964844
2023-06-13,76.01000213623047
2023-06-14,76.1500015258789
2023-06-15,77.38999938964844
2023-06-16,77.08000183105469
2023-06-20,76.4000015258789
2023-06-21,76.41000366210938
2023-06-22,74.87000274658203
2023-06-23,73.0
2023-06-26,73.66999816894531
2023-06-27,74.76000213623047
2023-06-28,75.13999938964844
2023-06-29,75.80999755859375
2023-06-30,76.80999755859375
2023-07-03,77.06999969482422
2023-07-05,76.02999877929688
2023-07-06,74.51000213623047
2023-07-07,76.01000213623047
2023-07-10,75.80000305175781
2023-07-11,77.95999908447266
2023-07-12,77.98999786376953
2023-07-13,80.55000305175781
2023-07-14,80.29000091552734
2023-07-17,80.94000244140625
2023-07-18,82.45999908447266
2023-07-19,81.87000274658203
2023-07-20,81.58000183105469
2023-07-21,80.79000091552734
2023-07-24,80.83999633789062
2023-07-25,81.16000366210938
2023-07-26,81.44000244140625
2023-07-27,80.70999908447266
2023-07-28,81.80999755859375
2023-07-31,81.70999908447266
2023-08-01,81.95999908447266
2023-08-02,81.33000183105469
2023-08-03,85.93000030517578
2023-08-04,86.13999938964844
2023-08-07,86.2699966430664
2023-08-08,82.4800033569336
2023-08-09,81.69999694824219
2023-08-10,81.5999984741211
2023-08-11,81.41000366210938
2023-08-14,81.95999908447266
2023-08-15,80.5199966430664
2023-08-16,80.26000213623047
2023-08-17,79.19999694824219
2023-08-18,81.16000366210938
2023-08-21,81.55000305175781
2023-08-22,81.52999877929688
2023-08-23,83.05999755859375
2023-08-24,82.5199966430664
2023-08-25,83.1500015258789
2023-08-28,83.63999938964844
2023-08-29,84.95999908447266
2023-08-30,85.0999984741211
2023-08-31,87.33999633789062
2023-09-01,86.44000244140625
2023-09-05,88.7699966430664
2023-09-06,87.05999755859375
2023-09-07,87.12000274658203
2023-09-08,87.86000061035156
2023-09-11,88.5999984741211
2023-09-12,90.16000366210938
2023-09-13,90.5999984741211
2023-09-14,91.16999816894533
2023-09-15,91.77999877929688
2023-09-18,92.05999755859376
2023-09-19,91.66000366210938
2023-09-20,92.0199966430664
2023-09-21,90.41000366210938
2023-09-22,90.80999755859376
2023-09-25,92.4800033569336
2023-09-26,89.87999725341797
2023-09-27,89.55000305175781
2023-09-28,91.0999984741211
2023-09-29,89.76000213623047
2023-10-02,89.5999984741211
2023-10-03,86.55999755859375
2023-10-04,87.97000122070312
2023-10-05,88.58000183105469
2023-10-06,90.56999969482422
2023-10-09,89.18000030517578
2023-10-10,89.79000091552734
2023-10-11,89.29000091552734
2023-10-12,87.94999694824219
2023-10-13,87.55999755859375
2023-10-16,87.25
2023-10-17,88.11000061035156
2023-10-18,87.25
2023-10-19,83.37999725341797
2023-10-20,82.36000061035156
2023-10-23,82.81999969482422
2023-10-24,84.0
2023-10-25,81.4000015258789
2023-10-26,81.0199966430664
2023-10-27,80.3499984741211
2023-10-30,80.16000366210938
2023-10-31,77.44000244140625
2023-11-01,83.6500015258789
2023-11-02,84.12000274658203
2023-11-03,85.02999877929688
2023-11-06,83.1500015258789
2023-11-07,84.3499984741211
2023-11-08,84.7699966430664
2023-11-09,84.25
2023-11-10,84.95999908447266
2023-11-13,85.72000122070312
2023-11-14,87.68000030517578
2023-11-15,86.97000122070312
2023-11-16,86.4000015258789
2023-11-17,86.83999633789062
2023-11-20,88.31999969482422
2023-11-21,87.95999908447266
2023-11-22,90.1999969482422
2023-11-24,91.13999938964844
2023-11-27,90.51000213623048
2023-11-28,90.62999725341795
2023-11-29,92.2699966430664
2023-11-30,92.0
2023-12-01,92.6999969482422
2023-12-04,89.86000061035156
2023-12-05,90.7300033569336
2023-12-06,90.56999969482422
2023-12-07,90.8000030517578
2023-12-08,92.08999633789062
2023-12-11,91.94000244140624
2023-12-12,93.2300033569336
2023-12-13,92.26000213623048
2023-12-14,93.12999725341795
2023-12-15,94.4800033569336
2023-12-18,94.08000183105467
2023-12-19,94.76000213623048
2023-12-20,91.66999816894533
2023-12-21,91.8000030517578
2023-12-22,91.58000183105467
2023-12-26,92.58999633789062
2023-12-27,93.16000366210938
2023-12-28,94.2699966430664
2023-12-29,93.19000244140624
2024-01-02,91.33000183105467
2024-01-03,92.16999816894533
2024-01-04,94.8000030517578
2024-01-05,94.93000030517578
2024-01-08,96.29000091552734
2024-01-09,95.66000366210938
2024-01-10,96.72000122070312
2024-01-11,95.33999633789062
2024-01-12,95.41000366210938
2024-01-16,95.45999908447266
2024-01-17,96.05999755859376
2024-01-18,96.58000183105467
2024-01-19,98.94000244140624
2024-01-22,97.4499969482422
2024-01-23,95.30999755859376
2024-01-24,98.08000183105467
2024-01-25,99.9800033569336
2024-01-26,100.30999755859376
2024-01-29,101.20999908447266
2024-01-30,101.5999984741211
2024-01-31,100.4000015258789
2024-02-01,100.5500030517578
2024-02-02,103.12999725341795
2024-02-05,103.0
2024-02-06,104.47000122070312
2024-02-07,105.9000015258789
2024-02-08,107.41000366210938
2024-02-09,109.93000030517578
2024-02-12,108.87999725341795
2024-02-13,109.87000274658205
2024-02-14,112.56999969482422
2024-02-15,114.0500030517578
2024-02-16,112.70999908447266
2024-02-20,109.5999984741211
2024-02-21,109.27999877929688
2024-02-22,111.51000213623048
2024-02-23,111.61000061035156
2024-02-26,110.87999725341795
2024-02-27,110.81999969482422
2024-02-28,111.79000091552734
2024-02-29,111.8000030517578
2024-03-01,111.01000213623048
2024-03-04,111.36000061035156
2024-03-05,109.41000366210938
2024-03-06,108.8000030517578
2024-03-07,110.91000366210938
2024-03-08,108.75
2024-03-11,108.76000213623048
2024-03-12,109.94000244140624
2024-03-13,109.9800033569336
2024-03-14,110.01000213623048
2024-03-15,110.41000366210938
2024-03-18,110.27999877929688
2024-03-19,110.73999786376952
2024-03-20,112.63999938964844
2024-03-21,114.52999877929688
2024-03-22,112.58000183105467
2024-03-25,113.41999816894533
2024-03-26,113.88999938964844
2024-03-27,113.58000183105467
2024-03-28,112.4499969482422
2024-04-01,112.47000122070312
2024-04-02,110.55999755859376
2024-04-03,112.58999633789062
2024-04-04,111.08000183105467
2024-04-05,114.66999816894533
2024-04-08,116.05999755859376
2024-04-09,111.87000274658205
2024-04-10,114.22000122070312
2024-04-11,113.0199966430664
2024-04-12,110.12999725341795
2024-04-15,107.58000183105467
2024-04-16,107.83000183105467
2024-04-17,107.48999786376952
2024-04-18,107.3000030517578
2024-04-19,107.62999725341795
2024-04-22,110.5999984741211
2024-04-23,113.7699966430664
2024-04-24,112.72000122070312
2024-04-25,111.87999725341795
2024-04-26,112.22000122070312
2024-04-29,110.91000366210938
2024-04-30,108.37999725341795
2024-05-01,107.7699966430664
2024-05-02,112.06999969482422
2024-05-03,109.45999908447266
2024-05-06,111.4800033569336
2024-05-07,113.18000030517578
2024-05-08,113.31999969482422
2024-05-09,112.19000244140624
2024-05-10,112.05999755859376
2024-05-13,109.77999877929688
2024-05-14,110.87000274658205
2024-05-15,115.31999969482422
2024-05-16,112.7300033569336
2024-05-17,113.08000183105467
2024-05-20,112.9499969482422
2024-05-21,114.6999969482422
2024-05-22,113.83999633789062
2024-05-23,112.87999725341795
2024-05-24,115.5199966430664
2024-05-28,115.5999984741211
2024-05-29,113.16999816894533
2024-05-30,116.7699966430664
2024-05-31,116.16000366210938
2024-06-03,116.5500030517578
2024-06-04,113.87999725341795
2024-06-05,116.27999877929688
2024-06-06,112.97000122070312
2024-06-07,112.36000061035156
2024-06-10,118.7699966430664
2024-06-11,116.70999908447266
2024-06-12,118.37999725341795
2024-06-13,116.27999877929688
2024-06-14,115.87000274658205
2024-06-17,116.29000091552734
2024-06-18,117.31999969482422
2024-06-20,118.43000030517578
2024-06-21,117.77999877929688
2024-06-24,118.27999877929688
2024-06-25,118.47000122070312
2024-06-26,118.05999755859376
2024-06-27,118.0
2024-06-28,118.06999969482422
2024-07-01,118.73999786376952
2024-07-02,120.04000091552734
2024-07-03,119.8000030517578
2024-07-05,118.73999786376952
2024-07-08,115.91999816894533
2024-07-09,116.68000030517578
2024-07-10,119.20999908447266
2024-07-11,121.0999984741211
2024-07-12,120.54000091552734
2024-07-15,122.5
2024-07-16,124.0
2024-07-17,121.18000030517578
2024-07-18,120.33000183105467
2024-07-19,120.51000213623048
2024-07-22,123.98999786376952
2024-07-23,124.83999633789062
2024-07-24,121.72000122070312
2024-07-25,121.66000366210938
2024-07-26,122.16000366210938
2024-07-29,122.05999755859376
2024-07-30,122.63999938964844
2024-07-31,125.30999755859376
2024-08-01,115.97000122070312
2024-08-02,103.52999877929688
2024-08-05,99.16000366210938
2024-08-06,103.45999908447266
2024-08-07,103.12000274658205
2024-08-08,103.19000244140624
2024-08-09,104.6999969482422
2024-08-12,103.02999877929688
2024-08-13,104.61000061035156
2024-08-14,105.9800033569336
2024-08-15,110.83000183105467
2024-08-16,111.0
2024-08-19,111.61000061035156
2024-08-20,109.8499984741211
2024-08-21,109.27999877929688
2024-08-22,108.47000122070312
2024-08-23,111.51000213623048
2024-08-26,111.88999938964844
2024-08-27,113.58000183105467
2024-08-28,113.38999938964844
2024-08-29,113.26000213623048
2024-08-30,115.7300033569336
2024-09-03,111.31999969482422
2024-09-04,109.52999877929688
2024-09-05,108.8499984741211
2024-09-06,108.0
2024-09-09,107.58999633789062
2024-09-10,106.73999786376952
2024-09-11,108.66999816894533
2024-09-12,112.37000274658205
2024-09-13,114.38999938964844
2024-09-16,117.16000366210938
2024-09-17,117.79000091552734
2024-09-18,117.5500030517578
2024-09-19,121.62000274658205
2024-09-20,124.4800033569336
2024-09-23,125.2300033569336
2024-09-24,125.12999725341795
2024-09-25,124.52999877929688
2024-09-26,125.5
2024-09-27,125.80999755859376
2024-09-30,124.91000366210938
2024-10-01,132.00999450683594
2024-10-02,132.6999969482422
2024-10-03,131.36000061035156
2024-10-04,135.3300018310547
2024-10-07,134.22000122070312
2024-10-08,136.10000610351562
2024-10-09,138.02000427246094
2024-10-10,137.9199981689453
2024-10-11,140.2100067138672
2024-10-14,141.3699951171875
2024-10-15,141.5500030517578
2024-10-16,142.85000610351562
2024-10-17,145.19000244140625
2024-10-18,145.00999450683594
2024-10-21,144.75999450683594
2024-10-22,143.94000244140625
2024-10-23,143.5399932861328
2024-10-24,146.2899932861328
2024-10-25,143.08999633789062
2024-10-28,144.83999633789062
2024-10-29,146.02000427246094
2024-10-30,145.86000061035156
2024-10-31,143.25999450683594
2024-11-01,141.0
2024-11-04,139.42999267578125
2024-11-05,149.27000427246094
2024-11-06,163.6699981689453
2024-11-07,159.82000732421875
2024-11-08,162.0
2024-11-11,166.75
2024-11-12,163.75
2024-11-13,164.33999633789062
2024-11-14,164.30999755859375
2024-11-15,163.6300048828125
2024-11-18,164.30999755859375
2024-11-19,168.25
2024-11-20,162.88999938964844
2024-11-21,165.02000427246094
2024-11-22,167.55999755859375
2024-11-25,174.6999969482422
2024-11-26,175.63999938964844
2024-11-27,173.85000610351562
2024-11-29,175.02999877929688
2024-12-02,172.33999633789062
2024-12-03,173.0
2024-12-04,174.72999572753906
2024-12-05,175.72999572753906
2024-12-06,177.85000610351562
2024-12-09,172.47000122070312
2024-12-10,174.7100067138672
2024-12-11,178.61000061035156
2024-12-12,176.41000366210938
2024-12-13,176.42999267578125
2024-12-16,178.14999389648438
2024-12-17,176.32000732421875
2024-12-18,167.44000244140625
2024-12-19,169.6300048828125
2024-12-20,171.02999877929688
2024-12-23,171.6300048828125
2024-12-24,174.85000610351562
2024-12-26,174.3699951171875
2024-12-27,170.27999877929688
2024-12-30,166.50999450683594
2024-12-31,165.16000366210938
2025-01-02,165.86000061035156
2025-01-03,169.05999755859375
2025-01-06,169.10000610351562
2025-01-07,162.4499969482422
2025-01-08,161.97999572753906
2025-01-10,155.38999938964844
2025-01-13,154.8000030517578
2025-01-14,159.3300018310547
2025-01-15,164.85000610351562
2025-01-16,165.9199981689453
2025-01-17,166.99000549316406
2025-01-21,169.24000549316406
2025-01-22,168.89999389648438
2025-01-23,169.75
2025-01-24,172.05999755859375
2025-01-27,167.25999450683594
2025-01-28,169.30999755859375
2025-01-29,171.10000610351562
2025-01-30,171.75999450683594
2025-01-31,170.97999572753906
2025-02-03,167.1199951171875
2025-02-04,162.58999633789062
2025-02-05,165.75
2025-02-06,164.8800048828125
2025-02-07,163.4499969482422
2025-02-10,162.1699981689453
2025-02-11,158.0800018310547
2025-02-12,157.44000244140625
2025-02-13,157.9199981689453
2025-02-14,162.80999755859375
2025-02-18,162.05999755859375
2025-02-19,160.27000427246094
2025-02-20,156.7899932861328
2025-02-21,150.5500030517578
2025-02-24,147.8699951171875
2025-02-25,145.3000030517578
2025-02-26,147.64999389648438
2025-02-27,147.44000244140625
2025-02-28,149.27000427246094
2025-03-03,144.5800018310547
2025-03-04,137.9199981689453
2025-03-05,140.52999877929688
2025-03-06,134.77999877929688
2025-03-07,132.39999389648438
2025-03-10,126.01000213623048
2025-03-11,130.4199981689453
2025-03-12,134.9199981689453
2025-03-13,130.24000549316406
2025-03-14,134.32000732421875
2025-03-17,138.6999969482422
2025-03-18,137.44000244140625
2025-03-19,143.39999389648438
2025-03-20,144.77000427246094
2025-03-21,143.41000366210938
2025-03-24,148.39999389648438
2025-03-25,147.89999389648438
2025-03-26,144.63999938964844
2025-03-27,142.02999877929688
2025-03-28,136.9600067138672
2025-03-31,136.94000244140625
2025-04-01,138.3699951171875
2025-04-02,141.52000427246094
2025-04-03,123.4499969482422
2025-04-04,108.68000030517578
2025-04-07,112.36000061035156
2025-04-08,110.41000366210938
2025-04-09,128.4499969482422
2025-04-10,123.93000030517578
2025-04-11,125.91999816894533
2025-04-14,125.5199966430664
2025-04-15,127.83999633789062
2025-04-16,125.20999908447266
2025-04-17,126.77999877929688
2025-04-21,119.62999725341795
2025-04-22,123.70999908447266
2025-04-23,126.5500030517578
2025-04-24,133.32000732421875
2025-04-25,133.39999389648438
2025-04-28,136.36000061035156
2025-04-29,137.5500030517578
2025-04-30,136.47999572753906
2025-05-01,137.88999938964844
2025-05-02,135.3699951171875
2025-05-05,133.97999572753906
2025-05-06,129.30999755859375
2025-05-07,129.33999633789062
2025-05-08,133.19000244140625
2025-05-09,132.4600067138672
2025-05-12,143.4499969482422
2025-05-13,145.07000732421875
2025-05-14,144.24000549316406
2025-05-15,143.99000549316406
2025-05-16,143.83999633789062
2025-05-19,142.61000061035156
2025-05-20,139.2899932861328
2025-05-21,130.67999267578125
2025-05-22,130.80999755859375
2025-05-23,130.8699951171875
2025-05-27,133.1699981689453
2025-05-28,131.50999450683594
2025-05-29,131.6999969482422
2025-05-30,130.69000244140625
2025-06-02,130.52000427246094
2025-06-03,131.10000610351562
2025-06-04,130.3000030517578
2025-06-05,130.27999877929688
2025-06-06,133.4499969482422
2025-06-09,133.50999450683594
2025-06-10,135.6199951171875
2025-06-11,138.02999877929688
2025-06-12,138.11000061035156
2025-06-13,132.11000061035156
2025-06-16,134.10000610351562
2025-06-17,132.36000061035156
2025-06-18,133.08999633789062
2025-06-20,134.52000427246094
2025-06-23,134.02999877929688
2025-06-24,139.91000366210938
2025-06-25,137.72999572753906
2025-06-26,139.35000610351562
2025-06-27,142.9199981689453
2025-06-30,141.8699951171875
2025-07-01,141.6300048828125
2025-07-02,142.77999877929688
2025-07-03,144.47000122070312
2025-07-07,141.52999877929688
2025-07-08,145.00999450683594
2025-07-09,146.64999389648438
2025-07-10,148.2100067138672
2025-07-11,147.17999267578125
2025-07-14,148.52999877929688
2025-07-15,145.72000122070312
2025-07-16,152.7100067138672
2025-07-17,156.0500030517578
2025-07-18,152.0
2025-07-21,148.69000244140625
2025-07-22,149.64999389648438
2025-07-23,151.85000610351562
2025-07-24,151.63999938964844
2025-07-25,151.1300048828125
2025-07-28,148.6999969482422
2025-07-29,147.82000732421875
2025-07-30,145.4600067138672
2025-07-31,145.32000732421875
2025-08-01,138.2899932861328
2025-08-04,142.02000427246094
2025-08-05,145.5399932861328
2025-08-06,145.8699951171875
2025-08-07,141.11000061035156
2025-08-08,141.97000122070312
2025-08-11,142.1199951171875
2025-08-12,144.60000610351562
2025-08-13,140.9499969482422
2025-08-14,140.67999267578125
2025-08-15,139.38999938964844
2025-08-18,139.38999938964844
2025-08-19,137.0800018310547
2025-08-20,135.33999633789062
2025-08-21,134.00999450683594
2025-08-22,134.1999969482422
2025-08-25,133.88999938964844
2025-08-26,134.39999389648438
2025-08-27,135.72000122070312
2025-08-28,136.38999938964844
2025-08-29,136.22999572753906
2025-09-02,135.83999633789062
2025-09-03,132.6300048828125
2025-09-04,134.75999450683594
2025-09-05,131.5500030517578
2025-09-08,134.44000244140625
2025-09-09,134.4199981689453
2025-09-10,133.63999938964844
2025-09-11,136.39999389648438
2025-09-12,138.02999877929688
2025-09-15,138.47999572753906
2025-09-16,140.0500030517578
2025-09-17,138.82000732421875
2025-09-18,143.49000549316406
2025-09-19,144.75
2025-09-22,143.9600067138672
2025-09-23,144.88999938964844
2025-09-24,137.16000366210938
2025-09-25,136.1300048828125
2025-09-26,137.6300048828125
2025-09-29,138.44000244140625
2025-09-30,133.27000427246094
2025-10-01,129.9499969482422
2025-10-02,127.2300033569336
2025-10-03,125.88999938964844
2025-10-06,126.6999969482422
2025-10-07,126.0500030517578
2025-10-08,124.8000030517578
2025-10-09,123.54000091552734
2025-10-10,118.22000122070312
2025-10-13,122.44000244140624
2025-10-14,127.63999938964844
2025-10-15,127.6999969482422
2025-10-16,120.83999633789062
2025-10-17,121.37999725341795
2025-10-20,125.19000244140624
2025-10-21,125.9800033569336
2025-10-22,126.52999877929688
2025-10-23,123.0500030517578
2025-10-24,125.0
2025-10-27,126.37000274658205
2025-10-28,124.47000122070312
2025-10-29,124.87999725341795
2025-10-30,123.4499969482422
2025-10-31,124.30999755859376
2025-11-03,123.9499969482422
2025-11-04,130.50999450683594
2025-11-05,133.75
2025-11-06,128.97999572753906
2025-11-07,132.3699951171875
2025-11-10,130.9199981689453
2025-11-11,132.8800048828125
2025-11-12,133.5800018310547
2025-11-13,128.7100067138672
2025-11-14,130.60000610351562
2025-11-17,124.33999633789062
2025-11-18,124.31999969482422
2025-11-19,127.1999969482422
2025-11-20,126.76000213623048
2025-11-21,130.02000427246094
2025-11-24,130.10000610351562
2025-11-25,130.6199951171875
2025-11-26,130.27000427246094
2025-11-28,131.85000610351562
2025-12-01,131.38999938964844
2025-12-02,132.0800018310547
2025-12-03,134.5
2025-12-04,136.75
2025-12-05,138.1300048828125
2025-12-08,137.3800048828125
2025-12-09,143.88999938964844
2025-12-10,149.0800018310547
2025-12-11,150.3300018310547
2025-12-12,148.0500030517578
2025-12-15,146.8300018310547
2025-12-16,147.14999389648438
2025-12-17,146.39999389648438
2025-12-18,146.3000030517578
2025-12-19,146.33999633789062
2025-12-22,148.88999938964844
2025-12-23,148.3699951171875
2025-12-24,148.85000610351562
2025-12-26,148.52000427246094
2025-12-29,147.27000427246094
2025-12-30,146.05999755859375
2025-12-31,144.75999450683594
2026-01-02,146.61000061035156
2026-01-05,149.75999450683594
2026-01-06,152.6999969482422
2026-01-07,144.27999877929688
2026-01-08,146.19000244140625
2026-01-09,145.82000732421875
2026-01-12,143.91000366210938
2026-01-13,143.24000549316406
2026-01-14,144.05999755859375
2026-01-15,144.14999389648438
2026-01-16,143.8800048828125
2026-01-20,138.63999938964844
2026-01-21,139.52999877929688
2026-01-22,139.72999572753906
2026-01-23,136.30999755859375
2026-01-26,131.55999755859375
2026-01-27,131.72000122070312
2026-01-28,132.88999938964844
2026-01-29,134.49000549316406
2026-01-30,134.5399932861328
2026-02-02,133.19000244140625
2026-02-03,126.8499984741211
2026-02-04,132.8000030517578
2026-02-05,126.08000183105467
2026-02-06,133.02999877929688
2026-02-09,133.9499969482422
2026-02-10,132.42999267578125
2026-02-11,126.9499969482422
2026-02-12,125.37000274658205
2026-02-13,125.06999969482422
2026-02-17,125.1500015258789
2026-02-18,125.36000061035156
2026-02-19,118.33999633789062
2026-02-20,119.72000122070312
2026-02-23,113.7300033569336
2026-02-24,114.12999725341795
2026-02-25,117.20999908447266
2026-02-26,114.4000015258789
2026-02-27,104.5999984741211
2026-03-02,106.4499969482422
2026-03-03,107.08000183105467
2026-03-04,109.79000091552734
2026-03-05,111.23999786376952
2026-03-06,108.6999969482422
2026-03-09,108.13999938964844
2026-03-10,108.16999816894533
2026-03-11,106.0999984741211
2026-03-12,100.3000030517578
2026-03-13,104.44000244140624
2026-03-16,103.4499969482422
2026-03-17,108.88999938964844
2026-03-18,111.1999969482422
2026-03-19,111.37000274658205
2026-03-20,112.0
2026-03-23,110.4499969482422
2026-03-24,111.25
2026-03-25,109.8000030517578
2026-03-26,109.9800033569336
2026-03-27,108.41999816894533
2026-03-30,109.9499969482422
2026-03-31,111.41999816894533
2026-04-01,110.25
2026-04-02,107.04000091552734
2026-04-06,106.11000061035156
2026-04-07,105.36000061035156
2026-04-08,107.0500030517578
2026-04-09,106.9800033569336
2026-04-10,104.27999877929688
2026-04-13,109.9499969482422
2026-04-14,114.81999969482422
2026-04-15,120.54000091552734
2026-04-16,120.80999755859376
2026-04-17,124.62000274658205
2026-04-20,127.33000183105467
2026-04-21,127.26000213623048
2026-04-22,129.05999755859375
2026-04-23,124.7699966430664
2026-04-24,124.26000213623048
2026-04-27,123.33000183105467
2026-04-28,123.56999969482422
2026-04-29,122.27999877929688
2026-04-30,128.72000122070312
2026-05-01,130.4600067138672
2026-05-04,129.19000244140625
2026-05-05,130.3000030517578
2026-05-06,129.52999877929688
2026-05-07,127.79000091552734
2026-05-08,133.1999969482422
2026-05-11,130.4600067138672
2026-05-12,131.92999267578125
2026-05-13,131.60000610351562
2026-05-14,135.52000427246094
2026-05-15,135.3800048828125
2026-05-18,134.07000732421875
2026-05-19,131.14999389648438
2026-05-20,132.24000549316406
2026-05-21,130.89999389648438
2026-05-22,128.50999450683594
2026-05-26,129.91000366210938
2026-05-27,130.27000427246094
2026-05-28,127.51000213623048
2026-05-29,128.7100067138672
2026-06-01,128.22000122070312
2026-06-02,128.75999450683594
2026-06-03,124.3499984741211
2026-06-04,128.41000366210938
2026-06-05,128.02999877929688
