,HII
2026-04-22,366.8800048828125
2026-04-23,370.1400146484375
2026-04-24,359.2900085449219
2026-04-27,358.3999938964844
2026-04-28,361.3999938964844
2026-04-29,362.1700134277344
2026-04-30,364.2900085449219
2026-05-01,360.6000061035156
2026-05-04,363.3699951171875
2026-05-05,326.1300048828125
2026-05-06,319.5400085449219
2026-05-07,314.7200012207031
2026-05-08,316.2799987792969
2026-05-11,317.75
2026-05-12,333.55999755859375
2026-05-13,334.2200012207031
2026-05-14,336.95001220703125
2026-05-15,326.1700134277344
2026-05-18,329.3500061035156
2026-05-19,324.6000061035156
2026-05-20,321.9200134277344
2026-05-21,317.54998779296875
2026-05-22,320.6300048828125
2026-05-26,320.95001220703125
2026-05-27,317.55999755859375
2026-05-28,320.8999938964844
2026-05-29,308.1700134277344
2026-06-01,296.4100036621094
2026-06-02,293.6600036621094
2026-06-03,287.5400085449219
2026-06-04,294.5299987792969
2026-06-05,293.0400085449219
2026-06-08,292.260009765625
2026-06-09,297.5199890136719
2026-06-10,289.1300048828125
2026-06-11,300.95001220703125
2026-06-12,297.67999267578125
2026-06-15,299.6600036621094
2026-06-16,298.510009765625
2026-06-17,296.8900146484375
2026-06-18,285.42999267578125
2026-06-22,278.19000244140625
2026-06-23,283.4800109863281
2026-06-24,279.6199951171875
2026-06-25,279.0899963378906
2026-06-26,281.989990234375
