,IRM
2024-02-06,68.95999908447266
2024-02-07,67.81999969482422
2024-02-08,68.55999755859375
2024-02-09,68.62999725341797
2024-02-12,68.83000183105469
2024-02-13,67.0199966430664
2024-02-14,67.55000305175781
2024-02-15,69.13999938964844
2024-02-16,67.9800033569336
2024-02-20,68.41999816894531
2024-02-21,68.52999877929688
2024-02-22,72.0999984741211
2024-02-23,75.02999877929688
2024-02-26,75.37000274658203
2024-02-27,74.0
2024-02-28,75.36000061035156
2024-02-29,78.63999938964844
2024-03-01,81.02999877929688
2024-03-04,78.93000030517578
2024-03-05,78.56999969482422
2024-03-06,80.44000244140625
2024-03-07,81.0199966430664
2024-03-08,81.37000274658203
2024-03-11,80.69000244140625
2024-03-12,80.87000274658203
2024-03-13,80.0999984741211
2024-03-14,78.05000305175781
2024-03-15,78.61000061035156
2024-03-18,79.68000030517578
2024-03-19,79.93000030517578
2024-03-20,80.16999816894531
2024-03-21,80.93000030517578
2024-03-22,79.45999908447266
2024-03-25,78.16999816894531
2024-03-26,77.94999694824219
2024-03-27,80.13999938964844
2024-03-28,80.20999908447266
2024-04-01,79.54000091552734
2024-04-02,78.75
2024-04-03,79.20999908447266
2024-04-04,78.69999694824219
2024-04-05,78.63999938964844
2024-04-08,78.73999786376953
2024-04-09,79.19999694824219
2024-04-10,75.69000244140625
2024-04-11,76.61000061035156
2024-04-12,76.0199966430664
2024-04-15,74.83999633789062
2024-04-16,74.70999908447266
2024-04-17,75.1500015258789
2024-04-18,74.41999816894531
2024-04-19,75.0999984741211
2024-04-22,75.8499984741211
2024-04-23,76.5999984741211
2024-04-24,78.19000244140625
2024-04-25,77.26000213623047
2024-04-26,77.5199966430664
2024-04-29,77.97000122070312
2024-04-30,77.5199966430664
2024-05-01,78.0999984741211
2024-05-02,77.0
2024-05-03,75.31999969482422
2024-05-06,76.80000305175781
2024-05-07,77.5999984741211
2024-05-08,78.04000091552734
2024-05-09,79.58999633789062
2024-05-10,79.7699966430664
2024-05-13,78.38999938964844
2024-05-14,80.52999877929688
2024-05-15,82.33999633789062
2024-05-16,82.0
2024-05-17,81.79000091552734
2024-05-20,82.0999984741211
2024-05-21,82.8499984741211
2024-05-22,80.95999908447266
2024-05-23,79.27999877929688
2024-05-24,80.2300033569336
2024-05-28,79.5
2024-05-29,78.37999725341797
2024-05-30,79.63999938964844
2024-05-31,80.69000244140625
2024-06-03,80.7300033569336
2024-06-04,81.1500015258789
2024-06-05,82.33999633789062
2024-06-06,84.83999633789062
2024-06-07,85.47000122070312
2024-06-10,87.0999984741211
2024-06-11,87.33000183105469
2024-06-12,87.30000305175781
2024-06-13,87.7699966430664
2024-06-14,88.0199966430664
2024-06-17,88.2699966430664
2024-06-18,88.69999694824219
2024-06-20,88.83000183105469
2024-06-21,88.86000061035156
2024-06-24,89.08999633789062
2024-06-25,88.54000091552734
2024-06-26,88.44999694824219
2024-06-27,89.20999908447266
2024-06-28,89.62000274658203
2024-07-01,89.69000244140625
2024-07-02,90.8499984741211
2024-07-03,91.77999877929688
2024-07-05,91.5999984741211
2024-07-08,92.87000274658205
2024-07-09,93.12999725341795
2024-07-10,95.1500015258789
2024-07-11,94.5199966430664
2024-07-12,95.88999938964844
2024-07-15,97.83000183105467
2024-07-16,99.9800033569336
2024-07-17,99.22000122070312
2024-07-18,97.83999633789062
2024-07-19,98.27999877929688
2024-07-22,100.12999725341795
2024-07-23,100.94000244140624
2024-07-24,96.9000015258789
2024-07-25,96.9000015258789
2024-07-26,98.5
2024-07-29,99.4800033569336
2024-07-30,101.29000091552734
2024-07-31,102.55999755859376
2024-08-01,109.54000091552734
2024-08-02,106.69000244140624
2024-08-05,104.33000183105467
2024-08-06,106.4499969482422
2024-08-07,105.55999755859376
2024-08-08,107.37000274658205
2024-08-09,108.44000244140624
2024-08-12,108.66999816894533
2024-08-13,107.88999938964844
2024-08-14,108.69000244140624
2024-08-15,108.58000183105467
2024-08-16,108.3000030517578
2024-08-19,109.63999938964844
2024-08-20,109.5199966430664
2024-08-21,112.0999984741211
2024-08-22,112.77999877929688
2024-08-23,113.3499984741211
2024-08-26,113.4000015258789
2024-08-27,114.83999633789062
2024-08-28,112.3000030517578
2024-08-29,111.98999786376952
2024-08-30,113.26000213623048
2024-09-03,112.83000183105467
2024-09-04,112.87000274658205
2024-09-05,109.08000183105467
2024-09-06,109.4800033569336
2024-09-09,110.38999938964844
2024-09-10,114.16000366210938
2024-09-11,114.37999725341795
2024-09-12,116.36000061035156
2024-09-13,117.05999755859376
2024-09-16,118.19000244140624
2024-09-17,115.91999816894533
2024-09-18,116.4499969482422
2024-09-19,114.12999725341795
2024-09-20,115.36000061035156
2024-09-23,118.44000244140624
2024-09-24,119.16999816894533
2024-09-25,119.31999969482422
2024-09-26,117.30999755859376
2024-09-27,116.7300033569336
2024-09-30,118.83000183105467
2024-10-01,118.23999786376952
2024-10-02,119.4000015258789
2024-10-03,118.43000030517578
2024-10-04,118.27999877929688
2024-10-07,116.7699966430664
2024-10-08,118.83999633789062
2024-10-09,120.48999786376952
2024-10-10,119.0199966430664
2024-10-11,120.33999633789062
2024-10-14,121.1999969482422
2024-10-15,122.0
2024-10-16,123.41999816894533
2024-10-17,124.45999908447266
2024-10-18,125.76000213623048
2024-10-21,123.41000366210938
2024-10-22,123.87000274658205
2024-10-23,125.54000091552734
2024-10-24,125.97000122070312
2024-10-25,127.6999969482422
2024-10-28,128.13999938964844
2024-10-29,127.5999984741211
2024-10-30,127.63999938964844
2024-10-31,123.7300033569336
2024-11-01,121.16000366210938
2024-11-04,122.3499984741211
2024-11-05,125.7300033569336
2024-11-06,114.44000244140624
2024-11-07,116.91999816894533
2024-11-08,119.70999908447266
2024-11-11,117.44000244140624
2024-11-12,114.5
2024-11-13,115.9800033569336
2024-11-14,113.12000274658205
2024-11-15,114.87999725341795
2024-11-18,115.5
2024-11-19,116.51000213623048
2024-11-20,116.3000030517578
2024-11-21,118.7300033569336
2024-11-22,119.0999984741211
2024-11-25,120.77999877929688
2024-11-26,123.61000061035156
2024-11-27,124.23999786376952
2024-11-29,123.66999816894533
2024-12-02,121.58999633789062
2024-12-03,120.16000366210938
2024-12-04,118.86000061035156
2024-12-05,118.37000274658205
2024-12-06,120.16000366210938
2024-12-09,114.33999633789062
2024-12-10,112.0199966430664
2024-12-11,113.08999633789062
2024-12-12,112.91999816894533
2024-12-13,111.9000015258789
2024-12-16,111.29000091552734
2024-12-17,110.08999633789062
2024-12-18,103.20999908447266
2024-12-19,101.62000274658205
2024-12-20,105.0999984741211
2024-12-23,105.22000122070312
2024-12-24,105.58000183105467
2024-12-26,105.7300033569336
2024-12-27,104.72000122070312
2024-12-30,103.69000244140624
2024-12-31,105.11000061035156
2025-01-02,104.73999786376952
2025-01-03,105.6999969482422
2025-01-06,103.43000030517578
2025-01-07,100.69000244140624
2025-01-08,102.8499984741211
2025-01-10,101.16000366210938
2025-01-13,102.23999786376952
2025-01-14,104.04000091552734
2025-01-15,106.18000030517578
2025-01-16,110.25
2025-01-17,109.22000122070312
2025-01-21,110.91000366210938
2025-01-22,109.9800033569336
2025-01-23,111.30999755859376
2025-01-24,111.0500030517578
2025-01-27,103.98999786376952
2025-01-28,98.77999877929688
2025-01-29,100.61000061035156
2025-01-30,102.0
2025-01-31,101.56999969482422
2025-02-03,100.63999938964844
2025-02-04,101.2699966430664
2025-02-05,103.91000366210938
2025-02-06,106.1999969482422
2025-02-07,106.05999755859376
2025-02-10,106.22000122070312
2025-02-11,106.20999908447266
2025-02-12,102.7300033569336
2025-02-13,95.25
2025-02-14,95.41000366210938
2025-02-18,94.20999908447266
2025-02-19,92.87000274658205
2025-02-20,93.5
2025-02-21,91.77999877929688
2025-02-24,91.45999908447266
2025-02-25,92.4000015258789
2025-02-26,93.08000183105467
2025-02-27,91.72000122070312
2025-02-28,93.16999816894533
2025-03-03,90.20999908447266
2025-03-04,88.23999786376953
2025-03-05,88.30999755859375
2025-03-06,82.79000091552734
2025-03-07,84.37999725341797
2025-03-10,83.4000015258789
2025-03-11,84.51000213623047
2025-03-12,86.44999694824219
2025-03-13,85.0999984741211
2025-03-14,86.62000274658203
2025-03-17,89.1500015258789
2025-03-18,87.62000274658203
2025-03-19,88.61000061035156
2025-03-20,88.43000030517578
2025-03-21,87.54000091552734
2025-03-24,90.08999633789062
2025-03-25,87.87000274658203
2025-03-26,87.02999877929688
2025-03-27,85.51000213623047
2025-03-28,85.0999984741211
2025-03-31,86.04000091552734
2025-04-01,86.88999938964844
2025-04-02,88.0999984741211
2025-04-03,83.0999984741211
2025-04-04,77.19000244140625
2025-04-07,77.52999877929688
2025-04-08,76.93000030517578
2025-04-09,84.48999786376953
2025-04-10,81.62999725341797
2025-04-11,83.44000244140625
2025-04-14,84.38999938964844
2025-04-15,83.30000305175781
2025-04-16,82.62999725341797
2025-04-17,84.20999908447266
2025-04-21,81.61000061035156
2025-04-22,83.02999877929688
2025-04-23,84.2300033569336
2025-04-24,85.31999969482422
2025-04-25,87.72000122070312
2025-04-28,88.47000122070312
2025-04-29,88.2699966430664
2025-04-30,89.66999816894531
2025-05-01,91.8499984741211
2025-05-02,95.76000213623048
2025-05-05,97.16999816894533
2025-05-06,96.91999816894533
2025-05-07,97.30999755859376
2025-05-08,96.73999786376952
2025-05-09,97.06999969482422
2025-05-12,97.94000244140624
2025-05-13,97.37999725341795
2025-05-14,97.13999938964844
2025-05-15,99.5
2025-05-16,100.61000061035156
2025-05-19,101.05999755859376
2025-05-20,100.54000091552734
2025-05-21,96.12000274658205
2025-05-22,95.8000030517578
2025-05-23,96.20999908447266
2025-05-27,97.30999755859376
2025-05-28,97.29000091552734
2025-05-29,97.8000030517578
2025-05-30,98.70999908447266
2025-06-02,99.47000122070312
2025-06-03,99.95999908447266
2025-06-04,100.20999908447266
2025-06-05,101.27999877929688
2025-06-06,102.20999908447266
2025-06-09,101.22000122070312
2025-06-10,101.05999755859376
2025-06-11,100.9800033569336
2025-06-12,102.51000213623048
2025-06-13,101.58999633789062
2025-06-16,102.06999969482422
2025-06-17,102.7699966430664
2025-06-18,102.6500015258789
2025-06-20,101.33000183105467
2025-06-23,103.0500030517578
2025-06-24,105.25
2025-06-25,102.68000030517578
2025-06-26,100.91000366210938
2025-06-27,102.3000030517578
2025-06-30,102.56999969482422
2025-07-01,99.93000030517578
2025-07-02,99.61000061035156
2025-07-03,100.68000030517578
2025-07-07,100.31999969482422
2025-07-08,99.58999633789062
2025-07-09,99.25
2025-07-10,98.95999908447266
2025-07-11,97.98999786376952
2025-07-14,98.0
2025-07-15,97.26000213623048
2025-07-16,98.23999786376952
2025-07-17,98.69000244140624
2025-07-18,99.66999816894533
2025-07-21,98.7300033569336
2025-07-22,99.3000030517578
2025-07-23,99.37999725341795
2025-07-24,98.7699966430664
2025-07-25,99.33999633789062
2025-07-28,98.0
2025-07-29,99.41999816894533
2025-07-30,97.9499969482422
2025-07-31,97.36000061035156
2025-08-01,94.12999725341795
2025-08-04,94.7699966430664
2025-08-05,95.5500030517578
2025-08-06,90.04000091552734
2025-08-07,91.83000183105467
2025-08-08,90.16000366210938
2025-08-11,89.55000305175781
2025-08-12,92.1500015258789
2025-08-13,93.97000122070312
2025-08-14,91.4000015258789
2025-08-15,91.48999786376952
2025-08-18,90.73999786376952
2025-08-19,91.55999755859376
2025-08-20,91.29000091552734
2025-08-21,90.5500030517578
2025-08-22,93.86000061035156
2025-08-25,91.79000091552734
2025-08-26,91.43000030517578
2025-08-27,91.87000274658205
2025-08-28,91.97000122070312
2025-08-29,92.33000183105467
2025-09-02,89.45999908447266
2025-09-03,89.80999755859375
2025-09-04,91.08000183105467
2025-09-05,92.18000030517578
2025-09-08,92.43000030517578
2025-09-09,96.66999816894533
2025-09-10,97.43000030517578
2025-09-11,98.83000183105467
2025-09-12,96.69000244140624
2025-09-15,99.81999969482422
2025-09-16,100.3499984741211
2025-09-17,99.4800033569336
2025-09-18,98.91999816894533
2025-09-19,99.88999938964844
2025-09-22,104.45999908447266
2025-09-23,104.08999633789062
2025-09-24,101.2300033569336
2025-09-25,100.8000030517578
2025-09-26,100.93000030517578
2025-09-29,100.3499984741211
2025-09-30,101.94000244140624
2025-10-01,102.26000213623048
2025-10-02,103.3000030517578
2025-10-03,104.8000030517578
2025-10-06,106.37000274658205
2025-10-07,105.88999938964844
2025-10-08,105.38999938964844
2025-10-09,104.9499969482422
2025-10-10,101.83999633789062
2025-10-13,102.16999816894533
2025-10-14,103.36000061035156
2025-10-15,105.76000213623048
2025-10-16,105.79000091552734
2025-10-17,104.58000183105467
2025-10-20,105.83000183105467
2025-10-21,104.41000366210938
2025-10-22,103.9499969482422
2025-10-23,103.93000030517578
2025-10-24,105.2300033569336
2025-10-27,106.45999908447266
2025-10-28,104.0500030517578
2025-10-29,101.33999633789062
2025-10-30,101.3000030517578
2025-10-31,102.9499969482422
2025-11-03,103.66999816894533
2025-11-04,103.31999969482422
2025-11-05,100.47000122070312
2025-11-06,100.86000061035156
2025-11-07,104.12000274658205
2025-11-10,102.33000183105467
2025-11-11,101.1500015258789
2025-11-12,98.08999633789062
2025-11-13,91.37000274658205
2025-11-14,91.37000274658205
2025-11-17,88.68000030517578
2025-11-18,89.27999877929688
2025-11-19,86.69999694824219
2025-11-20,83.0
2025-11-21,85.0199966430664
2025-11-24,84.7300033569336
2025-11-25,85.66000366210938
2025-11-26,86.22000122070312
2025-11-28,86.3499984741211
2025-12-01,82.83000183105469
2025-12-02,82.7699966430664
2025-12-03,84.27999877929688
2025-12-04,85.02999877929688
2025-12-05,84.30999755859375
2025-12-08,84.43000030517578
2025-12-09,85.0999984741211
2025-12-10,85.5
2025-12-11,88.02999877929688
2025-12-12,83.3499984741211
2025-12-15,82.44000244140625
2025-12-16,81.0
2025-12-17,79.38999938964844
2025-12-18,78.86000061035156
2025-12-19,80.08999633789062
2025-12-22,81.0199966430664
2025-12-23,80.80000305175781
2025-12-24,81.45999908447266
2025-12-26,81.98999786376953
2025-12-29,82.62999725341797
2025-12-30,83.36000061035156
2025-12-31,82.94999694824219
2026-01-02,83.23999786376953
2026-01-05,83.66999816894531
2026-01-06,84.87999725341797
2026-01-07,87.05000305175781
2026-01-08,87.31999969482422
2026-01-09,89.19000244140625
2026-01-12,89.5
2026-01-13,92.12999725341795
2026-01-14,91.54000091552734
2026-01-15,92.66999816894533
2026-01-16,95.93000030517578
2026-01-20,92.3499984741211
2026-01-21,93.80999755859376
2026-01-22,93.8499984741211
2026-01-23,93.58999633789062
2026-01-26,93.83999633789062
2026-01-27,91.72000122070312
2026-01-28,92.23999786376952
2026-01-29,93.02999877929688
2026-01-30,92.12999725341795
2026-02-02,89.41999816894531
2026-02-03,88.61000061035156
2026-02-04,90.06999969482422
2026-02-05,88.94999694824219
2026-02-06,95.77999877929688
2026-02-09,97.08000183105467
2026-02-10,99.30999755859376
2026-02-11,100.22000122070312
2026-02-12,106.0
2026-02-13,109.83000183105467
2026-02-17,108.79000091552734
2026-02-18,105.83000183105467
2026-02-19,108.1500015258789
2026-02-20,110.29000091552734
2026-02-23,111.19000244140624
2026-02-24,113.23999786376952
2026-02-25,111.77999877929688
2026-02-26,109.3499984741211
2026-02-27,108.33000183105467
2026-03-02,110.33000183105467
2026-03-03,107.77999877929688
2026-03-04,107.83999633789062
2026-03-05,107.3000030517578
2026-03-06,105.18000030517578
2026-03-09,107.13999938964844
2026-03-10,107.7699966430664
2026-03-11,107.58999633789062
2026-03-12,107.37999725341795
2026-03-13,106.83999633789062
2026-03-16,107.5199966430664
2026-03-17,107.95999908447266
2026-03-18,105.73999786376952
2026-03-19,104.94000244140624
2026-03-20,99.61000061035156
2026-03-23,101.94000244140624
2026-03-24,100.70999908447266
2026-03-25,100.52999877929688
2026-03-26,100.20999908447266
2026-03-27,98.3000030517578
2026-03-30,97.5999984741211
2026-03-31,102.13999938964844
2026-04-01,100.9499969482422
2026-04-02,103.3000030517578
2026-04-06,104.36000061035156
2026-04-07,104.7300033569336
2026-04-08,106.97000122070312
2026-04-09,108.69000244140624
2026-04-10,109.37000274658205
2026-04-13,111.87999725341795
2026-04-14,114.02999877929688
2026-04-15,113.5500030517578
2026-04-16,117.7300033569336
2026-04-17,118.06999969482422
2026-04-20,120.52999877929688
2026-04-21,117.83000183105467
2026-04-22,117.2300033569336
2026-04-23,116.12000274658205
2026-04-24,116.02999877929688
2026-04-27,112.75
2026-04-28,112.62000274658205
2026-04-29,114.5199966430664
2026-04-30,125.98999786376952
2026-05-01,127.19000244140624
2026-05-04,128.22000122070312
2026-05-05,131.6999969482422
2026-05-06,132.05999755859375
2026-05-07,126.80999755859376
2026-05-08,128.83999633789062
2026-05-11,129.9600067138672
2026-05-12,126.20999908447266
2026-05-13,126.12000274658205
2026-05-14,127.75
2026-05-15,125.06999969482422
2026-05-18,123.95999908447266
2026-05-19,123.5199966430664
2026-05-20,125.80999755859376
2026-05-21,127.33000183105467
2026-05-22,126.45999908447266
2026-05-26,128.39999389648438
2026-05-27,127.01000213623048
2026-05-28,126.83000183105467
2026-05-29,128.25
2026-06-01,126.37999725341795
2026-06-02,128.4600067138672
2026-06-03,127.9499969482422
2026-06-04,130.25
2026-06-05,124.66000366210938
2026-06-08,123.5
2026-06-09,126.13999938964844
2026-06-10,123.36000061035156
2026-06-11,125.16999816894531
2026-06-12,127.23999786376953
