,LVS
2023-03-03,60.79999923706055
2023-03-06,59.93999862670898
2023-03-07,59.0
2023-03-08,59.04999923706055
2023-03-09,56.52000045776367
2023-03-10,56.209999084472656
2023-03-13,55.93999862670898
2023-03-14,55.880001068115234
2023-03-15,53.11000061035156
2023-03-16,54.470001220703125
2023-03-17,54.68999862670898
2023-03-20,54.959999084472656
2023-03-21,55.15999984741211
2023-03-22,54.43999862670898
2023-03-23,54.72999954223633
2023-03-24,54.34999847412109
2023-03-27,54.2599983215332
2023-03-28,54.58000183105469
2023-03-29,54.900001525878906
2023-03-30,55.540000915527344
2023-03-31,57.45000076293945
2023-04-03,58.720001220703125
2023-04-04,57.65999984741211
2023-04-05,56.54999923706055
2023-04-06,57.0099983215332
2023-04-10,57.02000045776367
2023-04-11,55.93000030517578
2023-04-12,55.880001068115234
2023-04-13,57.52999877929688
2023-04-14,58.25
2023-04-17,58.16999816894531
2023-04-18,59.34999847412109
2023-04-19,59.36000061035156
2023-04-20,61.52999877929688
2023-04-21,63.04999923706055
2023-04-24,63.95000076293945
2023-04-25,62.40999984741211
2023-04-26,61.79999923706055
2023-04-27,62.220001220703125
2023-04-28,63.84999847412109
2023-05-01,64.86000061035156
2023-05-02,63.630001068115234
2023-05-03,61.43000030517578
2023-05-04,61.70000076293945
2023-05-05,61.650001525878906
2023-05-08,62.20000076293945
2023-05-09,62.369998931884766
2023-05-10,62.52000045776367
2023-05-11,61.150001525878906
2023-05-12,60.119998931884766
2023-05-15,59.95000076293945
2023-05-16,58.40999984741211
2023-05-17,59.63999938964844
2023-05-18,60.63999938964844
2023-05-19,60.4900016784668
2023-05-22,59.4900016784668
2023-05-23,55.709999084472656
2023-05-24,55.900001525878906
2023-05-25,55.81999969482422
2023-05-26,56.34999847412109
2023-05-30,55.02999877929688
2023-05-31,55.130001068115234
2023-06-01,55.45000076293945
2023-06-02,58.93999862670898
2023-06-05,57.75
2023-06-06,58.88999938964844
2023-06-07,58.4900016784668
2023-06-08,57.81999969482422
2023-06-09,58.47999954223633
2023-06-12,58.95000076293945
2023-06-13,59.380001068115234
2023-06-14,59.83000183105469
2023-06-15,58.65999984741211
2023-06-16,58.45000076293945
2023-06-20,58.68999862670898
2023-06-21,58.31999969482422
2023-06-22,58.13999938964844
2023-06-23,57.27999877929688
2023-06-26,58.02000045776367
2023-06-27,58.52999877929688
2023-06-28,57.72999954223633
2023-06-29,57.380001068115234
2023-06-30,58.0
2023-07-03,58.59000015258789
2023-07-05,55.29999923706055
2023-07-06,54.720001220703125
2023-07-07,55.720001220703125
2023-07-10,57.630001068115234
2023-07-11,58.47999954223633
2023-07-12,59.27999877929688
2023-07-13,60.130001068115234
2023-07-14,60.93999862670898
2023-07-17,59.400001525878906
2023-07-18,60.0
2023-07-19,59.65999984741211
2023-07-20,56.43999862670898
2023-07-21,55.970001220703125
2023-07-24,56.52999877929688
2023-07-25,57.34999847412109
2023-07-26,58.56999969482422
2023-07-27,58.33000183105469
2023-07-28,59.220001220703125
2023-07-31,59.810001373291016
2023-08-01,59.22999954223633
2023-08-02,58.04999923706055
2023-08-03,58.06999969482422
2023-08-04,57.93999862670898
2023-08-07,58.13999938964844
2023-08-08,57.52000045776367
2023-08-09,56.84999847412109
2023-08-10,57.400001525878906
2023-08-11,56.40999984741211
2023-08-14,55.79999923706055
2023-08-15,54.63999938964844
2023-08-16,53.630001068115234
2023-08-17,53.47999954223633
2023-08-18,53.34000015258789
2023-08-21,53.0
2023-08-22,53.43999862670898
2023-08-23,53.97999954223633
2023-08-24,53.369998931884766
2023-08-25,52.619998931884766
2023-08-28,53.81999969482422
2023-08-29,54.58000183105469
2023-08-30,54.90999984741211
2023-08-31,54.86000061035156
2023-09-01,54.93000030517578
2023-09-05,52.61000061035156
2023-09-06,52.43000030517578
2023-09-07,49.77999877929688
2023-09-08,48.869998931884766
2023-09-11,48.869998931884766
2023-09-12,48.9900016784668
2023-09-13,48.84999847412109
2023-09-14,48.93000030517578
2023-09-15,48.7400016784668
2023-09-18,49.11000061035156
2023-09-19,48.630001068115234
2023-09-20,47.90999984741211
2023-09-21,45.84000015258789
2023-09-22,45.790000915527344
2023-09-25,45.34000015258789
2023-09-26,45.27999877929688
2023-09-27,46.15999984741211
2023-09-28,45.54999923706055
2023-09-29,45.84000015258789
2023-10-02,45.70000076293945
2023-10-03,44.72999954223633
2023-10-04,44.220001220703125
2023-10-05,44.09999847412109
2023-10-06,45.52999877929688
2023-10-09,45.720001220703125
2023-10-10,46.31999969482422
2023-10-11,46.52000045776367
2023-10-12,45.95000076293945
2023-10-13,44.790000915527344
2023-10-16,45.38999938964844
2023-10-17,45.31999969482422
2023-10-18,44.59999847412109
2023-10-19,45.880001068115234
2023-10-20,45.31999969482422
2023-10-23,46.45000076293945
2023-10-24,47.63999938964844
2023-10-25,47.20000076293945
2023-10-26,47.52999877929688
2023-10-27,47.040000915527344
2023-10-30,47.81999969482422
2023-10-31,47.459999084472656
2023-11-01,46.72999954223633
2023-11-02,48.68999862670898
2023-11-03,48.84000015258789
2023-11-06,49.18999862670898
2023-11-07,48.29999923706055
2023-11-08,48.130001068115234
2023-11-09,47.88999938964844
2023-11-10,47.75
2023-11-13,47.61000061035156
2023-11-14,49.470001220703125
2023-11-15,49.27999877929688
2023-11-16,49.119998931884766
2023-11-17,49.08000183105469
2023-11-20,49.27999877929688
2023-11-21,49.43999862670898
2023-11-22,49.27999877929688
2023-11-24,48.91999816894531
2023-11-27,48.560001373291016
2023-11-28,47.65999984741211
2023-11-29,45.34000015258789
2023-11-30,46.119998931884766
2023-12-01,46.79999923706055
2023-12-04,45.630001068115234
2023-12-05,44.869998931884766
2023-12-06,44.83000183105469
2023-12-07,44.84999847412109
2023-12-08,46.38999938964844
2023-12-11,47.61000061035156
2023-12-12,47.83000183105469
2023-12-13,48.630001068115234
2023-12-14,48.61000061035156
2023-12-15,47.869998931884766
2023-12-18,47.72999954223633
2023-12-19,49.2599983215332
2023-12-20,47.54999923706055
2023-12-21,48.790000915527344
2023-12-22,48.91999816894531
2023-12-26,49.040000915527344
2023-12-27,48.540000915527344
2023-12-28,49.09000015258789
2023-12-29,49.209999084472656
2024-01-02,51.33000183105469
2024-01-03,50.66999816894531
2024-01-04,50.25
2024-01-05,50.810001373291016
2024-01-08,51.77999877929688
2024-01-09,50.0099983215332
2024-01-10,49.290000915527344
2024-01-11,49.75
2024-01-12,49.61000061035156
2024-01-16,49.040000915527344
2024-01-17,48.22999954223633
2024-01-18,49.52000045776367
2024-01-19,48.84999847412109
2024-01-22,47.93000030517578
2024-01-23,49.02000045776367
2024-01-24,49.63999938964844
2024-01-25,50.150001525878906
2024-01-26,50.02999877929688
2024-01-29,50.400001525878906
2024-01-30,49.5099983215332
2024-01-31,48.91999816894531
2024-02-01,50.84999847412109
2024-02-02,50.47999954223633
2024-02-05,51.11000061035156
2024-02-06,52.16999816894531
2024-02-07,52.75
2024-02-08,53.61000061035156
2024-02-09,53.619998931884766
2024-02-12,54.459999084472656
2024-02-13,53.86000061035156
2024-02-14,54.47999954223633
2024-02-15,54.970001220703125
2024-02-16,55.25
2024-02-20,53.060001373291016
2024-02-21,53.4900016784668
2024-02-22,53.650001525878906
2024-02-23,54.75
2024-02-26,53.93000030517578
2024-02-27,53.400001525878906
2024-02-28,53.619998931884766
2024-02-29,54.52000045776367
2024-03-01,51.27999877929688
2024-03-04,50.70000076293945
2024-03-05,50.90999984741211
2024-03-06,50.58000183105469
2024-03-07,51.4900016784668
2024-03-08,51.5099983215332
2024-03-11,52.61000061035156
2024-03-12,52.95000076293945
2024-03-13,53.34999847412109
2024-03-14,52.36000061035156
2024-03-15,51.02999877929688
2024-03-18,50.61000061035156
2024-03-19,50.77999877929688
2024-03-20,50.56999969482422
2024-03-21,50.34999847412109
2024-03-22,50.09999847412109
2024-03-25,50.31999969482422
2024-03-26,50.84999847412109
2024-03-27,51.47999954223633
2024-03-28,51.70000076293945
2024-04-01,53.18000030517578
2024-04-02,52.90999984741211
2024-04-03,53.959999084472656
2024-04-04,52.59000015258789
2024-04-05,53.18000030517578
2024-04-08,52.43999862670898
2024-04-09,52.45000076293945
2024-04-10,51.86000061035156
2024-04-11,51.61000061035156
2024-04-12,50.43000030517578
2024-04-15,50.25
2024-04-16,50.5099983215332
2024-04-17,50.22999954223633
2024-04-18,45.880001068115234
2024-04-19,45.459999084472656
2024-04-22,46.560001373291016
2024-04-23,46.0099983215332
2024-04-24,45.84000015258789
2024-04-25,45.54999923706055
2024-04-26,45.45000076293945
2024-04-29,45.75
2024-04-30,44.36000061035156
2024-05-01,44.540000915527344
2024-05-02,46.650001525878906
2024-05-03,46.869998931884766
2024-05-06,47.02000045776367
2024-05-07,46.720001220703125
2024-05-08,46.77000045776367
2024-05-09,47.20000076293945
2024-05-10,46.540000915527344
2024-05-13,46.91999816894531
2024-05-14,46.31999969482422
2024-05-15,46.11000061035156
2024-05-16,46.619998931884766
2024-05-17,47.02999877929688
2024-05-20,46.81999969482422
2024-05-21,46.209999084472656
2024-05-22,45.869998931884766
2024-05-23,44.79999923706055
2024-05-24,44.880001068115234
2024-05-28,44.72999954223633
2024-05-29,43.900001525878906
2024-05-30,44.0
2024-05-31,45.02999877929688
2024-06-03,44.86000061035156
2024-06-04,43.56999969482422
2024-06-05,43.59999847412109
2024-06-06,43.65999984741211
2024-06-07,45.02000045776367
2024-06-10,44.72999954223633
2024-06-11,44.119998931884766
2024-06-12,44.2400016784668
2024-06-13,44.06999969482422
2024-06-14,43.25
2024-06-17,44.34999847412109
2024-06-18,44.29999923706055
2024-06-20,44.61000061035156
2024-06-21,45.90999984741211
2024-06-24,44.84000015258789
2024-06-25,44.369998931884766
2024-06-26,43.810001373291016
2024-06-27,44.13999938964844
2024-06-28,44.25
2024-07-01,42.880001068115234
2024-07-02,42.310001373291016
2024-07-03,42.54999923706055
2024-07-05,42.09000015258789
2024-07-08,41.45000076293945
2024-07-09,41.619998931884766
2024-07-10,41.43000030517578
2024-07-11,42.31999969482422
2024-07-12,42.72999954223633
2024-07-15,42.25
2024-07-16,42.900001525878906
2024-07-17,42.34000015258789
2024-07-18,41.09999847412109
2024-07-19,41.06999969482422
2024-07-22,41.40999984741211
2024-07-23,41.130001068115234
2024-07-24,40.31999969482422
2024-07-25,39.34000015258789
2024-07-26,39.18000030517578
2024-07-29,39.54999923706055
2024-07-30,39.470001220703125
2024-07-31,39.66999816894531
2024-08-01,38.470001220703125
2024-08-02,38.060001373291016
2024-08-05,37.86000061035156
2024-08-06,38.5
2024-08-07,38.47999954223633
2024-08-08,39.81999969482422
2024-08-09,38.56999969482422
2024-08-12,38.43999862670898
2024-08-13,39.380001068115234
2024-08-14,39.5
2024-08-15,40.130001068115234
2024-08-16,40.369998931884766
2024-08-19,40.84999847412109
2024-08-20,40.970001220703125
2024-08-21,41.290000915527344
2024-08-22,41.06999969482422
2024-08-23,40.59999847412109
2024-08-26,40.54999923706055
2024-08-27,39.93999862670898
2024-08-28,39.0099983215332
2024-08-29,38.63999938964844
2024-08-30,38.9900016784668
2024-09-03,38.68000030517578
2024-09-04,39.86000061035156
2024-09-05,39.97999954223633
2024-09-06,39.70000076293945
2024-09-09,40.0
2024-09-10,39.27999877929688
2024-09-11,39.36000061035156
2024-09-12,39.40999984741211
2024-09-13,40.02000045776367
2024-09-16,40.2599983215332
2024-09-17,41.400001525878906
2024-09-18,40.790000915527344
2024-09-19,42.09999847412109
2024-09-20,41.97999954223633
2024-09-23,42.130001068115234
2024-09-24,44.380001068115234
2024-09-25,44.81999969482422
2024-09-26,48.400001525878906
2024-09-27,51.119998931884766
2024-09-30,50.34000015258789
2024-10-01,51.83000183105469
2024-10-02,51.81999969482422
2024-10-03,51.970001220703125
2024-10-04,52.58000183105469
2024-10-07,53.33000183105469
2024-10-08,51.84000015258789
2024-10-09,51.93000030517578
2024-10-10,52.0099983215332
2024-10-11,52.869998931884766
2024-10-14,52.27000045776367
2024-10-15,50.95000076293945
2024-10-16,51.68000030517578
2024-10-17,50.79999923706055
2024-10-18,51.54999923706055
2024-10-21,51.16999816894531
2024-10-22,51.75
2024-10-23,51.040000915527344
2024-10-24,52.470001220703125
2024-10-25,52.7599983215332
2024-10-28,53.619998931884766
2024-10-29,53.38999938964844
2024-10-30,52.93000030517578
2024-10-31,51.84999847412109
2024-11-01,51.72999954223633
2024-11-04,51.369998931884766
2024-11-05,50.34000015258789
2024-11-06,50.70000076293945
2024-11-07,51.459999084472656
2024-11-08,50.380001068115234
2024-11-11,50.63999938964844
2024-11-12,49.2599983215332
2024-11-13,49.52999877929688
2024-11-14,48.52999877929688
2024-11-15,47.959999084472656
2024-11-18,49.13999938964844
2024-11-19,49.18000030517578
2024-11-20,49.90999984741211
2024-11-21,50.06999969482422
2024-11-22,50.08000183105469
2024-11-25,51.400001525878906
2024-11-26,50.91999816894531
2024-11-27,51.41999816894531
2024-11-29,53.060001373291016
2024-12-02,55.0
2024-12-03,53.900001525878906
2024-12-04,54.59999847412109
2024-12-05,53.84000015258789
2024-12-06,53.9900016784668
2024-12-09,55.16999816894531
2024-12-10,54.880001068115234
2024-12-11,54.45000076293945
2024-12-12,53.79999923706055
2024-12-13,53.869998931884766
2024-12-16,52.4900016784668
2024-12-17,53.63999938964844
2024-12-18,51.02000045776367
2024-12-19,51.27999877929688
2024-12-20,52.25
2024-12-23,51.65999984741211
2024-12-24,51.88999938964844
2024-12-26,51.970001220703125
2024-12-27,51.86000061035156
2024-12-30,50.70000076293945
2024-12-31,51.36000061035156
2025-01-02,49.900001525878906
2025-01-03,50.41999816894531
2025-01-06,50.93000030517578
2025-01-07,49.5
2025-01-08,49.150001525878906
2025-01-10,47.209999084472656
2025-01-13,46.869998931884766
2025-01-14,45.0
2025-01-15,44.20000076293945
2025-01-16,43.97999954223633
2025-01-17,44.400001525878906
2025-01-21,45.36000061035156
2025-01-22,44.0
2025-01-23,43.45000076293945
2025-01-24,43.5
2025-01-27,43.45000076293945
2025-01-28,43.22999954223633
2025-01-29,43.43000030517578
2025-01-30,48.2400016784668
2025-01-31,45.83000183105469
2025-02-03,44.93000030517578
2025-02-04,44.52999877929688
2025-02-05,43.52999877929688
2025-02-06,42.31999969482422
2025-02-07,42.97999954223633
2025-02-10,41.66999816894531
2025-02-11,41.25
2025-02-12,41.88999938964844
2025-02-13,42.209999084472656
2025-02-14,43.369998931884766
2025-02-18,43.81999969482422
2025-02-19,44.040000915527344
2025-02-20,44.970001220703125
2025-02-21,44.02000045776367
2025-02-24,45.11000061035156
2025-02-25,44.36000061035156
2025-02-26,43.72999954223633
2025-02-27,43.7400016784668
2025-02-28,44.709999084472656
2025-03-03,45.43000030517578
2025-03-04,45.09000015258789
2025-03-05,46.04999923706055
2025-03-06,45.38999938964844
2025-03-07,45.060001373291016
2025-03-10,45.34000015258789
2025-03-11,44.81999969482422
2025-03-12,42.790000915527344
2025-03-13,42.77999877929688
2025-03-14,43.18999862670898
2025-03-17,43.66999816894531
2025-03-18,43.27000045776367
2025-03-19,43.90999984741211
2025-03-20,42.880001068115234
2025-03-21,41.93000030517578
2025-03-24,41.5
2025-03-25,40.27000045776367
2025-03-26,40.310001373291016
2025-03-27,40.31999969482422
2025-03-28,38.18000030517578
2025-03-31,38.630001068115234
2025-04-01,39.150001525878906
2025-04-02,39.040000915527344
2025-04-03,36.40999984741211
2025-04-04,33.369998931884766
2025-04-07,32.099998474121094
2025-04-08,30.700000762939453
2025-04-09,33.72999954223633
2025-04-10,31.71999931335449
2025-04-11,32.09000015258789
2025-04-14,32.119998931884766
2025-04-15,32.66999816894531
2025-04-16,31.86000061035156
2025-04-17,32.77000045776367
2025-04-21,32.560001373291016
2025-04-22,33.939998626708984
2025-04-23,34.380001068115234
2025-04-24,36.61000061035156
2025-04-25,35.88999938964844
2025-04-28,36.040000915527344
2025-04-29,36.56999969482422
2025-04-30,36.66999816894531
2025-05-01,36.810001373291016
2025-05-02,38.06999969482422
2025-05-05,38.310001373291016
2025-05-06,38.810001373291016
2025-05-07,39.58000183105469
2025-05-08,39.7599983215332
2025-05-09,39.790000915527344
2025-05-12,42.38999938964844
2025-05-13,42.31999969482422
2025-05-14,42.41999816894531
2025-05-15,42.13999938964844
2025-05-16,42.43000030517578
2025-05-19,42.310001373291016
2025-05-20,40.93999862670898
2025-05-21,40.310001373291016
2025-05-22,40.09000015258789
2025-05-23,39.79999923706055
2025-05-27,41.63999938964844
2025-05-28,40.61000061035156
2025-05-29,41.220001220703125
2025-05-30,41.15999984741211
2025-06-02,41.11000061035156
2025-06-03,42.130001068115234
2025-06-04,41.34999847412109
2025-06-05,40.2599983215332
2025-06-06,40.220001220703125
2025-06-09,41.900001525878906
2025-06-10,42.4900016784668
2025-06-11,41.84000015258789
2025-06-12,41.90999984741211
2025-06-13,40.33000183105469
2025-06-16,42.810001373291016
2025-06-17,41.75
2025-06-18,41.77999877929688
2025-06-20,41.68000030517578
2025-06-23,41.95000076293945
2025-06-24,42.630001068115234
2025-06-25,42.900001525878906
2025-06-26,43.619998931884766
2025-06-27,44.119998931884766
2025-06-30,43.5099983215332
2025-07-01,47.380001068115234
2025-07-02,47.84999847412109
2025-07-03,48.220001220703125
2025-07-07,48.34000015258789
2025-07-08,49.11000061035156
2025-07-09,49.61000061035156
2025-07-10,50.52000045776367
2025-07-11,49.810001373291016
2025-07-14,50.22999954223633
2025-07-15,49.86000061035156
2025-07-16,49.119998931884766
2025-07-17,48.93000030517578
2025-07-18,48.66999816894531
2025-07-21,48.27000045776367
2025-07-22,48.52000045776367
2025-07-23,48.68999862670898
2025-07-24,50.790000915527344
2025-07-25,52.40999984741211
2025-07-28,52.4900016784668
2025-07-29,52.34000015258789
2025-07-30,52.970001220703125
2025-07-31,52.400001525878906
2025-08-01,52.2599983215332
2025-08-04,52.400001525878906
2025-08-05,52.20000076293945
2025-08-06,52.720001220703125
2025-08-07,53.0099983215332
2025-08-08,52.630001068115234
2025-08-11,53.02000045776367
2025-08-12,53.88999938964844
2025-08-13,54.33000183105469
2025-08-14,54.119998931884766
2025-08-15,53.65999984741211
2025-08-18,52.79999923706055
2025-08-19,53.59999847412109
2025-08-20,53.619998931884766
2025-08-21,53.5099983215332
2025-08-22,55.04999923706055
2025-08-25,56.220001220703125
2025-08-26,56.18999862670898
2025-08-27,56.70000076293945
2025-08-28,57.709999084472656
2025-08-29,57.630001068115234
2025-09-02,57.0099983215332
2025-09-03,55.369998931884766
2025-09-04,55.11000061035156
2025-09-05,53.70000076293945
2025-09-08,53.75
2025-09-09,54.0
2025-09-10,54.5
2025-09-11,54.709999084472656
2025-09-12,53.5
2025-09-15,53.09000015258789
2025-09-16,51.86000061035156
2025-09-17,52.709999084472656
2025-09-18,53.209999084472656
2025-09-19,53.869998931884766
2025-09-22,52.86000061035156
2025-09-23,53.06999969482422
2025-09-24,52.9900016784668
2025-09-25,53.060001373291016
2025-09-26,54.0099983215332
2025-09-29,55.25
2025-09-30,53.790000915527344
2025-10-01,54.77000045776367
2025-10-02,55.04999923706055
2025-10-03,50.970001220703125
2025-10-06,52.27000045776367
2025-10-07,51.79999923706055
2025-10-08,53.27000045776367
2025-10-09,51.86000061035156
2025-10-10,49.61000061035156
2025-10-13,46.470001220703125
2025-10-14,48.040000915527344
2025-10-15,49.02999877929688
2025-10-16,49.13999938964844
2025-10-17,48.540000915527344
2025-10-20,49.72999954223633
2025-10-21,50.619998931884766
2025-10-22,50.619998931884766
2025-10-23,56.88999938964844
2025-10-24,57.59999847412109
2025-10-27,59.43999862670898
2025-10-28,58.20000076293945
2025-10-29,58.77999877929688
2025-10-30,58.95000076293945
2025-10-31,59.34999847412109
2025-11-03,61.72999954223633
2025-11-04,61.27999877929688
2025-11-05,62.540000915527344
2025-11-06,62.790000915527344
2025-11-07,65.20999908447266
2025-11-10,66.12999725341797
2025-11-11,66.98999786376953
2025-11-12,66.6500015258789
2025-11-13,65.5999984741211
2025-11-14,65.37999725341797
2025-11-17,64.87999725341797
2025-11-18,64.77999877929688
2025-11-19,64.05000305175781
2025-11-20,63.47999954223633
2025-11-21,64.30999755859375
2025-11-24,65.66999816894531
2025-11-25,67.62999725341797
2025-11-26,68.25
2025-11-28,68.16000366210938
2025-12-01,69.48999786376953
2025-12-02,68.51000213623047
2025-12-03,66.87999725341797
2025-12-04,66.4000015258789
2025-12-05,66.25
2025-12-08,67.08000183105469
2025-12-09,66.43000030517578
2025-12-10,66.47000122070312
2025-12-11,66.19999694824219
2025-12-12,65.23999786376953
2025-12-15,66.98999786376953
2025-12-16,67.31999969482422
2025-12-17,66.48999786376953
2025-12-18,66.95999908447266
2025-12-19,66.94999694824219
2025-12-22,66.91000366210938
2025-12-23,66.19999694824219
2025-12-24,66.30999755859375
2025-12-26,66.19999694824219
2025-12-29,65.63999938964844
2025-12-30,65.0999984741211
2025-12-31,65.08999633789062
2026-01-02,65.20999908447266
2026-01-05,64.63999938964844
2026-01-06,63.77999877929688
2026-01-07,61.43000030517578
2026-01-08,61.900001525878906
2026-01-09,58.95000076293945
2026-01-12,59.88999938964844
2026-01-13,59.880001068115234
2026-01-14,59.900001525878906
2026-01-15,60.61000061035156
2026-01-16,58.95000076293945
2026-01-20,58.540000915527344
2026-01-21,59.59999847412109
2026-01-22,59.93999862670898
2026-01-23,59.95000076293945
2026-01-26,60.880001068115234
2026-01-27,60.34999847412109
2026-01-28,61.2599983215332
2026-01-29,52.709999084472656
2026-01-30,52.72999954223633
2026-02-02,55.63999938964844
2026-02-03,56.93999862670898
2026-02-04,57.5
2026-02-05,56.93999862670898
2026-02-06,57.79999923706055
2026-02-09,57.18000030517578
2026-02-10,57.02000045776367
2026-02-11,57.709999084472656
2026-02-12,56.83000183105469
2026-02-13,57.150001525878906
2026-02-17,57.52000045776367
2026-02-18,58.84000015258789
2026-02-19,58.09000015258789
2026-02-20,58.0099983215332
2026-02-23,55.720001220703125
2026-02-24,55.04999923706055
2026-02-25,55.06999969482422
2026-02-26,55.95000076293945
2026-02-27,56.720001220703125
2026-03-02,56.36000061035156
2026-03-03,55.70000076293945
2026-03-04,56.06999969482422
2026-03-05,55.13999938964844
2026-03-06,53.59999847412109
2026-03-09,53.90999984741211
2026-03-10,54.310001373291016
2026-03-11,54.77999877929688
2026-03-12,53.68000030517578
2026-03-13,53.68000030517578
2026-03-16,53.70000076293945
2026-03-17,54.150001525878906
2026-03-18,53.93000030517578
2026-03-19,54.04999923706055
2026-03-20,52.93000030517578
2026-03-23,54.0
2026-03-24,54.900001525878906
2026-03-25,54.16999816894531
2026-03-26,52.400001525878906
2026-03-27,51.68999862670898
2026-03-30,51.619998931884766
2026-03-31,53.880001068115234
2026-04-01,54.31999969482422
2026-04-02,54.34000015258789
2026-04-06,54.380001068115234
2026-04-07,54.02000045776367
2026-04-08,54.59999847412109
2026-04-09,54.47999954223633
2026-04-10,53.45000076293945
2026-04-13,54.84000015258789
2026-04-14,55.52000045776367
2026-04-15,56.2599983215332
2026-04-16,56.709999084472656
2026-04-17,57.63999938964844
2026-04-20,57.189998626708984
2026-04-21,57.540000915527344
2026-04-22,56.849998474121094
2026-04-23,51.95000076293945
2026-04-24,52.810001373291016
2026-04-27,54.470001220703125
2026-04-28,54.2599983215332
2026-04-29,53.720001220703125
2026-04-30,54.61000061035156
2026-05-01,53.790000915527344
2026-05-04,51.86000061035156
2026-05-05,52.2599983215332
2026-05-06,53.220001220703125
2026-05-07,53.779998779296875
2026-05-08,53.11000061035156
2026-05-11,52.06999969482422
2026-05-12,51.70000076293945
2026-05-13,51.31999969482422
2026-05-14,50.650001525878906
2026-05-15,51.15999984741211
2026-05-18,50.189998626708984
2026-05-19,49.91999816894531
2026-05-20,49.619998931884766
2026-05-21,49.45000076293945
2026-05-22,49.43000030517578
2026-05-26,49.75
2026-05-27,51.060001373291016
2026-05-28,51.11000061035156
2026-05-29,50.56999969482422
2026-06-01,53.27000045776367
2026-06-02,51.209999084472656
2026-06-03,50.86000061035156
2026-06-04,50.72999954223633
2026-06-05,50.25
2026-06-08,50.790000915527344
2026-06-09,51.650001525878906
2026-06-10,50.810001373291016
2026-06-11,50.61000061035156
2026-06-12,50.66999816894531
2026-06-15,49.7400016784668
2026-06-16,48.939998626708984
2026-06-17,48.130001068115234
2026-06-18,48.720001220703125
2026-06-22,47.79999923706055
2026-06-23,47.7599983215332
2026-06-24,47.7599983215332
2026-06-25,46.279998779296875
2026-06-26,47.119998931884766
