,LNT
2020-08-13,53.97999954223633
2020-08-14,53.77000045776367
2020-08-17,53.900001525878906
2020-08-18,53.650001525878906
2020-08-19,53.81999969482422
2020-08-20,53.619998931884766
2020-08-21,54.08000183105469
2020-08-24,54.650001525878906
2020-08-25,54.25
2020-08-26,54.040000915527344
2020-08-27,54.0
2020-08-28,54.31999969482422
2020-08-31,54.150001525878906
2020-09-01,53.47999954223633
2020-09-02,54.65999984741211
2020-09-03,53.970001220703125
2020-09-04,53.290000915527344
2020-09-08,52.650001525878906
2020-09-09,53.77999877929688
2020-09-10,52.08000183105469
2020-09-11,51.86000061035156
2020-09-14,52.33000183105469
2020-09-15,52.7599983215332
2020-09-16,53.060001373291016
2020-09-17,52.18000030517578
2020-09-18,50.97999954223633
2020-09-21,49.83000183105469
2020-09-22,50.0099983215332
2020-09-23,49.83000183105469
2020-09-24,49.93000030517578
2020-09-25,51.34999847412109
2020-09-28,51.4900016784668
2020-09-29,51.08000183105469
2020-09-30,51.650001525878906
2020-10-01,52.33000183105469
2020-10-02,53.09000015258789
2020-10-05,53.310001373291016
2020-10-06,54.38999938964844
2020-10-07,54.08000183105469
2020-10-08,55.18000030517578
2020-10-09,54.7400016784668
2020-10-12,54.720001220703125
2020-10-13,54.08000183105469
2020-10-14,54.04999923706055
2020-10-15,54.54999923706055
2020-10-16,54.88999938964844
2020-10-19,54.720001220703125
2020-10-20,55.13999938964844
2020-10-21,55.63999938964844
2020-10-22,56.459999084472656
2020-10-23,56.66999816894531
2020-10-26,56.83000183105469
2020-10-27,57.15999984741211
2020-10-28,55.52000045776367
2020-10-29,55.56999969482422
2020-10-30,55.27999877929688
2020-11-02,56.68999862670898
2020-11-03,56.43999862670898
2020-11-04,55.34000015258789
2020-11-05,54.880001068115234
2020-11-06,54.56999969482422
2020-11-09,56.630001068115234
2020-11-10,56.959999084472656
2020-11-11,57.41999816894531
2020-11-12,56.130001068115234
2020-11-13,56.20000076293945
2020-11-16,56.43999862670898
2020-11-17,54.72999954223633
2020-11-18,53.060001373291016
2020-11-19,52.470001220703125
2020-11-20,52.869998931884766
2020-11-23,52.75
2020-11-24,53.369998931884766
2020-11-25,53.5099983215332
2020-11-27,52.7599983215332
2020-11-30,52.59999847412109
2020-12-01,53.369998931884766
2020-12-02,53.81999969482422
2020-12-03,53.36000061035156
2020-12-04,52.880001068115234
2020-12-07,53.34000015258789
2020-12-08,52.7599983215332
2020-12-09,52.29999923706055
2020-12-10,51.86000061035156
2020-12-11,51.709999084472656
2020-12-14,51.34000015258789
2020-12-15,52.380001068115234
2020-12-16,51.63999938964844
2020-12-17,51.72999954223633
2020-12-18,51.04999923706055
2020-12-21,50.34000015258789
2020-12-22,50.18000030517578
2020-12-23,49.540000915527344
2020-12-24,50.02000045776367
2020-12-28,50.310001373291016
2020-12-29,50.47999954223633
2020-12-30,50.7599983215332
2020-12-31,51.52999877929688
2021-01-04,50.4900016784668
2021-01-05,50.25
2021-01-06,51.0
2021-01-07,49.11000061035156
2021-01-08,49.34999847412109
2021-01-11,48.54999923706055
2021-01-12,48.02999877929688
2021-01-13,48.75
2021-01-14,48.09000015258789
2021-01-15,49.470001220703125
2021-01-19,49.630001068115234
2021-01-20,49.91999816894531
2021-01-21,49.75
2021-01-22,49.40999984741211
2021-01-25,50.5
2021-01-26,49.84000015258789
2021-01-27,48.97999954223633
2021-01-28,48.959999084472656
2021-01-29,48.650001525878906
2021-02-01,48.95000076293945
2021-02-02,49.02000045776367
2021-02-03,49.11000061035156
2021-02-04,49.459999084472656
2021-02-05,49.68000030517578
2021-02-08,49.060001373291016
2021-02-09,48.84000015258789
2021-02-10,49.119998931884766
2021-02-11,48.709999084472656
2021-02-12,48.290000915527344
2021-02-16,47.81999969482422
2021-02-17,48.22999954223633
2021-02-18,48.61000061035156
2021-02-19,47.630001068115234
2021-02-22,47.130001068115234
2021-02-23,48.22999954223633
2021-02-24,47.52999877929688
2021-02-25,47.369998931884766
2021-02-26,46.15999984741211
2021-03-01,47.09000015258789
2021-03-02,47.11000061035156
2021-03-03,46.90999984741211
2021-03-04,47.20000076293945
2021-03-05,48.38999938964844
2021-03-08,49.709999084472656
2021-03-09,49.880001068115234
2021-03-10,50.38999938964844
2021-03-11,49.9900016784668
2021-03-12,51.119998931884766
2021-03-15,52.70000076293945
2021-03-16,52.70000076293945
2021-03-17,51.709999084472656
2021-03-18,51.77999877929688
2021-03-19,51.77000045776367
2021-03-22,51.5099983215332
2021-03-23,53.06999969482422
2021-03-24,53.31999969482422
2021-03-25,53.75
2021-03-26,53.970001220703125
2021-03-29,54.63999938964844
2021-03-30,54.15999984741211
2021-03-31,54.15999984741211
2021-04-01,54.36000061035156
2021-04-05,54.84000015258789
2021-04-06,54.81999969482422
2021-04-07,54.38999938964844
2021-04-08,54.150001525878906
2021-04-09,54.0099983215332
2021-04-12,54.209999084472656
2021-04-13,54.5099983215332
2021-04-14,54.880001068115234
2021-04-15,55.68000030517578
2021-04-16,56.15999984741211
2021-04-19,56.18999862670898
2021-04-20,57.41999816894531
2021-04-21,57.08000183105469
2021-04-22,56.84999847412109
2021-04-23,56.43999862670898
2021-04-26,56.2400016784668
2021-04-27,55.52000045776367
2021-04-28,55.29999923706055
2021-04-29,55.380001068115234
2021-04-30,56.16999816894531
2021-05-03,56.16999816894531
2021-05-04,56.540000915527344
2021-05-05,55.61000061035156
2021-05-06,56.56999969482422
2021-05-07,56.7400016784668
2021-05-10,57.95000076293945
2021-05-11,56.970001220703125
2021-05-12,55.810001373291016
2021-05-13,56.880001068115234
2021-05-14,56.7599983215332
2021-05-17,56.47999954223633
2021-05-18,57.59999847412109
2021-05-19,57.70000076293945
2021-05-20,57.7599983215332
2021-05-21,58.11000061035156
2021-05-24,58.060001373291016
2021-05-25,57.59999847412109
2021-05-26,57.5099983215332
2021-05-27,56.75
2021-05-28,57.150001525878906
2021-06-01,56.9900016784668
2021-06-02,57.59999847412109
2021-06-03,58.130001068115234
2021-06-04,58.11000061035156
2021-06-07,58.09999847412109
2021-06-08,57.59000015258789
2021-06-09,58.29999923706055
2021-06-10,58.540000915527344
2021-06-11,58.58000183105469
2021-06-14,58.56999969482422
2021-06-15,58.75
2021-06-16,57.56999969482422
2021-06-17,58.119998931884766
2021-06-18,56.33000183105469
2021-06-21,57.33000183105469
2021-06-22,57.22999954223633
2021-06-23,56.75
2021-06-24,56.41999816894531
2021-06-25,57.130001068115234
2021-06-28,57.11000061035156
2021-06-29,55.7400016784668
2021-06-30,55.7599983215332
2021-07-01,56.27000045776367
2021-07-02,56.41999816894531
2021-07-06,56.38999938964844
2021-07-07,56.83000183105469
2021-07-08,56.84000015258789
2021-07-09,56.7599983215332
2021-07-12,56.93999862670898
2021-07-13,56.52999877929688
2021-07-14,57.22999954223633
2021-07-15,57.810001373291016
2021-07-16,58.54999923706055
2021-07-19,58.04999923706055
2021-07-20,58.310001373291016
2021-07-21,57.41999816894531
2021-07-22,57.560001373291016
2021-07-23,58.61000061035156
2021-07-26,58.59999847412109
2021-07-27,59.72999954223633
2021-07-28,59.369998931884766
2021-07-29,58.900001525878906
2021-07-30,58.52999877929688
2021-08-02,59.150001525878906
2021-08-03,59.97999954223633
2021-08-04,59.93000030517578
2021-08-05,60.470001220703125
2021-08-06,60.79999923706055
2021-08-09,60.68999862670898
2021-08-10,60.5099983215332
2021-08-11,60.83000183105469
2021-08-12,60.65999984741211
2021-08-13,61.06999969482422
2021-08-16,61.63999938964844
2021-08-17,61.7400016784668
2021-08-18,61.41999816894531
2021-08-19,61.47999954223633
2021-08-20,62.18000030517578
2021-08-23,60.970001220703125
2021-08-24,60.65999984741211
2021-08-25,60.560001373291016
2021-08-26,60.59000015258789
2021-08-27,60.84000015258789
2021-08-30,60.88999938964844
2021-08-31,60.790000915527344
2021-09-01,61.63999938964844
2021-09-02,62.04999923706055
2021-09-03,61.470001220703125
2021-09-07,59.75
2021-09-08,61.08000183105469
2021-09-09,60.70000076293945
2021-09-10,59.77000045776367
2021-09-13,59.43000030517578
2021-09-14,59.27999877929688
2021-09-15,59.27000045776367
2021-09-16,58.650001525878906
2021-09-17,57.83000183105469
2021-09-20,57.900001525878906
2021-09-21,57.52000045776367
2021-09-22,57.43999862670898
2021-09-23,57.25
2021-09-24,57.11000061035156
2021-09-27,56.20000076293945
2021-09-28,55.810001373291016
2021-09-29,56.75
2021-09-30,55.97999954223633
2021-10-01,55.77999877929688
2021-10-04,56.81999969482422
2021-10-05,56.40999984741211
2021-10-06,57.08000183105469
2021-10-07,56.65999984741211
2021-10-08,55.959999084472656
2021-10-11,54.65999984741211
2021-10-12,54.9900016784668
2021-10-13,55.459999084472656
2021-10-14,56.13999938964844
2021-10-15,55.77000045776367
2021-10-18,55.33000183105469
2021-10-19,55.66999816894531
2021-10-20,56.45000076293945
2021-10-21,56.75
2021-10-22,57.380001068115234
2021-10-25,56.5
2021-10-26,56.810001373291016
2021-10-27,56.5099983215332
2021-10-28,56.84000015258789
2021-10-29,56.56999969482422
2021-11-01,56.84999847412109
2021-11-02,57.08000183105469
2021-11-03,56.43000030517578
2021-11-04,55.650001525878906
2021-11-05,56.41999816894531
2021-11-08,55.27999877929688
2021-11-09,55.43000030517578
2021-11-10,56.08000183105469
2021-11-11,55.310001373291016
2021-11-12,55.290000915527344
2021-11-15,56.2400016784668
2021-11-16,55.9900016784668
2021-11-17,56.11000061035156
2021-11-18,55.25
2021-11-19,56.790000915527344
2021-11-22,57.869998931884766
2021-11-23,57.86000061035156
2021-11-24,57.619998931884766
2021-11-26,56.7400016784668
2021-11-29,57.27999877929688
2021-11-30,54.790000915527344
2021-12-01,55.36000061035156
2021-12-02,55.93000030517578
2021-12-03,56.93999862670898
2021-12-06,57.93000030517578
2021-12-07,58.33000183105469
2021-12-08,58.33000183105469
2021-12-09,58.13999938964844
2021-12-10,58.88999938964844
2021-12-13,59.650001525878906
2021-12-14,59.540000915527344
2021-12-15,60.4900016784668
2021-12-16,60.97999954223633
2021-12-17,59.77000045776367
2021-12-20,59.93000030517578
2021-12-21,59.400001525878906
2021-12-22,59.58000183105469
2021-12-23,59.54999923706055
2021-12-27,59.9900016784668
2021-12-28,60.68000030517578
2021-12-29,61.11000061035156
2021-12-30,61.45000076293945
2021-12-31,61.470001220703125
2022-01-03,60.84999847412109
2022-01-04,60.720001220703125
2022-01-05,61.2599983215332
2022-01-06,61.0099983215332
2022-01-07,60.9900016784668
2022-01-10,60.630001068115234
2022-01-11,59.79999923706055
2022-01-12,60.130001068115234
2022-01-13,60.63999938964844
2022-01-14,60.06999969482422
2022-01-18,59.66999816894531
2022-01-19,59.41999816894531
2022-01-20,59.72999954223633
2022-01-21,59.7599983215332
2022-01-24,58.75
2022-01-25,58.310001373291016
2022-01-26,58.09999847412109
2022-01-27,58.90999984741211
2022-01-28,59.310001373291016
2022-01-31,59.86000061035156
2022-02-01,58.65999984741211
2022-02-02,59.86000061035156
2022-02-03,59.86000061035156
2022-02-04,59.130001068115234
2022-02-07,59.09999847412109
2022-02-08,59.470001220703125
2022-02-09,59.119998931884766
2022-02-10,57.22999954223633
2022-02-11,57.45000076293945
2022-02-14,56.869998931884766
2022-02-15,56.34999847412109
2022-02-16,56.33000183105469
2022-02-17,56.619998931884766
2022-02-18,57.09999847412109
2022-02-22,56.70000076293945
2022-02-23,55.959999084472656
2022-02-24,55.93000030517578
2022-02-25,57.869998931884766
2022-02-28,58.400001525878906
2022-03-01,57.27000045776367
2022-03-02,57.63999938964844
2022-03-03,59.06999969482422
2022-03-04,60.59000015258789
2022-03-07,60.7599983215332
2022-03-08,60.4900016784668
2022-03-09,59.75
2022-03-10,60.13999938964844
2022-03-11,60.22999954223633
2022-03-14,60.33000183105469
2022-03-15,61.27999877929688
2022-03-16,60.86000061035156
2022-03-17,60.97999954223633
2022-03-18,60.310001373291016
2022-03-21,60.93999862670898
2022-03-22,59.90999984741211
2022-03-23,60.40999984741211
2022-03-24,60.560001373291016
2022-03-25,61.83000183105469
2022-03-28,62.0
2022-03-29,62.20000076293945
2022-03-30,62.880001068115234
2022-03-31,62.47999954223633
2022-04-01,63.290000915527344
2022-04-04,62.68999862670898
2022-04-05,63.27999877929688
2022-04-06,65.16000366210938
2022-04-07,64.33000183105469
2022-04-08,64.81999969482422
2022-04-11,64.3499984741211
2022-04-12,64.62999725341797
2022-04-13,63.59000015258789
2022-04-14,63.38999938964844
2022-04-18,62.709999084472656
2022-04-19,63.880001068115234
2022-04-20,65.11000061035156
2022-04-21,64.44999694824219
2022-04-22,63.119998931884766
2022-04-25,62.06999969482422
2022-04-26,61.630001068115234
2022-04-27,60.81999969482422
2022-04-28,61.22999954223633
2022-04-29,58.810001373291016
2022-05-02,57.84999847412109
2022-05-03,57.79999923706055
2022-05-04,59.209999084472656
2022-05-05,58.86000061035156
2022-05-06,58.7400016784668
2022-05-09,58.720001220703125
2022-05-10,58.02999877929688
2022-05-11,58.209999084472656
2022-05-12,58.02000045776367
2022-05-13,58.43999862670898
2022-05-16,58.86000061035156
2022-05-17,59.75
2022-05-18,58.93999862670898
2022-05-19,58.5
2022-05-20,58.66999816894531
2022-05-23,59.0
2022-05-24,61.31999969482422
2022-05-25,61.25
2022-05-26,62.459999084472656
2022-05-27,63.77999877929688
2022-05-31,63.81999969482422
2022-06-01,63.18999862670898
2022-06-02,62.400001525878906
2022-06-03,62.11000061035156
2022-06-06,62.52999877929688
2022-06-07,63.16999816894531
2022-06-08,61.119998931884766
2022-06-09,59.630001068115234
2022-06-10,59.31999969482422
2022-06-13,57.380001068115234
2022-06-14,55.61000061035156
2022-06-15,55.7400016784668
2022-06-16,54.970001220703125
2022-06-17,54.75
2022-06-21,55.220001220703125
2022-06-22,55.52000045776367
2022-06-23,56.52999877929688
2022-06-24,57.31999969482422
2022-06-27,57.93000030517578
2022-06-28,58.02999877929688
2022-06-29,57.970001220703125
2022-06-30,58.61000061035156
2022-07-01,60.06999969482422
2022-07-05,57.91999816894531
2022-07-06,58.380001068115234
