,CASY
2025-03-19,402.2300109863281
2025-03-20,394.8399963378906
2025-03-21,404.0
2025-03-24,412.5
2025-03-25,417.4200134277344
2025-03-26,426.0
2025-03-27,430.6900024414063
2025-03-28,432.0
2025-03-31,434.0400085449219
2025-04-01,440.6300048828125
2025-04-02,443.8800048828125
2025-04-03,449.1700134277344
2025-04-04,415.8200073242188
2025-04-07,418.010009765625
2025-04-08,416.489990234375
2025-04-09,439.739990234375
2025-04-10,438.010009765625
2025-04-11,457.25
2025-04-14,460.7799987792969
2025-04-15,464.4100036621094
2025-04-16,457.3299865722656
2025-04-17,460.0700073242188
2025-04-21,451.7000122070313
2025-04-22,458.8900146484375
2025-04-23,455.3900146484375
2025-04-24,447.2900085449219
2025-04-25,447.3399963378906
2025-04-28,454.2300109863281
2025-04-29,463.3999938964844
2025-04-30,462.5899963378906
2025-05-01,455.5400085449219
2025-05-02,458.6499938964844
2025-05-05,466.3800048828125
2025-05-06,467.2000122070313
2025-05-07,465.9599914550781
2025-05-08,452.5
2025-05-09,448.6600036621094
2025-05-12,436.7999877929688
2025-05-13,432.7999877929688
2025-05-14,430.8599853515625
2025-05-15,442.4299926757813
2025-05-16,456.1499938964844
2025-05-19,456.0899963378906
2025-05-20,458.6400146484375
2025-05-21,450.4299926757813
2025-05-22,444.0499877929688
2025-05-23,445.7300109863281
2025-05-27,447.5
2025-05-28,447.510009765625
2025-05-29,440.510009765625
2025-05-30,437.760009765625
2025-06-02,440.0
2025-06-03,438.6799926757813
2025-06-04,448.25
2025-06-05,445.6900024414063
2025-06-06,444.0400085449219
2025-06-09,439.2900085449219
2025-06-10,490.2000122070313
2025-06-11,499.5299987792969
2025-06-12,506.989990234375
2025-06-13,506.1600036621094
2025-06-16,506.3900146484375
2025-06-17,507.6300048828125
2025-06-18,506.30999755859375
2025-06-20,500.2699890136719
2025-06-23,510.4299926757813
2025-06-24,510.9100036621094
2025-06-25,505.1300048828125
2025-06-26,504.010009765625
2025-06-27,506.1799926757813
2025-06-30,510.2699890136719
2025-07-01,510.6400146484375
2025-07-02,510.9200134277344
2025-07-03,517.22998046875
2025-07-07,526.1599731445312
2025-07-08,512.2999877929688
2025-07-09,522.3200073242188
2025-07-10,523.5999755859375
2025-07-11,516.5900268554688
2025-07-14,523.280029296875
2025-07-15,517.6599731445312
2025-07-16,517.7999877929688
2025-07-17,515.6699829101562
2025-07-18,510.25
2025-07-21,518.260009765625
2025-07-22,523.4199829101562
2025-07-23,524.0
2025-07-24,526.0599975585938
2025-07-25,527.510009765625
2025-07-28,525.0399780273438
2025-07-29,521.9600219726562
2025-07-30,525.1199951171875
2025-07-31,520.1300048828125
2025-08-01,522.780029296875
2025-08-04,523.25
2025-08-05,514.75
2025-08-06,521.489990234375
2025-08-07,518.280029296875
2025-08-08,518.969970703125
2025-08-11,515.780029296875
2025-08-12,519.6500244140625
2025-08-13,515.0900268554688
2025-08-14,508.1799926757813
2025-08-15,507.8399963378906
2025-08-18,506.2000122070313
2025-08-19,509.0400085449219
2025-08-20,513.3900146484375
2025-08-21,510.1799926757813
2025-08-22,503.260009765625
2025-08-25,496.6099853515625
2025-08-26,496.7799987792969
2025-08-27,498.2900085449219
2025-08-28,496.0
2025-08-29,494.5199890136719
2025-09-02,497.9800109863281
2025-09-03,499.6000061035156
2025-09-04,498.1799926757813
2025-09-05,505.6400146484375
2025-09-08,521.5
2025-09-09,541.2999877929688
2025-09-10,538.5
2025-09-11,553.989990234375
2025-09-12,553.8900146484375
2025-09-15,554.9099731445312
2025-09-16,561.1799926757812
2025-09-17,555.3099975585938
2025-09-18,543.7100219726562
2025-09-19,547.0999755859375
2025-09-22,547.4500122070312
2025-09-23,551.0800170898438
2025-09-24,547.0499877929688
2025-09-25,543.1300048828125
2025-09-26,547.5399780273438
2025-09-29,560.9400024414062
2025-09-30,565.3200073242188
2025-10-01,559.1599731445312
2025-10-02,561.4000244140625
2025-10-03,567.47998046875
2025-10-06,558.8200073242188
2025-10-07,554.780029296875
2025-10-08,553.739990234375
2025-10-09,552.239990234375
2025-10-10,556.6699829101562
2025-10-13,565.6199951171875
2025-10-14,561.1900024414062
2025-10-15,564.1699829101562
2025-10-16,561.3300170898438
2025-10-17,567.0499877929688
2025-10-20,564.4000244140625
2025-10-21,548.1300048828125
2025-10-22,545.1500244140625
2025-10-23,532.8699951171875
2025-10-24,531.1400146484375
2025-10-27,535.9500122070312
2025-10-28,532.3800048828125
2025-10-29,529.0900268554688
2025-10-30,518.5399780273438
2025-10-31,513.1900024414062
2025-11-03,513.6500244140625
2025-11-04,522.9500122070312
2025-11-05,525.6400146484375
2025-11-06,523.0800170898438
2025-11-07,533.5700073242188
2025-11-10,532.5399780273438
2025-11-11,539.4600219726562
2025-11-12,534.8800048828125
2025-11-13,536.6599731445312
2025-11-14,538.1900024414062
2025-11-17,536.3400268554688
2025-11-18,548.3200073242188
2025-11-19,556.7100219726562
2025-11-20,551.239990234375
2025-11-21,560.2999877929688
2025-11-24,540.7899780273438
2025-11-25,565.4400024414062
2025-11-26,571.1799926757812
2025-11-28,570.4600219726562
2025-12-01,569.1300048828125
2025-12-02,566.8099975585938
2025-12-03,555.2999877929688
2025-12-04,563.1500244140625
2025-12-05,567.030029296875
2025-12-08,566.52001953125
2025-12-09,563.239990234375
2025-12-10,533.1799926757812
2025-12-11,542.6799926757812
2025-12-12,540.0700073242188
2025-12-15,546.9199829101562
2025-12-16,552.8200073242188
2025-12-17,554.72998046875
2025-12-18,547.5399780273438
2025-12-19,558.489990234375
2025-12-22,573.5800170898438
2025-12-23,566.97998046875
2025-12-24,567.8300170898438
2025-12-26,568.7999877929688
2025-12-29,566.9400024414062
2025-12-30,561.5999755859375
2025-12-31,552.7100219726562
2026-01-02,556.260009765625
2026-01-05,564.260009765625
2026-01-06,563.8400268554688
2026-01-07,573.6099853515625
2026-01-08,586.3800048828125
2026-01-09,593.7999877929688
2026-01-12,602.4500122070312
2026-01-13,604.6300048828125
2026-01-14,616.2999877929688
2026-01-15,637.3699951171875
2026-01-16,640.4099731445312
2026-01-20,638.5700073242188
2026-01-21,625.4199829101562
2026-01-22,618.8099975585938
2026-01-23,623.3300170898438
2026-01-26,617.1199951171875
2026-01-27,617.0399780273438
2026-01-28,615.2899780273438
2026-01-29,611.3200073242188
2026-01-30,606.5
2026-02-02,625.8599853515625
2026-02-03,641.3699951171875
2026-02-04,647.760009765625
2026-02-05,653.02001953125
2026-02-06,660.9000244140625
2026-02-09,658.9600219726562
2026-02-10,653.719970703125
2026-02-11,648.7899780273438
2026-02-12,663.8800048828125
2026-02-13,665.8599853515625
2026-02-17,661.530029296875
2026-02-18,657.6799926757812
2026-02-19,663.1099853515625
2026-02-20,667.219970703125
2026-02-23,671.75
2026-02-24,681.47998046875
2026-02-25,675.739990234375
2026-02-26,682.3499755859375
2026-02-27,685.5900268554688
2026-03-02,687.010009765625
2026-03-03,678.219970703125
2026-03-04,683.8900146484375
2026-03-05,670.9099731445312
2026-03-06,664.5999755859375
2026-03-09,664.5399780273438
2026-03-10,689.9199829101562
2026-03-11,685.0
2026-03-12,673.8099975585938
2026-03-13,660.8699951171875
2026-03-16,673.27001953125
2026-03-17,691.780029296875
2026-03-18,669.52001953125
2026-03-19,665.1599731445312
2026-03-20,659.6300048828125
2026-03-23,677.02001953125
2026-03-24,689.0399780273438
2026-03-25,714.22998046875
2026-03-26,711.8099975585938
2026-03-27,714.239990234375
2026-03-30,704.7999877929688
2026-03-31,727.8599853515625
2026-04-01,737.1599731445312
2026-04-02,743.4199829101562
2026-04-06,747.77001953125
2026-04-07,741.8200073242188
2026-04-08,758.3699951171875
2026-04-09,758.760009765625
2026-04-10,738.1699829101562
2026-04-13,735.0
2026-04-14,742.4500122070312
2026-04-15,736.8300170898438
2026-04-16,737.219970703125
2026-04-17,754.719970703125
2026-04-20,768.4500122070312
2026-04-21,781.8200073242188
2026-04-22,782.9099731445312
2026-04-23,789.8200073242188
2026-04-24,799.5499877929688
2026-04-27,804.5
2026-04-28,784.6099853515625
2026-04-29,781.5
2026-04-30,822.1500244140625
2026-05-01,835.9199829101562
2026-05-04,852.6300048828125
2026-05-05,862.3499755859375
2026-05-06,858.1400146484375
2026-05-07,850.9500122070312
2026-05-08,859.489990234375
2026-05-11,877.0700073242188
2026-05-12,867.1900024414062
2026-05-13,888.3599853515625
2026-05-14,877.47998046875
2026-05-15,852.75
2026-05-18,855.8699951171875
2026-05-19,852.1500244140625
2026-05-20,852.510009765625
2026-05-21,824.7999877929688
2026-05-22,825.02001953125
2026-05-26,809.4099731445312
2026-05-27,784.3800048828125
2026-05-28,780.969970703125
2026-05-29,767.1400146484375
2026-06-01,745.5800170898438
2026-06-02,754.2100219726562
2026-06-03,774.1900024414062
2026-06-04,761.5700073242188
2026-06-05,761.9099731445312
2026-06-08,751.6300048828125
2026-06-09,761.1799926757812
2026-06-10,915.5999755859375
2026-06-11,916.280029296875
2026-06-12,895.1400146484375
