,HLT
2019-12-19,110.33999633789062
2019-12-20,111.41999816894533
2019-12-23,111.27999877929688
2019-12-24,111.37000274658205
2019-12-26,111.94000244140624
2019-12-27,112.38999938964844
2019-12-30,111.37000274658205
2019-12-31,110.91000366210938
2020-01-02,111.4499969482422
2020-01-03,109.98999786376952
2020-01-06,109.41999816894533
2020-01-07,108.29000091552734
2020-01-08,109.20999908447266
2020-01-09,109.08999633789062
2020-01-10,108.5999984741211
2020-01-13,109.29000091552734
2020-01-14,109.08999633789062
2020-01-15,109.62999725341795
2020-01-16,111.5999984741211
2020-01-17,113.91999816894533
2020-01-21,110.62000274658205
2020-01-22,110.8499984741211
2020-01-23,110.95999908447266
2020-01-24,108.48999786376952
2020-01-27,104.94000244140624
2020-01-28,107.86000061035156
2020-01-29,110.01000213623048
2020-01-30,109.06999969482422
2020-01-31,107.8000030517578
2020-02-03,107.8499984741211
2020-02-04,110.94000244140624
2020-02-05,113.26000213623048
2020-02-06,112.6999969482422
2020-02-07,110.83999633789062
2020-02-10,111.37000274658205
2020-02-11,112.94000244140624
2020-02-12,113.6999969482422
2020-02-13,112.95999908447266
2020-02-14,113.2300033569336
2020-02-18,111.93000030517578
2020-02-19,112.66999816894533
2020-02-20,112.0
2020-02-21,109.56999969482422
2020-02-24,104.0199966430664
2020-02-25,98.87999725341795
2020-02-26,97.9000015258789
2020-02-27,95.83000183105467
2020-02-28,97.1999969482422
2020-03-02,96.45999908447266
2020-03-03,93.33000183105467
2020-03-04,98.38999938964844
2020-03-05,91.5
2020-03-06,90.4499969482422
2020-03-09,86.18000030517578
2020-03-10,90.31999969482422
2020-03-11,81.08999633789062
2020-03-12,76.72000122070312
2020-03-13,78.62999725341797
2020-03-16,69.54000091552734
2020-03-17,64.83000183105469
2020-03-18,56.68000030517578
2020-03-19,58.02999877929688
2020-03-20,61.59999847412109
2020-03-23,63.33000183105469
2020-03-24,69.38999938964844
2020-03-25,72.25
2020-03-26,73.19999694824219
2020-03-27,69.1500015258789
2020-03-30,68.68000030517578
2020-03-31,68.23999786376953
2020-04-01,63.040000915527344
2020-04-02,57.86000061035156
2020-04-03,55.93999862670898
2020-04-06,63.79999923706055
2020-04-07,65.83000183105469
2020-04-08,70.08999633789062
2020-04-09,68.44999694824219
2020-04-13,66.63999938964844
2020-04-14,70.01000213623047
2020-04-15,69.87000274658203
2020-04-16,70.1500015258789
2020-04-17,75.62000274658203
2020-04-20,72.27999877929688
2020-04-21,71.3499984741211
2020-04-22,70.79000091552734
2020-04-23,71.94000244140625
2020-04-24,71.37000274658203
2020-04-27,75.19000244140625
2020-04-28,75.75
2020-04-29,79.27999877929688
2020-04-30,75.70999908447266
2020-05-01,72.02999877929688
2020-05-04,71.41000366210938
2020-05-05,71.73999786376953
2020-05-06,70.79000091552734
2020-05-07,71.9000015258789
2020-05-08,72.19000244140625
2020-05-11,68.30000305175781
2020-05-12,67.0
2020-05-13,64.8499984741211
2020-05-14,68.16999816894531
2020-05-15,68.54000091552734
2020-05-18,73.06999969482422
2020-05-19,75.29000091552734
2020-05-20,77.72000122070312
2020-05-21,77.66000366210938
2020-05-22,78.38999938964844
2020-05-26,81.69000244140625
2020-05-27,83.1500015258789
2020-05-28,80.62000274658203
2020-05-29,79.30999755859375
2020-06-01,81.91000366210938
2020-06-02,83.5999984741211
2020-06-03,86.11000061035156
2020-06-04,86.33999633789062
2020-06-05,87.19999694824219
2020-06-08,89.69999694824219
2020-06-09,86.12999725341797
2020-06-10,82.83000183105469
2020-06-11,77.58999633789062
2020-06-12,77.44999694824219
2020-06-15,77.4800033569336
2020-06-16,78.25
2020-06-17,76.41999816894531
2020-06-18,78.16000366210938
2020-06-19,76.16999816894531
2020-06-22,76.08000183105469
2020-06-23,75.68000030517578
2020-06-24,73.19000244140625
2020-06-25,72.51000213623047
2020-06-26,71.16000366210938
2020-06-29,73.91999816894531
2020-06-30,73.44999694824219
2020-07-01,74.44000244140625
2020-07-02,74.5199966430664
2020-07-06,76.23999786376953
2020-07-07,74.16999816894531
2020-07-08,75.08999633789062
2020-07-09,74.12999725341797
2020-07-10,75.23999786376953
2020-07-13,73.58000183105469
2020-07-14,73.51000213623047
2020-07-15,80.91999816894531
2020-07-16,80.88999938964844
2020-07-17,79.9000015258789
2020-07-20,78.16999816894531
2020-07-21,80.12000274658203
