,WRB
2022-11-02,49.5533332824707
2022-11-03,49.73333358764648
2022-11-04,49.91999816894531
2022-11-07,49.72666549682617
2022-11-08,49.706668853759766
2022-11-09,49.073333740234375
2022-11-10,48.86000061035156
2022-11-11,46.51333236694336
2022-11-14,45.74666595458984
2022-11-15,46.073333740234375
2022-11-16,47.84000015258789
2022-11-17,47.959999084472656
2022-11-18,48.88666534423828
2022-11-21,49.4466667175293
2022-11-22,49.43999862670898
2022-11-23,49.58666610717773
2022-11-25,50.12666702270508
2022-11-28,49.86000061035156
2022-11-29,50.026668548583984
2022-11-30,50.85333251953125
2022-12-01,50.206668853759766
2022-12-02,50.4466667175293
2022-12-05,49.5533332824707
2022-12-06,50.27333450317383
2022-12-07,49.76666641235352
2022-12-08,49.62666702270508
2022-12-09,49.040000915527344
2022-12-12,49.47999954223633
2022-12-13,48.720001220703125
2022-12-14,48.65999984741211
2022-12-15,48.03333282470703
2022-12-16,48.03333282470703
2022-12-19,47.686668395996094
2022-12-20,48.58000183105469
2022-12-21,49.24666595458984
2022-12-22,48.6533317565918
2022-12-23,48.96666717529297
2022-12-27,49.27333450317383
2022-12-28,48.53333282470703
2022-12-29,48.82666778564453
2022-12-30,48.380001068115234
2023-01-03,48.38666534423828
2023-01-04,48.22666549682617
2023-01-05,47.91999816894531
2023-01-06,49.526668548583984
2023-01-09,48.6533317565918
2023-01-10,48.900001525878906
2023-01-11,48.63999938964844
2023-01-12,48.686668395996094
2023-01-13,48.90666580200195
2023-01-17,47.87333297729492
2023-01-18,47.33333206176758
2023-01-19,46.53333282470703
2023-01-20,46.61333465576172
2023-01-23,46.88666534423828
2023-01-24,47.186668395996094
2023-01-25,47.61333465576172
2023-01-26,47.54666519165039
2023-01-27,46.14666748046875
2023-01-30,46.52000045776367
2023-01-31,46.7599983215332
2023-02-01,46.0533332824707
2023-02-02,44.393333435058594
2023-02-03,44.58000183105469
2023-02-06,45.540000915527344
2023-02-07,46.4466667175293
2023-02-08,46.14666748046875
2023-02-09,45.686668395996094
2023-02-10,45.459999084472656
2023-02-13,45.63999938964844
2023-02-14,44.706668853759766
2023-02-15,44.893333435058594
2023-02-16,44.56666564941406
2023-02-17,44.7599983215332
2023-02-21,44.52000045776367
2023-02-22,44.400001525878906
2023-02-23,44.18000030517578
2023-02-24,44.23333358764648
2023-02-27,44.19333267211914
2023-02-28,44.12666702270508
2023-03-01,44.83333206176758
2023-03-02,44.893333435058594
2023-03-03,45.026668548583984
2023-03-06,44.62666702270508
2023-03-07,44.02000045776367
2023-03-08,43.40666580200195
2023-03-09,42.606666564941406
2023-03-10,41.77333450317383
2023-03-13,40.1533317565918
2023-03-14,40.78666687011719
2023-03-15,40.20000076293945
2023-03-16,41.93999862670898
2023-03-17,40.66666793823242
2023-03-20,41.12666702270508
2023-03-21,41.66666793823242
2023-03-22,40.70000076293945
2023-03-23,39.97999954223633
2023-03-24,40.02000045776367
2023-03-27,40.77999877929688
2023-03-28,40.95333480834961
2023-03-29,41.32666778564453
2023-03-30,41.33333206176758
2023-03-31,41.50666809082031
2023-04-03,41.893333435058594
2023-04-04,41.606666564941406
2023-04-05,41.76666641235352
2023-04-06,42.06666564941406
2023-04-10,41.99333190917969
2023-04-11,42.06666564941406
2023-04-12,41.893333435058594
2023-04-13,41.77333450317383
2023-04-14,40.98666763305664
2023-04-17,41.66666793823242
2023-04-18,41.959999084472656
2023-04-19,41.88666534423828
2023-04-20,42.2400016784668
2023-04-21,38.3466682434082
2023-04-24,38.58666610717773
2023-04-25,38.41999816894531
2023-04-26,38.2400016784668
2023-04-27,38.53333282470703
2023-04-28,39.27999877929688
2023-05-01,39.81999969482422
2023-05-02,38.93333435058594
2023-05-03,38.73333358764648
2023-05-04,38.63999938964844
2023-05-05,39.09999847412109
2023-05-08,39.13999938964844
2023-05-09,39.29999923706055
2023-05-10,39.32666778564453
2023-05-11,39.25333404541016
2023-05-12,39.27999877929688
2023-05-15,39.3466682434082
2023-05-16,38.84000015258789
2023-05-17,38.28666687011719
2023-05-18,38.36000061035156
2023-05-19,38.43333435058594
2023-05-22,38.913333892822266
2023-05-23,38.50666809082031
2023-05-24,37.87333297729492
2023-05-25,37.400001525878906
2023-05-26,37.43333435058594
2023-05-30,37.88666534423828
2023-05-31,37.119998931884766
2023-06-01,37.93999862670898
2023-06-02,38.43333435058594
2023-06-05,38.27999877929688
2023-06-06,38.36666870117188
2023-06-07,38.46666717529297
2023-06-08,38.20000076293945
2023-06-09,38.12666702270508
2023-06-12,38.09999847412109
2023-06-13,38.09999847412109
2023-06-14,37.69333267211914
2023-06-15,38.93333435058594
2023-06-16,39.52000045776367
2023-06-20,38.96666717529297
2023-06-21,39.2599983215332
2023-06-22,38.97999954223633
2023-06-23,38.80666732788086
2023-06-26,39.106666564941406
2023-06-27,39.1533317565918
2023-06-28,38.74666595458984
2023-06-29,39.413333892822266
2023-06-30,39.706668853759766
2023-07-03,39.78666687011719
2023-07-05,39.78666687011719
2023-07-06,39.706668853759766
2023-07-07,39.90666580200195
2023-07-10,39.65999984741211
2023-07-11,39.926666259765625
2023-07-12,39.74666595458984
2023-07-13,39.30666732788086
2023-07-14,39.28666687011719
2023-07-17,40.35333251953125
2023-07-18,40.37333297729492
2023-07-19,40.41999816894531
2023-07-20,41.09333419799805
2023-07-21,41.04666519165039
2023-07-24,40.880001068115234
2023-07-25,40.49333190917969
2023-07-26,41.18000030517578
2023-07-27,41.66666793823242
2023-07-28,41.58666610717773
2023-07-31,41.12666702270508
2023-08-01,41.12666702270508
2023-08-02,41.76666641235352
2023-08-03,41.560001373291016
2023-08-04,41.26666641235352
2023-08-07,42.00666809082031
2023-08-08,41.78666687011719
2023-08-09,41.84000015258789
2023-08-10,42.21333312988281
2023-08-11,42.62666702270508
2023-08-14,42.53333282470703
2023-08-15,41.82666778564453
2023-08-16,41.74666595458984
2023-08-17,41.22666549682617
2023-08-18,41.29333114624024
2023-08-21,40.86666870117188
2023-08-22,40.47999954223633
2023-08-23,40.6533317565918
2023-08-24,40.540000915527344
2023-08-25,40.619998931884766
2023-08-28,40.85333251953125
2023-08-29,41.16666793823242
2023-08-30,41.106666564941406
2023-08-31,41.2400016784668
2023-09-01,41.619998931884766
2023-09-05,41.16666793823242
2023-09-06,41.02000045776367
2023-09-07,41.186668395996094
2023-09-08,41.28666687011719
2023-09-11,41.47999954223633
2023-09-12,42.18000030517578
2023-09-13,42.106666564941406
2023-09-14,43.06666564941406
2023-09-15,42.74666595458984
2023-09-18,43.34000015258789
2023-09-19,43.61333465576172
2023-09-20,43.76666641235352
2023-09-21,43.41999816894531
2023-09-22,43.27333450317383
2023-09-25,43.27333450317383
2023-09-26,42.95333480834961
2023-09-27,42.900001525878906
2023-09-28,43.37333297729492
2023-09-29,42.32666778564453
2023-10-02,41.9466667175293
2023-10-03,41.62666702270508
2023-10-04,42.29999923706055
2023-10-05,42.81999969482422
2023-10-06,42.606666564941406
2023-10-09,42.52000045776367
2023-10-10,42.12666702270508
2023-10-11,42.7599983215332
2023-10-12,42.29999923706055
2023-10-13,42.560001373291016
2023-10-16,43.34000015258789
2023-10-17,44.060001373291016
2023-10-18,43.49333190917969
2023-10-19,42.82666778564453
2023-10-20,42.186668395996094
2023-10-23,41.926666259765625
2023-10-24,44.50666809082031
2023-10-25,44.706668853759766
2023-10-26,44.70000076293945
2023-10-27,43.54666519165039
2023-10-30,44.473331451416016
2023-10-31,44.9466667175293
2023-11-01,45.28666687011719
2023-11-02,45.206668853759766
2023-11-03,45.25333404541016
2023-11-06,45.459999084472656
2023-11-07,45.53333282470703
2023-11-08,45.26666641235352
2023-11-09,44.93999862670898
2023-11-10,45.43333435058594
2023-11-13,45.85333251953125
2023-11-14,45.64666748046875
2023-11-15,45.69333267211914
2023-11-16,46.51333236694336
2023-11-17,46.80666732788086
2023-11-20,46.43333435058594
2023-11-21,47.426666259765625
2023-11-22,47.380001068115234
2023-11-24,47.88666534423828
2023-11-27,47.86666870117188
2023-11-28,47.43333435058594
2023-11-29,47.04666519165039
2023-11-30,48.36666870117188
2023-12-01,48.84000015258789
2023-12-04,49.09999847412109
2023-12-05,48.80666732788086
2023-12-06,48.04666519165039
2023-12-07,47.26666641235352
2023-12-08,47.5533332824707
2023-12-11,48.43999862670898
2023-12-12,48.86000061035156
2023-12-13,48.526668548583984
2023-12-14,47.4466667175293
2023-12-15,46.81333160400391
2023-12-18,47.14666748046875
2023-12-19,46.76666641235352
2023-12-20,46.206668853759766
2023-12-21,46.50666809082031
2023-12-22,46.80666732788086
2023-12-26,46.73333358764648
2023-12-27,46.70000076293945
2023-12-28,46.9466667175293
2023-12-29,47.14666748046875
2024-01-02,48.09999847412109
2024-01-03,48.37333297729492
2024-01-04,48.77999877929688
2024-01-05,49.573333740234375
2024-01-08,48.40666580200195
2024-01-09,48.1533317565918
2024-01-10,48.0
2024-01-11,48.58666610717773
2024-01-12,48.540000915527344
2024-01-16,48.86666870117188
2024-01-17,49.1533317565918
2024-01-18,49.58666610717773
2024-01-19,50.21333312988281
2024-01-22,51.38666534423828
2024-01-23,51.186668395996094
2024-01-24,51.79333114624024
2024-01-25,55.51333236694336
2024-01-26,54.31333160400391
2024-01-29,54.12666702270508
2024-01-30,54.41999816894531
2024-01-31,54.58666610717773
2024-02-01,53.52000045776367
2024-02-02,53.913333892822266
2024-02-05,54.25333404541016
2024-02-06,53.65999984741211
2024-02-07,53.560001373291016
2024-02-08,53.25333404541016
2024-02-09,53.6533317565918
2024-02-12,53.80666732788086
2024-02-13,53.959999084472656
2024-02-14,54.61333465576172
2024-02-15,54.8466682434082
2024-02-16,55.073333740234375
2024-02-20,54.6533317565918
2024-02-21,55.6533317565918
2024-02-22,57.13999938964844
2024-02-23,56.87333297729492
2024-02-26,56.77999877929688
2024-02-27,56.58666610717773
2024-02-28,56.37333297729492
2024-02-29,55.73333358764648
2024-03-01,55.12666702270508
2024-03-04,55.7400016784668
2024-03-05,56.03333282470703
2024-03-06,56.49333190917969
2024-03-07,56.12666702270508
2024-03-08,56.26666641235352
2024-03-11,56.62666702270508
2024-03-12,57.08666610717773
2024-03-13,56.99333190917969
2024-03-14,56.81999969482422
2024-03-15,57.00666809082031
2024-03-18,56.65999984741211
2024-03-19,57.33333206176758
2024-03-20,57.573333740234375
2024-03-21,57.21333312988281
2024-03-22,57.48666763305664
2024-03-25,57.81333160400391
2024-03-26,57.69333267211914
2024-03-27,58.77999877929688
2024-03-28,58.959999084472656
2024-04-01,58.32666778564453
2024-04-02,58.17333221435547
2024-04-03,58.026668548583984
2024-04-04,57.7400016784668
2024-04-05,58.17333221435547
2024-04-08,57.893333435058594
2024-04-09,55.82666778564453
2024-04-10,55.95333480834961
2024-04-11,54.79333114624024
2024-04-12,54.76666641235352
2024-04-15,54.66666793823242
2024-04-16,54.74666595458984
2024-04-17,53.80666732788086
2024-04-18,53.98666763305664
2024-04-19,54.93333435058594
2024-04-22,55.619998931884766
2024-04-23,52.720001220703125
2024-04-24,51.900001525878906
2024-04-25,51.93999862670898
2024-04-26,51.09999847412109
2024-04-29,51.58666610717773
2024-04-30,51.31333160400391
2024-05-01,51.85333251953125
2024-05-02,52.67333221435547
2024-05-03,52.37333297729492
2024-05-06,52.473331451416016
2024-05-07,52.36666870117188
2024-05-08,52.37333297729492
2024-05-09,52.526668548583984
2024-05-10,53.15999984741211
2024-05-13,52.40666580200195
2024-05-14,52.5533332824707
2024-05-15,52.24666595458984
2024-05-16,52.393333435058594
2024-05-17,52.87333297729492
2024-05-20,52.4466667175293
2024-05-21,52.81999969482422
2024-05-22,53.393333435058594
2024-05-23,52.56666564941406
2024-05-24,52.86000061035156
2024-05-28,52.380001068115234
2024-05-29,51.96666717529297
2024-05-30,53.0
2024-05-31,54.02000045776367
2024-06-03,53.380001068115234
2024-06-04,53.560001373291016
2024-06-05,53.22666549682617
2024-06-06,53.073333740234375
2024-06-07,53.46666717529297
2024-06-10,53.18000030517578
2024-06-11,52.30666732788086
2024-06-12,52.11333465576172
2024-06-13,52.18000030517578
2024-06-14,52.09999847412109
2024-06-17,53.14666748046875
2024-06-18,53.4466667175293
2024-06-20,54.02000045776367
2024-06-21,53.65999984741211
2024-06-24,53.893333435058594
2024-06-25,53.93999862670898
2024-06-26,52.87333297729492
2024-06-27,52.91999816894531
2024-06-28,52.38666534423828
2024-07-01,52.68000030517578
2024-07-02,52.80666732788086
2024-07-03,52.77999877929688
2024-07-05,52.426666259765625
2024-07-08,53.08000183105469
2024-07-09,52.5
2024-07-10,53.08666610717773
2024-07-11,52.290000915527344
2024-07-12,53.45000076293945
2024-07-15,54.02000045776367
2024-07-16,54.43000030517578
2024-07-17,55.790000915527344
2024-07-18,56.209999084472656
2024-07-19,51.540000915527344
2024-07-22,51.81999969482422
2024-07-23,52.209999084472656
2024-07-24,52.290000915527344
2024-07-25,52.470001220703125
2024-07-26,54.06999969482422
2024-07-29,53.95000076293945
2024-07-30,55.459999084472656
2024-07-31,55.130001068115234
2024-08-01,54.77000045776367
2024-08-02,55.18000030517578
2024-08-05,54.72999954223633
2024-08-06,55.09999847412109
2024-08-07,55.97999954223633
2024-08-08,56.709999084472656
2024-08-09,57.130001068115234
2024-08-12,57.15999984741211
2024-08-13,56.52000045776367
2024-08-14,57.310001373291016
2024-08-15,57.58000183105469
2024-08-16,57.560001373291016
2024-08-19,57.400001525878906
2024-08-20,57.34999847412109
2024-08-21,57.619998931884766
2024-08-22,57.97999954223633
2024-08-23,58.220001220703125
2024-08-26,58.29999923706055
2024-08-27,58.709999084472656
2024-08-28,58.72999954223633
2024-08-29,59.31999969482422
2024-08-30,59.70000076293945
2024-09-03,60.52000045776367
2024-09-04,60.58000183105469
2024-09-05,59.02000045776367
2024-09-06,58.68999862670898
2024-09-09,59.380001068115234
2024-09-10,58.4900016784668
2024-09-11,57.11000061035156
2024-09-12,57.77999877929688
2024-09-13,58.34000015258789
2024-09-16,58.75
2024-09-17,58.130001068115234
2024-09-18,57.810001373291016
2024-09-19,57.52000045776367
2024-09-20,57.45000076293945
2024-09-23,57.43999862670898
2024-09-24,56.650001525878906
2024-09-25,56.38999938964844
2024-09-26,56.709999084472656
2024-09-27,56.5099983215332
2024-09-30,56.72999954223633
2024-10-01,57.2599983215332
2024-10-02,57.630001068115234
2024-10-03,57.15999984741211
2024-10-04,58.5099983215332
2024-10-07,56.47999954223633
2024-10-08,57.470001220703125
2024-10-09,57.9900016784668
2024-10-10,58.09999847412109
2024-10-11,58.56999969482422
2024-10-14,59.2599983215332
2024-10-15,58.91999816894531
2024-10-16,59.27999877929688
2024-10-17,61.040000915527344
2024-10-18,61.2599983215332
2024-10-21,61.02999877929688
2024-10-22,58.52999877929688
2024-10-23,59.130001068115234
2024-10-24,59.310001373291016
2024-10-25,58.15999984741211
2024-10-28,58.40999984741211
2024-10-29,57.619998931884766
2024-10-30,58.02000045776367
2024-10-31,57.16999816894531
2024-11-01,57.5
2024-11-04,57.52999877929688
2024-11-05,58.209999084472656
2024-11-06,60.66999816894531
2024-11-07,59.619998931884766
2024-11-08,60.54999923706055
2024-11-11,60.41999816894531
2024-11-12,60.400001525878906
2024-11-13,60.2400016784668
2024-11-14,59.650001525878906
2024-11-15,60.7400016784668
2024-11-18,60.83000183105469
2024-11-19,60.18999862670898
2024-11-20,60.93999862670898
2024-11-21,62.13999938964844
2024-11-22,62.27000045776367
2024-11-25,63.04999923706055
2024-11-26,64.33000183105469
2024-11-27,64.94000244140625
2024-11-29,64.55000305175781
2024-12-02,63.650001525878906
2024-12-03,63.52000045776367
2024-12-04,63.65999984741211
2024-12-05,63.61000061035156
2024-12-06,62.95000076293945
2024-12-09,62.040000915527344
2024-12-10,61.290000915527344
2024-12-11,60.869998931884766
2024-12-12,60.47999954223633
2024-12-13,60.7599983215332
2024-12-16,59.709999084472656
2024-12-17,58.84999847412109
2024-12-18,57.869998931884766
2024-12-19,58.02999877929688
2024-12-20,58.56999969482422
2024-12-23,58.40999984741211
2024-12-24,58.709999084472656
2024-12-26,59.220001220703125
2024-12-27,58.970001220703125
2024-12-30,58.52000045776367
2024-12-31,58.52000045776367
2025-01-02,58.0099983215332
2025-01-03,57.93000030517578
2025-01-06,57.220001220703125
2025-01-07,57.5
2025-01-08,58.09000015258789
2025-01-10,56.70000076293945
2025-01-13,57.29999923706055
2025-01-14,58.59000015258789
2025-01-15,59.93999862670898
2025-01-16,60.369998931884766
2025-01-17,59.5
2025-01-21,59.18999862670898
2025-01-22,59.04999923706055
2025-01-23,56.93000030517578
2025-01-24,57.52000045776367
2025-01-27,59.20000076293945
2025-01-28,59.34000015258789
2025-01-29,58.66999816894531
2025-01-30,59.290000915527344
2025-01-31,58.83000183105469
2025-02-03,59.52000045776367
2025-02-04,60.290000915527344
2025-02-05,60.84999847412109
2025-02-06,61.47999954223633
2025-02-07,61.5099983215332
2025-02-10,60.81999969482422
2025-02-11,61.20000076293945
2025-02-12,60.7400016784668
2025-02-13,61.4900016784668
2025-02-14,60.34999847412109
2025-02-18,60.5099983215332
2025-02-19,60.79999923706055
2025-02-20,60.400001525878906
2025-02-21,60.970001220703125
2025-02-24,62.310001373291016
2025-02-25,62.81999969482422
2025-02-26,61.38999938964844
2025-02-27,62.119998931884766
2025-02-28,63.08000183105469
2025-03-03,63.72999954223633
2025-03-04,62.22999954223633
2025-03-05,62.52999877929688
2025-03-06,62.16999816894531
2025-03-07,62.560001373291016
2025-03-10,62.959999084472656
2025-03-11,61.959999084472656
2025-03-12,61.54999923706055
2025-03-13,61.869998931884766
2025-03-14,63.22999954223633
2025-03-17,64.08000183105469
2025-03-18,63.400001525878906
2025-03-19,63.68999862670898
2025-03-20,63.59000015258789
2025-03-21,63.2400016784668
2025-03-24,64.0999984741211
2025-03-25,64.41999816894531
2025-03-26,65.23999786376953
2025-03-27,66.27999877929688
2025-03-28,71.2699966430664
2025-03-31,71.16000366210938
2025-04-01,70.25
2025-04-02,69.75
2025-04-03,70.29000091552734
2025-04-04,65.43000030517578
2025-04-07,64.27999877929688
2025-04-08,65.31999969482422
2025-04-09,66.93000030517578
2025-04-10,67.11000061035156
2025-04-11,68.44999694824219
2025-04-14,69.33999633789062
2025-04-15,68.36000061035156
2025-04-16,68.44999694824219
2025-04-17,68.80000305175781
2025-04-21,67.33000183105469
2025-04-22,70.8499984741211
2025-04-23,71.23999786376953
2025-04-24,71.75
2025-04-25,70.4800033569336
2025-04-28,70.69000244140625
2025-04-29,71.27999877929688
2025-04-30,71.69000244140625
2025-05-01,71.18000030517578
2025-05-02,72.61000061035156
2025-05-05,72.48999786376953
2025-05-06,72.66000366210938
2025-05-07,73.08000183105469
2025-05-08,72.72000122070312
2025-05-09,72.48999786376953
2025-05-12,72.19999694824219
2025-05-13,71.68000030517578
2025-05-14,71.0199966430664
2025-05-15,72.69999694824219
2025-05-16,73.27999877929688
2025-05-19,73.81999969482422
2025-05-20,73.55000305175781
2025-05-21,73.19999694824219
2025-05-22,72.19000244140625
2025-05-23,73.08000183105469
2025-05-27,74.19999694824219
2025-05-28,73.29000091552734
2025-05-29,73.95999908447266
2025-05-30,74.69000244140625
2025-06-02,75.16999816894531
2025-06-03,74.76000213623047
2025-06-04,74.04000091552734
2025-06-05,73.87000274658203
2025-06-06,74.22000122070312
2025-06-09,72.73999786376953
2025-06-10,71.80000305175781
2025-06-11,72.38999938964844
2025-06-12,73.79000091552734
2025-06-13,73.29000091552734
2025-06-16,73.12000274658203
2025-06-17,72.88999938964844
2025-06-18,72.77999877929688
2025-06-20,73.75
2025-06-23,73.91999816894531
2025-06-24,73.2699966430664
2025-06-25,71.80000305175781
2025-06-26,72.33999633789062
2025-06-27,72.29000091552734
2025-06-30,73.47000122070312
2025-07-01,72.86000061035156
2025-07-02,70.76000213623047
2025-07-03,71.48999786376953
2025-07-07,70.75
2025-07-08,70.37000274658203
2025-07-09,69.75
2025-07-10,69.1500015258789
2025-07-11,68.87999725341797
2025-07-14,69.44999694824219
2025-07-15,67.77999877929688
2025-07-16,67.97000122070312
2025-07-17,68.12999725341797
2025-07-18,68.75
2025-07-21,67.80000305175781
2025-07-22,68.54000091552734
2025-07-23,68.55000305175781
2025-07-24,68.54000091552734
2025-07-25,68.98999786376953
2025-07-28,68.0
2025-07-29,68.62999725341797
2025-07-30,68.91000366210938
2025-07-31,68.80999755859375
2025-08-01,69.25
2025-08-04,70.4800033569336
2025-08-05,70.05999755859375
2025-08-06,70.55000305175781
2025-08-07,70.11000061035156
2025-08-08,70.62999725341797
2025-08-11,69.95999908447266
2025-08-12,70.01000213623047
2025-08-13,71.3499984741211
2025-08-14,71.55999755859375
2025-08-15,70.79000091552734
2025-08-18,70.5
2025-08-19,71.55999755859375
2025-08-20,72.63999938964844
2025-08-21,72.51000213623047
2025-08-22,72.13999938964844
2025-08-25,71.12999725341797
2025-08-26,71.05000305175781
2025-08-27,71.66999816894531
2025-08-28,71.23999786376953
2025-08-29,71.69000244140625
2025-09-02,71.9800033569336
2025-09-03,72.27999877929688
2025-09-04,72.91999816894531
2025-09-05,71.95999908447266
2025-09-08,72.41000366210938
2025-09-09,72.27999877929688
2025-09-10,72.1500015258789
2025-09-11,73.77999877929688
2025-09-12,73.81999969482422
2025-09-15,72.79000091552734
2025-09-16,71.41999816894531
2025-09-17,73.11000061035156
2025-09-18,73.0999984741211
2025-09-19,73.38999938964844
2025-09-22,73.41000366210938
2025-09-23,74.13999938964844
2025-09-24,74.80999755859375
2025-09-25,74.55999755859375
2025-09-26,75.87999725341797
2025-09-29,76.0199966430664
2025-09-30,76.62000274658203
2025-10-01,75.41000366210938
2025-10-02,76.18000030517578
2025-10-03,76.86000061035156
2025-10-06,76.9800033569336
2025-10-07,77.7699966430664
2025-10-08,77.83999633789062
2025-10-09,77.5199966430664
2025-10-10,77.6500015258789
2025-10-13,77.44999694824219
2025-10-14,78.45999908447266
2025-10-15,76.38999938964844
2025-10-16,73.6500015258789
2025-10-17,74.05000305175781
2025-10-20,73.4800033569336
2025-10-21,75.0
2025-10-22,75.0199966430664
2025-10-23,75.23999786376953
2025-10-24,75.02999877929688
2025-10-27,75.26000213623047
2025-10-28,72.61000061035156
2025-10-29,71.4000015258789
2025-10-30,71.54000091552734
2025-10-31,71.33999633789062
2025-11-03,71.77999877929688
2025-11-04,74.05000305175781
2025-11-05,74.72000122070312
2025-11-06,74.58000183105469
2025-11-07,74.97000122070312
2025-11-10,75.83999633789062
2025-11-11,76.3499984741211
2025-11-12,76.6500015258789
2025-11-13,76.95999908447266
2025-11-14,77.0
2025-11-17,77.0999984741211
2025-11-18,77.5
2025-11-19,76.69000244140625
2025-11-20,77.30000305175781
2025-11-21,78.0999984741211
2025-11-24,77.52999877929688
2025-11-25,77.91999816894531
2025-11-26,77.63999938964844
2025-11-28,77.69000244140625
2025-12-01,72.9800033569336
2025-12-02,72.80000305175781
2025-12-03,71.6500015258789
2025-12-04,70.87000274658203
2025-12-05,66.72000122070312
2025-12-08,66.61000061035156
2025-12-09,66.94000244140625
2025-12-10,67.58999633789062
2025-12-11,69.33999633789062
2025-12-12,69.33000183105469
2025-12-15,69.0999984741211
2025-12-16,68.55999755859375
2025-12-17,69.11000061035156
2025-12-18,69.55000305175781
2025-12-19,69.37000274658203
2025-12-22,70.22000122070312
2025-12-23,70.2300033569336
2025-12-24,70.63999938964844
2025-12-26,70.56999969482422
2025-12-29,70.79000091552734
2025-12-30,70.80000305175781
2025-12-31,70.12000274658203
2026-01-02,69.36000061035156
2026-01-05,70.70999908447266
2026-01-06,69.98999786376953
2026-01-07,68.48999786376953
2026-01-08,70.23999786376953
2026-01-09,68.44000244140625
2026-01-12,68.70999908447266
2026-01-13,68.0
2026-01-14,69.18000030517578
2026-01-15,68.70999908447266
2026-01-16,67.87999725341797
2026-01-20,67.7300033569336
2026-01-21,67.54000091552734
2026-01-22,67.5199966430664
2026-01-23,67.12000274658203
2026-01-26,66.87999725341797
2026-01-27,67.2300033569336
2026-01-28,67.66999816894531
2026-01-29,68.26000213623047
2026-01-30,68.58000183105469
2026-02-02,67.7699966430664
2026-02-03,69.19000244140625
2026-02-04,70.19000244140625
2026-02-05,71.29000091552734
2026-02-06,70.41000366210938
2026-02-09,69.25
2026-02-10,69.91999816894531
2026-02-11,71.54000091552734
2026-02-12,71.6500015258789
2026-02-13,69.69999694824219
2026-02-17,71.04000091552734
2026-02-18,70.80000305175781
2026-02-19,70.33999633789062
2026-02-20,71.08000183105469
2026-02-23,71.0
2026-02-24,71.62999725341797
2026-02-25,71.58000183105469
2026-02-26,71.58000183105469
2026-02-27,71.69999694824219
2026-03-02,73.23999786376953
2026-03-03,72.63999938964844
2026-03-04,70.38999938964844
2026-03-05,69.56999969482422
2026-03-06,69.91999816894531
2026-03-09,68.23999786376953
2026-03-10,67.86000061035156
2026-03-11,67.86000061035156
2026-03-12,68.69999694824219
2026-03-13,68.76000213623047
2026-03-16,68.52999877929688
2026-03-17,68.8499984741211
2026-03-18,67.26000213623047
2026-03-19,66.22000122070312
2026-03-20,65.73999786376953
2026-03-23,65.55000305175781
2026-03-24,65.02999877929688
2026-03-25,64.48999786376953
2026-03-26,65.26000213623047
2026-03-27,64.73999786376953
2026-03-30,66.25
2026-03-31,66.27999877929688
2026-04-01,65.27999877929688
2026-04-02,65.98999786376953
2026-04-06,66.16000366210938
2026-04-07,66.68000030517578
2026-04-08,67.22000122070312
2026-04-09,67.20999908447266
2026-04-10,65.69999694824219
2026-04-13,66.95999908447266
2026-04-14,65.98999786376953
2026-04-15,66.0999984741211
2026-04-16,66.2699966430664
2026-04-17,66.83000183105469
2026-04-20,66.19999694824219
2026-04-21,65.4000015258789
2026-04-22,67.5
2026-04-23,68.44999694824219
2026-04-24,66.52999877929688
2026-04-27,66.19999694824219
2026-04-28,67.12000274658203
2026-04-29,66.94999694824219
2026-04-30,66.83000183105469
2026-05-01,66.37999725341797
2026-05-04,66.31999969482422
2026-05-05,66.48999786376953
2026-05-06,66.12000274658203
2026-05-07,66.52999877929688
2026-05-08,65.68000030517578
2026-05-11,66.41000366210938
2026-05-12,66.55999755859375
2026-05-13,65.43000030517578
2026-05-14,66.02999877929688
2026-05-15,66.44999694824219
2026-05-18,68.76000213623047
2026-05-19,68.5199966430664
2026-05-20,68.23999786376953
2026-05-21,67.47000122070312
2026-05-22,67.54000091552734
2026-05-26,67.33000183105469
2026-05-27,65.29000091552734
2026-05-28,64.30000305175781
2026-05-29,63.540000915527344
2026-06-01,64.3499984741211
2026-06-02,65.18000030517578
2026-06-03,65.29000091552734
2026-06-04,66.30999755859375
2026-06-05,68.56999969482422
2026-06-08,66.75
2026-06-09,67.22000122070312
2026-06-10,68.1500015258789
2026-06-11,67.54000091552734
2026-06-12,68.2699966430664
2026-06-15,68.02999877929688
2026-06-16,68.37000274658203
2026-06-17,68.08999633789062
2026-06-18,67.18000030517578
2026-06-22,67.13999938964844
2026-06-23,68.95999908447266
2026-06-24,70.05000305175781
2026-06-25,69.29000091552734
2026-06-26,71.2699966430664
