,BX
2026-04-10,114.83000183105467
2026-04-13,121.81999969482422
2026-04-14,126.33000183105467
2026-04-15,130.19000244140625
2026-04-16,128.1300048828125
2026-04-17,129.0800018310547
2026-04-20,128.99000549316406
2026-04-21,128.5
2026-04-22,129.72999572753906
2026-04-23,122.33000183105467
2026-04-24,121.6500015258789
2026-04-27,120.37000274658205
2026-04-28,121.5199966430664
2026-04-29,119.83000183105467
2026-04-30,125.58000183105467
2026-05-01,126.3499984741211
2026-05-04,123.08999633789062
2026-05-05,122.72000122070312
2026-05-06,124.69000244140624
2026-05-07,122.33000183105467
2026-05-08,123.7699966430664
2026-05-11,121.4000015258789
2026-05-12,122.76000213623048
2026-05-13,119.62000274658205
2026-05-14,122.45999908447266
2026-05-15,117.88999938964844
2026-05-18,117.04000091552734
2026-05-19,114.26000213623048
2026-05-20,116.83000183105467
2026-05-21,118.56999969482422
2026-05-22,118.51000213623048
2026-05-26,118.12000274658205
2026-05-27,118.0
2026-05-28,116.13999938964844
2026-05-29,116.97000122070312
2026-06-01,116.94000244140625
2026-06-02,114.91000366210938
2026-06-03,110.27999877929688
2026-06-04,118.55000305175781
2026-06-05,115.3499984741211
