,WSM
2026-04-09,191.3099975585937
2026-04-10,189.1300048828125
2026-04-13,193.5200042724609
2026-04-14,193.83999633789065
2026-04-15,192.8699951171875
2026-04-16,191.5
2026-04-17,198.69000244140625
2026-04-20,202.02000427246097
2026-04-21,202.27999877929688
2026-04-22,197.2899932861328
2026-04-23,192.38999938964844
2026-04-24,190.5500030517578
2026-04-27,192.0500030517578
2026-04-28,187.3999938964844
2026-04-29,181.17999267578125
2026-04-30,181.2100067138672
2026-05-01,179.99000549316406
2026-05-04,175.69000244140625
2026-05-05,180.27000427246097
2026-05-06,186.47000122070312
2026-05-07,183.4199981689453
2026-05-08,182.1000061035156
2026-05-11,176.10000610351562
2026-05-12,175.38999938964844
2026-05-13,172.05999755859375
2026-05-14,173.64999389648438
2026-05-15,168.63999938964844
2026-05-18,169.16000366210938
2026-05-19,171.75999450683594
2026-05-20,180.25
2026-05-21,191.94000244140625
2026-05-22,192.5
2026-05-26,198.3800048828125
2026-05-27,203.17999267578125
2026-05-28,205.6000061035156
2026-05-29,203.57000732421875
2026-06-01,202.13999938964844
2026-06-02,203.83999633789065
2026-06-03,207.11000061035156
2026-06-04,208.08999633789065
2026-06-05,204.97999572753903
2026-06-08,202.49000549316406
2026-06-09,213.1699981689453
2026-06-10,206.94000244140625
2026-06-11,218.74000549316406
2026-06-12,223.5399932861328
