,JBL
2025-05-29,168.5500030517578
2025-05-30,168.00999450683594
2025-06-02,168.02000427246094
2025-06-03,172.99000549316406
2025-06-04,171.97000122070312
2025-06-05,172.63999938964844
2025-06-06,176.6199951171875
2025-06-09,177.3800048828125
2025-06-10,178.0399932861328
2025-06-11,178.42999267578125
2025-06-12,179.0800018310547
2025-06-13,175.83999633789062
2025-06-16,180.82000732421875
2025-06-17,196.88999938964844
2025-06-18,204.66000366210932
2025-06-20,206.1999969482422
2025-06-23,208.3500061035156
2025-06-24,211.9499969482422
2025-06-25,214.66000366210932
2025-06-26,215.3099975585937
2025-06-27,217.3699951171875
2025-06-30,218.1000061035156
2025-07-01,216.13999938964844
2025-07-02,221.88999938964844
2025-07-03,226.009994506836
2025-07-07,225.41000366210932
2025-07-08,221.8600006103516
2025-07-09,221.259994506836
2025-07-10,220.9600067138672
2025-07-11,222.0200042724609
2025-07-14,220.5200042724609
2025-07-15,218.77999877929688
2025-07-16,218.2899932861328
2025-07-17,222.22999572753903
2025-07-18,223.97999572753903
2025-07-21,223.1999969482422
2025-07-22,220.83999633789065
2025-07-23,229.1499938964844
2025-07-24,218.41000366210932
2025-07-25,222.5500030517578
2025-07-28,224.7899932861328
2025-07-29,230.3800048828125
2025-07-30,226.4199981689453
2025-07-31,223.1699981689453
2025-08-01,218.5599975585937
2025-08-04,222.2899932861328
2025-08-05,219.6100006103516
2025-08-06,220.67999267578125
2025-08-07,220.4900054931641
2025-08-08,224.33999633789065
2025-08-11,222.6699981689453
2025-08-12,230.3099975585937
2025-08-13,219.0800018310547
2025-08-14,217.3999938964844
2025-08-15,215.3300018310547
2025-08-18,215.66000366210932
2025-08-19,206.1000061035156
2025-08-20,204.0500030517578
2025-08-21,205.0599975585937
2025-08-22,209.83999633789065
2025-08-25,208.83999633789065
2025-08-26,208.3699951171875
2025-08-27,207.8999938964844
2025-08-28,209.8699951171875
2025-08-29,204.8300018310547
2025-09-02,202.0800018310547
2025-09-03,203.1999969482422
2025-09-04,207.97000122070312
2025-09-05,210.1000061035156
2025-09-08,209.1699981689453
2025-09-09,209.22000122070312
2025-09-10,215.72000122070312
2025-09-11,214.27999877929688
2025-09-12,214.0599975585937
2025-09-15,216.0599975585937
2025-09-16,213.3300018310547
2025-09-17,213.63999938964844
2025-09-18,223.2899932861328
2025-09-19,224.33999633789065
2025-09-22,233.22999572753903
2025-09-23,234.4499969482422
2025-09-24,225.27999877929688
2025-09-25,210.1999969482422
2025-09-26,215.83999633789065
2025-09-29,214.509994506836
2025-09-30,217.1699981689453
2025-10-01,214.83999633789065
2025-10-02,215.69000244140625
2025-10-03,202.0800018310547
2025-10-06,202.1999969482422
2025-10-07,202.6199951171875
2025-10-08,206.52999877929688
2025-10-09,204.7100067138672
2025-10-10,193.9900054931641
2025-10-13,199.8999938964844
2025-10-14,200.58999633789065
2025-10-15,206.8800048828125
2025-10-16,209.7400054931641
2025-10-17,209.33999633789065
2025-10-20,204.0200042724609
2025-10-21,201.1199951171875
2025-10-22,198.75
2025-10-23,206.57000732421875
2025-10-24,212.44000244140625
2025-10-27,211.22999572753903
2025-10-28,214.5200042724609
2025-10-29,222.32000732421875
2025-10-30,221.47000122070312
2025-10-31,220.88999938964844
2025-11-03,220.3099975585937
2025-11-04,209.22000122070312
2025-11-05,218.1499938964844
2025-11-06,215.0599975585937
2025-11-07,213.7100067138672
2025-11-10,219.259994506836
2025-11-11,211.08999633789065
2025-11-12,213.92999267578125
2025-11-13,201.82000732421875
2025-11-14,201.8699951171875
2025-11-17,200.4600067138672
2025-11-18,198.8800048828125
2025-11-19,200.08999633789065
2025-11-20,192.4900054931641
2025-11-21,196.6999969482422
2025-11-24,197.1499938964844
2025-11-25,203.97999572753903
2025-11-26,207.22999572753903
2025-11-28,210.7100067138672
2025-12-01,209.9900054931641
2025-12-02,212.0500030517578
2025-12-03,214.0500030517578
2025-12-04,218.72000122070312
2025-12-05,220.0599975585937
2025-12-08,225.4199981689453
2025-12-09,228.08999633789065
2025-12-10,229.97000122070312
2025-12-11,234.25
2025-12-12,222.3699951171875
2025-12-15,221.2100067138672
2025-12-16,212.5599975585937
2025-12-17,216.3000030517578
2025-12-18,217.0399932861328
2025-12-19,226.6199951171875
2025-12-22,229.77999877929688
2025-12-23,235.07000732421875
2025-12-24,234.4900054931641
2025-12-26,236.1100006103516
2025-12-29,234.97000122070312
2025-12-30,231.57000732421875
2025-12-31,228.0200042724609
2026-01-02,240.38999938964844
2026-01-05,223.44000244140625
2026-01-06,224.3800048828125
2026-01-07,224.4499969482422
2026-01-08,221.8099975585937
2026-01-09,226.1499938964844
2026-01-12,230.5800018310547
2026-01-13,238.3500061035156
2026-01-14,241.33999633789065
2026-01-15,253.17999267578125
2026-01-16,251.2899932861328
2026-01-20,246.75
2026-01-21,253.1499938964844
2026-01-22,244.6999969482422
2026-01-23,243.13999938964844
2026-01-26,241.8099975585937
2026-01-27,242.27999877929688
2026-01-28,243.6199951171875
2026-01-29,243.9199981689453
2026-01-30,237.19000244140625
2026-02-02,243.22000122070312
2026-02-03,245.6300048828125
2026-02-04,236.0599975585937
2026-02-05,241.8300018310547
2026-02-06,258.25
2026-02-09,265.9599914550781
2026-02-10,258.92999267578125
2026-02-11,261.0799865722656
2026-02-12,251.1300048828125
2026-02-13,254.5800018310547
2026-02-17,257.3999938964844
2026-02-18,260.5400085449219
2026-02-19,262.44000244140625
2026-02-20,271.0899963378906
2026-02-23,261.2799987792969
2026-02-24,266.260009765625
2026-02-25,277.57000732421875
2026-02-26,271.9100036621094
2026-02-27,264.989990234375
2026-03-02,261.17999267578125
2026-03-03,254.2400054931641
2026-03-04,255.17999267578125
2026-03-05,252.2100067138672
2026-03-06,241.08999633789065
2026-03-09,247.4600067138672
2026-03-10,251.1499938964844
2026-03-11,255.4600067138672
2026-03-12,252.13999938964844
2026-03-13,250.6499938964844
2026-03-16,258.0
2026-03-17,262.3500061035156
2026-03-18,258.6700134277344
2026-03-19,265.3099975585937
2026-03-20,253.6300048828125
2026-03-23,266.260009765625
2026-03-24,277.3800048828125
2026-03-25,283.239990234375
2026-03-26,264.1499938964844
2026-03-27,261.1000061035156
2026-03-30,247.47999572753903
2026-03-31,265.6300048828125
2026-04-01,271.9599914550781
2026-04-02,268.54998779296875
2026-04-06,267.4700012207031
2026-04-07,272.8500061035156
2026-04-08,287.1400146484375
2026-04-09,293.0199890136719
2026-04-10,299.5
2026-04-13,305.3699951171875
2026-04-14,305.9700012207031
2026-04-15,304.95001220703125
2026-04-16,310.1000061035156
2026-04-17,321.69000244140625
2026-04-20,330.2799987792969
2026-04-21,333.67999267578125
2026-04-22,336.3999938964844
2026-04-23,338.5299987792969
2026-04-24,341.6499938964844
2026-04-27,340.79998779296875
2026-04-28,330.8299865722656
2026-04-29,333.8599853515625
2026-04-30,337.489990234375
2026-05-01,342.4700012207031
2026-05-04,340.79998779296875
2026-05-05,337.260009765625
2026-05-06,372.3399963378906
2026-05-07,349.6000061035156
2026-05-08,355.1499938964844
2026-05-11,365.239990234375
2026-05-12,350.79998779296875
2026-05-13,355.42999267578125
2026-05-14,354.3399963378906
2026-05-15,339.82000732421875
2026-05-18,338.7300109863281
2026-05-19,332.8800048828125
2026-05-20,345.1499938964844
2026-05-21,356.4100036621094
2026-05-22,364.3500061035156
