,DOC
2025-08-13,17.139999389648438
2025-08-14,17.040000915527344
2025-08-15,17.309999465942383
2025-08-18,17.059999465942383
2025-08-19,17.219999313354492
2025-08-20,17.219999313354492
2025-08-21,17.280000686645508
2025-08-22,17.75
2025-08-25,17.649999618530273
2025-08-26,17.530000686645508
2025-08-27,17.899999618530273
2025-08-28,17.860000610351562
2025-08-29,17.940000534057617
2025-09-02,17.950000762939453
2025-09-03,17.729999542236328
2025-09-04,18.0
2025-09-05,18.38999938964844
2025-09-08,18.299999237060547
2025-09-09,18.059999465942383
2025-09-10,17.950000762939453
2025-09-11,18.13999938964844
2025-09-12,18.07999992370605
2025-09-15,18.25
2025-09-16,18.229999542236328
2025-09-17,18.209999084472656
2025-09-18,18.56999969482422
2025-09-19,18.46999931335449
2025-09-22,18.5
2025-09-23,18.88999938964844
2025-09-24,18.64999961853028
2025-09-25,18.540000915527344
2025-09-26,18.940000534057617
2025-09-29,19.01000022888184
2025-09-30,19.14999961853028
2025-10-01,19.18000030517578
2025-10-02,19.18000030517578
2025-10-03,19.3700008392334
2025-10-06,19.239999771118164
2025-10-07,19.13999938964844
2025-10-08,18.850000381469727
2025-10-09,18.450000762939453
2025-10-10,18.049999237060547
2025-10-13,17.959999084472656
2025-10-14,18.13999938964844
2025-10-15,18.51000022888184
2025-10-16,18.450000762939453
2025-10-17,18.549999237060547
2025-10-20,18.71999931335449
2025-10-21,18.57999992370605
2025-10-22,18.6200008392334
2025-10-23,18.540000915527344
2025-10-24,18.76000022888184
2025-10-27,19.059999465942383
2025-10-28,18.030000686645508
2025-10-29,17.579999923706055
2025-10-30,17.56999969482422
2025-10-31,17.950000762939453
2025-11-03,17.690000534057617
2025-11-04,17.540000915527344
2025-11-05,17.8700008392334
2025-11-06,17.559999465942383
2025-11-07,17.81999969482422
2025-11-10,17.700000762939453
2025-11-11,17.899999618530273
2025-11-12,17.639999389648438
2025-11-13,17.510000228881836
2025-11-14,17.350000381469727
2025-11-17,17.290000915527344
2025-11-18,17.690000534057617
2025-11-19,17.610000610351562
2025-11-20,17.399999618530273
2025-11-21,17.84000015258789
2025-11-24,17.850000381469727
2025-11-25,18.11000061035156
2025-11-26,18.21999931335449
2025-11-28,18.26000022888184
2025-12-01,18.190000534057617
2025-12-02,18.040000915527344
2025-12-03,17.290000915527344
2025-12-04,17.18000030517578
2025-12-05,17.020000457763672
2025-12-08,16.739999771118164
2025-12-09,16.489999771118164
2025-12-10,16.6299991607666
2025-12-11,16.68000030517578
2025-12-12,16.6200008392334
2025-12-15,16.65999984741211
2025-12-16,16.360000610351562
2025-12-17,16.399999618530273
2025-12-18,16.40999984741211
2025-12-19,15.989999771118164
2025-12-22,16.040000915527344
2025-12-23,15.779999732971191
2025-12-24,16.030000686645508
2025-12-26,16.110000610351562
2025-12-29,16.059999465942383
2025-12-30,16.18000030517578
2025-12-31,16.079999923706055
2026-01-02,16.200000762939453
2026-01-05,16.389999389648438
2026-01-06,16.5
2026-01-07,16.940000534057617
2026-01-08,17.040000915527344
2026-01-09,16.709999084472656
2026-01-12,16.809999465942383
2026-01-13,16.940000534057617
2026-01-14,17.260000228881836
2026-01-15,17.549999237060547
2026-01-16,17.829999923706055
2026-01-20,17.829999923706055
2026-01-21,17.90999984741211
2026-01-22,17.790000915527344
2026-01-23,18.07999992370605
2026-01-26,17.760000228881836
2026-01-27,17.709999084472656
2026-01-28,17.149999618530273
2026-01-29,17.139999389648438
2026-01-30,17.239999771118164
2026-02-02,16.920000076293945
2026-02-03,16.450000762939453
2026-02-04,16.780000686645508
2026-02-05,16.68000030517578
2026-02-06,16.850000381469727
2026-02-09,16.84000015258789
2026-02-10,17.0
2026-02-11,16.959999084472656
2026-02-12,16.280000686645508
2026-02-13,16.700000762939453
2026-02-17,17.219999313354492
2026-02-18,17.1200008392334
2026-02-19,17.059999465942383
2026-02-20,16.989999771118164
2026-02-23,17.299999237060547
2026-02-24,17.25
2026-02-25,17.510000228881836
2026-02-26,17.510000228881836
2026-02-27,17.68000030517578
2026-03-02,17.6299991607666
2026-03-03,17.489999771118164
2026-03-04,17.649999618530273
2026-03-05,17.40999984741211
2026-03-06,17.280000686645508
2026-03-09,17.420000076293945
2026-03-10,17.399999618530273
2026-03-11,17.06999969482422
2026-03-12,16.899999618530273
2026-03-13,16.979999542236328
2026-03-16,17.360000610351562
2026-03-17,17.649999618530273
2026-03-18,17.389999389648438
2026-03-19,17.729999542236328
2026-03-20,17.049999237060547
2026-03-23,17.170000076293945
2026-03-24,16.700000762939453
2026-03-25,16.809999465942383
2026-03-26,16.790000915527344
2026-03-27,16.59000015258789
2026-03-30,16.549999237060547
2026-03-31,16.43000030517578
2026-04-01,16.3799991607666
2026-04-02,16.520000457763672
2026-04-06,16.670000076293945
2026-04-07,16.8799991607666
2026-04-08,16.68000030517578
2026-04-09,16.690000534057617
2026-04-10,16.739999771118164
2026-04-13,16.5
2026-04-14,16.8700008392334
2026-04-15,17.200000762939453
2026-04-16,17.18000030517578
2026-04-17,17.3700008392334
2026-04-20,17.100000381469727
2026-04-21,16.469999313354492
2026-04-22,16.329999923706055
2026-04-23,16.40999984741211
2026-04-24,16.43000030517578
2026-04-27,16.200000762939453
2026-04-28,16.049999237060547
2026-04-29,15.989999771118164
2026-04-30,16.170000076293945
2026-05-01,16.420000076293945
2026-05-04,16.290000915527344
2026-05-05,16.510000228881836
2026-05-06,19.5
2026-05-07,19.65999984741211
2026-05-08,19.63999938964844
2026-05-11,19.760000228881836
2026-05-12,19.780000686645508
2026-05-13,19.549999237060547
2026-05-14,19.559999465942383
2026-05-15,19.36000061035156
2026-05-18,19.489999771118164
2026-05-19,19.299999237060547
2026-05-20,19.65999984741211
2026-05-21,19.63999938964844
2026-05-22,19.729999542236328
2026-05-26,20.030000686645508
2026-05-27,19.8700008392334
2026-05-28,19.510000228881836
2026-05-29,19.149999618530273
2026-06-01,19.0
2026-06-02,19.450000762939453
2026-06-03,19.06999969482422
2026-06-04,19.600000381469727
2026-06-05,19.790000915527344
