,FDS
2025-06-27,441.4299926757813
2025-06-30,447.2799987792969
2025-07-01,450.2999877929688
2025-07-02,447.7099914550781
2025-07-03,447.9400024414063
2025-07-07,447.8900146484375
2025-07-08,444.5700073242188
2025-07-09,447.80999755859375
2025-07-10,449.9800109863281
2025-07-11,446.2099914550781
2025-07-14,440.010009765625
2025-07-15,434.1499938964844
2025-07-16,436.3299865722656
2025-07-17,436.5700073242188
2025-07-18,432.3200073242188
2025-07-21,423.0799865722656
2025-07-22,417.2300109863281
2025-07-23,416.260009765625
2025-07-24,421.4599914550781
2025-07-25,419.5400085449219
2025-07-28,414.1400146484375
2025-07-29,415.489990234375
2025-07-30,409.1600036621094
2025-07-31,402.8999938964844
2025-08-01,391.3299865722656
2025-08-04,396.1600036621094
2025-08-05,387.510009765625
2025-08-06,391.9100036621094
2025-08-07,386.6700134277344
2025-08-08,382.4299926757813
2025-08-11,377.5700073242188
2025-08-12,370.739990234375
2025-08-13,376.2000122070313
2025-08-14,374.9599914550781
2025-08-15,369.6199951171875
2025-08-18,371.1499938964844
2025-08-19,374.1000061035156
2025-08-20,387.6400146484375
2025-08-21,376.9599914550781
2025-08-22,381.6199951171875
2025-08-25,382.6499938964844
2025-08-26,380.0
2025-08-27,380.2200012207031
2025-08-28,375.7699890136719
2025-08-29,373.3200073242188
2025-09-02,368.8800048828125
2025-09-03,370.7999877929688
2025-09-04,369.4800109863281
2025-09-05,371.010009765625
2025-09-08,375.3399963378906
2025-09-09,372.8599853515625
2025-09-10,361.760009765625
2025-09-11,370.5
2025-09-12,361.8399963378906
2025-09-15,344.42999267578125
2025-09-16,345.19000244140625
2025-09-17,336.0400085449219
2025-09-18,301.2300109863281
2025-09-19,289.1499938964844
2025-09-22,295.6300048828125
2025-09-23,288.4100036621094
2025-09-24,286.1600036621094
2025-09-25,283.8599853515625
2025-09-26,289.69000244140625
2025-09-29,290.6700134277344
2025-09-30,286.489990234375
2025-10-01,286.7300109863281
2025-10-02,281.8800048828125
2025-10-03,282.3299865722656
2025-10-06,275.010009765625
2025-10-07,276.92999267578125
2025-10-08,281.4700012207031
2025-10-09,283.0799865722656
2025-10-10,283.1300048828125
2025-10-13,285.989990234375
2025-10-14,285.75
2025-10-15,283.95001220703125
2025-10-16,278.010009765625
2025-10-17,286.6700134277344
2025-10-20,290.4100036621094
2025-10-21,294.1099853515625
2025-10-22,289.9200134277344
2025-10-23,286.8399963378906
2025-10-24,285.29998779296875
2025-10-27,290.3299865722656
2025-10-28,288.3999938964844
2025-10-29,266.8900146484375
2025-10-30,269.0400085449219
2025-10-31,266.79998779296875
2025-11-03,264.57000732421875
2025-11-04,264.5799865722656
2025-11-05,261.1400146484375
2025-11-06,253.6199951171875
2025-11-07,262.6000061035156
2025-11-10,265.0899963378906
2025-11-11,271.5599975585937
2025-11-12,271.8800048828125
2025-11-13,277.94000244140625
2025-11-14,273.9100036621094
2025-11-17,273.6499938964844
2025-11-18,272.1099853515625
2025-11-19,267.0199890136719
2025-11-20,273.04998779296875
2025-11-21,277.0199890136719
2025-11-24,271.760009765625
2025-11-25,278.7300109863281
2025-11-26,277.4100036621094
2025-11-28,277.2699890136719
2025-12-01,277.1300048828125
2025-12-02,278.2799987792969
2025-12-03,279.1499938964844
2025-12-04,278.9200134277344
2025-12-05,290.6300048828125
2025-12-08,286.8900146484375
2025-12-09,287.5599975585937
2025-12-10,288.20001220703125
2025-12-11,291.54998779296875
2025-12-12,292.4700012207031
2025-12-15,292.0299987792969
2025-12-16,293.0
2025-12-17,296.1300048828125
2025-12-18,273.3900146484375
2025-12-19,288.5400085449219
2025-12-22,290.94000244140625
2025-12-23,290.8800048828125
2025-12-24,290.0899963378906
2025-12-26,292.1300048828125
2025-12-29,293.42999267578125
2025-12-30,291.3999938964844
2025-12-31,290.19000244140625
2026-01-02,284.8999938964844
2026-01-05,286.3599853515625
2026-01-06,292.7900085449219
2026-01-07,292.95001220703125
2026-01-08,294.1700134277344
2026-01-09,294.45001220703125
2026-01-12,296.9200134277344
2026-01-13,291.7699890136719
2026-01-14,295.2699890136719
2026-01-15,289.67999267578125
2026-01-16,288.6000061035156
2026-01-20,277.04998779296875
2026-01-21,284.1300048828125
2026-01-22,288.7900085449219
2026-01-23,286.67999267578125
2026-01-26,286.3299865722656
2026-01-27,268.6600036621094
2026-01-28,269.8599853515625
2026-01-29,252.7899932861328
2026-01-30,254.3600006103516
2026-02-02,248.759994506836
2026-02-03,222.6199951171875
2026-02-04,225.42999267578125
2026-02-05,209.17999267578125
2026-02-06,207.32000732421875
2026-02-09,203.22000122070312
2026-02-10,204.8099975585937
2026-02-11,193.759994506836
2026-02-12,201.9499969482422
2026-02-13,205.7899932861328
2026-02-17,190.0599975585937
2026-02-18,197.9199981689453
2026-02-19,198.8800048828125
2026-02-20,195.0500030517578
2026-02-23,190.259994506836
2026-02-24,201.4900054931641
2026-02-25,206.6199951171875
2026-02-26,214.2700042724609
2026-02-27,216.8099975585937
2026-03-02,219.94000244140625
2026-03-03,222.8699951171875
2026-03-04,225.3999938964844
2026-03-05,224.9199981689453
2026-03-06,225.8699951171875
2026-03-09,221.0399932861328
2026-03-10,212.009994506836
2026-03-11,205.5399932861328
2026-03-12,203.6000061035156
2026-03-13,205.6499938964844
2026-03-16,207.4600067138672
2026-03-17,209.0
2026-03-18,207.82000732421875
2026-03-19,208.83999633789065
2026-03-20,209.2700042724609
2026-03-23,208.47000122070312
2026-03-24,197.3999938964844
2026-03-25,193.8800048828125
2026-03-26,196.2700042724609
2026-03-27,198.3300018310547
2026-03-30,204.5500030517578
2026-03-31,216.9900054931641
2026-04-01,224.8600006103516
2026-04-02,227.67999267578125
2026-04-06,230.94000244140625
2026-04-07,227.6000061035156
2026-04-08,222.97000122070312
2026-04-09,213.5200042724609
2026-04-10,211.6000061035156
2026-04-13,226.4199981689453
2026-04-14,223.5500030517578
2026-04-15,230.75
2026-04-16,231.8500061035156
2026-04-17,232.72999572753903
2026-04-20,235.8800048828125
2026-04-21,240.32000732421875
2026-04-22,242.72000122070312
2026-04-23,228.0800018310547
2026-04-24,224.1199951171875
2026-04-27,225.3300018310547
2026-04-28,229.55999755859375
2026-04-29,232.32000732421875
2026-04-30,227.5800018310547
2026-05-01,227.5800018310547
2026-05-04,224.44000244140625
2026-05-05,219.4199981689453
2026-05-06,211.7899932861328
2026-05-07,223.97999572753903
2026-05-08,223.61000061035156
2026-05-11,219.19000244140625
2026-05-12,215.9199981689453
2026-05-13,201.8699951171875
2026-05-14,199.86000061035156
2026-05-15,212.5800018310547
2026-05-18,224.3500061035156
2026-05-19,221.92999267578125
2026-05-20,223.67999267578125
2026-05-21,225.0099945068359
2026-05-22,232.0
2026-05-26,230.9199981689453
2026-05-27,235.72999572753903
2026-05-28,238.8999938964844
2026-05-29,245.47000122070312
2026-06-01,270.8500061035156
2026-06-02,255.82000732421875
2026-06-03,253.44000244140625
2026-06-04,255.02000427246097
2026-06-05,255.6199951171875
2026-06-08,246.3800048828125
2026-06-09,246.07000732421875
2026-06-10,249.0800018310547
2026-06-11,236.63999938964844
2026-06-12,241.16000366210935
2026-06-15,235.86000061035156
2026-06-16,237.55999755859375
2026-06-17,228.3000030517578
2026-06-18,221.2899932861328
2026-06-22,218.6199951171875
2026-06-23,218.14999389648438
2026-06-24,216.4499969482422
2026-06-25,208.83999633789062
2026-06-26,231.74000549316406
