,CRH
2022-08-10,39.380001068115234
2022-08-11,39.369998931884766
2022-08-12,39.7400016784668
2022-08-15,39.65999984741211
2022-08-16,40.150001525878906
2022-08-17,39.380001068115234
2022-08-18,39.56999969482422
2022-08-19,38.93000030517578
2022-08-22,37.68999862670898
2022-08-23,38.0099983215332
2022-08-24,37.400001525878906
2022-08-25,38.77999877929688
2022-08-26,37.630001068115234
2022-08-29,37.91999816894531
2022-08-30,37.400001525878906
2022-08-31,36.9900016784668
2022-09-01,36.119998931884766
2022-09-02,36.5
2022-09-06,35.849998474121094
2022-09-07,36.68999862670898
2022-09-08,36.459999084472656
2022-09-09,37.310001373291016
2022-09-12,38.18999862670898
2022-09-13,36.369998931884766
2022-09-14,35.5
2022-09-15,35.29999923706055
2022-09-16,35.470001220703125
2022-09-19,36.08000183105469
2022-09-20,34.540000915527344
2022-09-21,34.060001373291016
2022-09-22,33.59000015258789
2022-09-23,32.209999084472656
2022-09-26,31.8799991607666
2022-09-27,31.540000915527344
2022-09-28,32.599998474121094
2022-09-29,32.15999984741211
2022-09-30,32.22999954223633
2022-10-03,32.959999084472656
2022-10-04,35.119998931884766
2022-10-05,34.470001220703125
2022-10-06,33.41999816894531
2022-10-07,32.380001068115234
2022-10-10,32.77000045776367
2022-10-11,32.310001373291016
2022-10-12,31.989999771118164
2022-10-13,33.02000045776367
2022-10-14,31.86000061035156
2022-10-17,33.310001373291016
2022-10-18,33.970001220703125
2022-10-19,33.529998779296875
2022-10-20,33.400001525878906
2022-10-21,33.959999084472656
2022-10-24,34.56999969482422
2022-10-25,35.52000045776367
2022-10-26,35.40999984741211
2022-10-27,35.22999954223633
2022-10-28,36.61000061035156
2022-10-31,36.209999084472656
2022-11-01,36.2400016784668
2022-11-02,34.75
2022-11-03,35.38999938964844
2022-11-04,37.130001068115234
2022-11-07,37.18999862670898
2022-11-08,36.88999938964844
2022-11-09,36.13999938964844
2022-11-10,39.119998931884766
2022-11-11,40.31999969482422
2022-11-14,39.31999969482422
2022-11-15,39.720001220703125
2022-11-16,39.20000076293945
2022-11-17,39.02999877929688
2022-11-18,39.65999984741211
2022-11-21,39.58000183105469
2022-11-22,39.65999984741211
2022-11-23,40.27999877929688
2022-11-25,40.630001068115234
2022-11-28,39.54999923706055
2022-11-29,40.02999877929688
2022-11-30,40.34999847412109
2022-12-01,40.45000076293945
2022-12-02,40.61000061035156
2022-12-05,39.86000061035156
2022-12-06,39.630001068115234
2022-12-07,39.540000915527344
2022-12-08,39.4900016784668
2022-12-09,39.86000061035156
2022-12-12,39.95000076293945
2022-12-13,40.66999816894531
2022-12-14,40.650001525878906
2022-12-15,39.16999816894531
2022-12-16,39.02000045776367
2022-12-19,39.16999816894531
2022-12-20,39.369998931884766
2022-12-21,39.900001525878906
2022-12-22,39.52999877929688
2022-12-23,39.880001068115234
2022-12-27,39.97999954223633
2022-12-28,39.380001068115234
2022-12-29,39.91999816894531
2022-12-30,39.790000915527344
2023-01-03,41.02999877929688
2023-01-04,43.0
2023-01-05,42.18999862670898
2023-01-06,43.619998931884766
2023-01-09,43.68999862670898
2023-01-10,43.59999847412109
2023-01-11,44.52000045776367
2023-01-12,44.68999862670898
2023-01-13,45.63999938964844
2023-01-17,45.33000183105469
2023-01-18,44.720001220703125
2023-01-19,44.43999862670898
2023-01-20,45.0099983215332
2023-01-23,45.27999877929688
2023-01-24,45.09999847412109
2023-01-25,45.709999084472656
2023-01-26,46.27000045776367
2023-01-27,46.470001220703125
2023-01-30,46.25
2023-01-31,47.08000183105469
2023-02-01,48.04999923706055
2023-02-02,48.630001068115234
2023-02-03,47.400001525878906
2023-02-06,46.54999923706055
2023-02-07,47.27999877929688
2023-02-08,46.93999862670898
2023-02-09,46.83000183105469
2023-02-10,46.27000045776367
2023-02-13,47.2400016784668
2023-02-14,47.220001220703125
2023-02-15,48.18000030517578
2023-02-16,47.34000015258789
2023-02-17,47.2400016784668
2023-02-21,46.84999847412109
2023-02-22,46.34000015258789
2023-02-23,46.93000030517578
2023-02-24,46.310001373291016
2023-02-27,47.060001373291016
2023-02-28,47.310001373291016
2023-03-01,47.459999084472656
2023-03-02,51.81999969482422
2023-03-03,51.65999984741211
2023-03-06,51.68000030517578
2023-03-07,51.400001525878906
2023-03-08,51.790000915527344
2023-03-09,50.86000061035156
2023-03-10,50.16999816894531
2023-03-13,48.900001525878906
2023-03-14,50.2599983215332
2023-03-15,48.18000030517578
2023-03-16,48.869998931884766
2023-03-17,48.119998931884766
2023-03-20,49.31999969482422
2023-03-21,50.45000076293945
2023-03-22,50.2599983215332
2023-03-23,49.400001525878906
2023-03-24,48.09999847412109
2023-03-27,48.31999969482422
2023-03-28,49.18999862670898
2023-03-29,49.59000015258789
2023-03-30,50.08000183105469
2023-03-31,50.869998931884766
2023-04-03,50.90999984741211
2023-04-04,50.2400016784668
2023-04-05,47.09999847412109
2023-04-06,47.77000045776367
2023-04-10,48.04999923706055
2023-04-11,47.7400016784668
2023-04-12,48.560001373291016
2023-04-13,49.290000915527344
2023-04-14,49.2400016784668
2023-04-17,49.61000061035156
2023-04-18,49.959999084472656
2023-04-19,49.9900016784668
2023-04-20,49.880001068115234
2023-04-21,49.43000030517578
2023-04-24,49.81999969482422
2023-04-25,49.54999923706055
2023-04-26,48.27000045776367
2023-04-27,48.59999847412109
2023-04-28,48.5
2023-05-01,48.290000915527344
2023-05-02,47.97999954223633
2023-05-03,47.66999816894531
2023-05-04,48.459999084472656
2023-05-05,49.5
2023-05-08,49.27999877929688
2023-05-09,49.34999847412109
2023-05-10,49.38999938964844
2023-05-11,49.720001220703125
2023-05-12,48.97999954223633
2023-05-15,49.5099983215332
2023-05-16,49.130001068115234
2023-05-17,49.68000030517578
2023-05-18,50.040000915527344
2023-05-19,50.22999954223633
2023-05-22,50.11000061035156
2023-05-23,48.7400016784668
2023-05-24,48.25
2023-05-25,48.400001525878906
2023-05-26,48.810001373291016
2023-05-30,48.369998931884766
2023-05-31,47.540000915527344
2023-06-01,48.290000915527344
2023-06-02,49.060001373291016
2023-06-05,48.34999847412109
2023-06-06,48.16999816894531
2023-06-07,48.58000183105469
2023-06-08,49.52999877929688
2023-06-09,48.68999862670898
2023-06-12,49.65999984741211
2023-06-13,50.04999923706055
2023-06-14,52.060001373291016
2023-06-15,52.72999954223633
2023-06-16,53.13999938964844
2023-06-20,52.84999847412109
2023-06-21,53.790000915527344
2023-06-22,53.459999084472656
2023-06-23,53.43999862670898
2023-06-26,53.040000915527344
2023-06-27,54.56999969482422
2023-06-28,55.060001373291016
2023-06-29,54.93000030517578
2023-06-30,55.72999954223633
2023-07-03,55.880001068115234
2023-07-05,54.77000045776367
2023-07-06,53.36000061035156
2023-07-07,53.54999923706055
2023-07-10,54.0
2023-07-11,55.400001525878906
2023-07-12,56.45000076293945
2023-07-13,57.18000030517578
2023-07-14,57.36000061035156
2023-07-17,57.540000915527344
2023-07-18,58.040000915527344
2023-07-19,58.16999816894531
2023-07-20,58.70000076293945
2023-07-21,58.90999984741211
2023-07-24,59.02000045776367
2023-07-25,59.5
2023-07-26,59.40999984741211
2023-07-27,59.369998931884766
2023-07-28,60.08000183105469
2023-07-31,60.29999923706055
2023-08-01,59.810001373291016
2023-08-02,58.68999862670898
2023-08-03,59.11000061035156
2023-08-04,59.29999923706055
2023-08-07,60.040000915527344
2023-08-08,59.77999877929688
2023-08-09,58.72999954223633
2023-08-10,58.400001525878906
2023-08-11,58.09999847412109
2023-08-14,58.18999862670898
2023-08-15,57.54999923706055
2023-08-16,57.470001220703125
2023-08-17,56.31999969482422
2023-08-18,56.43999862670898
2023-08-21,56.560001373291016
2023-08-22,57.209999084472656
2023-08-23,57.880001068115234
2023-08-24,56.84999847412109
2023-08-25,57.29999923706055
2023-08-28,57.47999954223633
2023-08-29,57.79999923706055
2023-08-30,57.34999847412109
2023-08-31,57.56999969482422
2023-09-01,57.16999816894531
2023-09-05,55.43000030517578
2023-09-06,55.11000061035156
2023-09-07,55.02000045776367
2023-09-08,54.7599983215332
2023-09-11,54.54999923706055
2023-09-12,53.5099983215332
2023-09-13,53.970001220703125
2023-09-14,55.709999084472656
2023-09-15,54.77000045776367
2023-09-18,53.5099983215332
2023-09-19,53.650001525878906
2023-09-20,54.9900016784668
2023-09-21,53.470001220703125
2023-09-22,54.58000183105469
2023-09-25,56.34999847412109
2023-09-26,55.810001373291016
2023-09-27,56.400001525878906
2023-09-28,56.18000030517578
2023-09-29,54.72999954223633
2023-10-02,54.04999923706055
2023-10-03,53.40999984741211
2023-10-04,54.4900016784668
2023-10-05,55.34999847412109
2023-10-06,56.58000183105469
2023-10-09,56.83000183105469
2023-10-10,57.5
2023-10-11,59.220001220703125
2023-10-12,58.119998931884766
2023-10-13,57.52999877929688
2023-10-16,58.59000015258789
2023-10-17,57.9900016784668
2023-10-18,55.52000045776367
2023-10-19,54.56999969482422
2023-10-20,54.9900016784668
2023-10-23,54.810001373291016
2023-10-24,54.43999862670898
2023-10-25,53.5
2023-10-26,52.290000915527344
2023-10-27,52.34999847412109
2023-10-30,53.4900016784668
2023-10-31,53.56999969482422
2023-11-01,56.72999954223633
2023-11-02,56.7599983215332
2023-11-03,56.880001068115234
2023-11-06,57.68999862670898
2023-11-07,58.119998931884766
2023-11-08,58.91999816894531
2023-11-09,58.38999938964844
2023-11-10,59.86000061035156
2023-11-13,59.709999084472656
2023-11-14,60.130001068115234
2023-11-15,59.11000061035156
2023-11-16,59.18999862670898
2023-11-17,60.209999084472656
2023-11-20,58.7400016784668
2023-11-21,61.130001068115234
2023-11-22,61.22999954223633
2023-11-24,61.7599983215332
2023-11-27,61.970001220703125
2023-11-28,61.66999816894531
2023-11-29,62.52000045776367
2023-11-30,62.75
2023-12-01,64.48999786376953
2023-12-04,62.959999084472656
2023-12-05,63.09000015258789
2023-12-06,62.95000076293945
2023-12-07,63.9900016784668
2023-12-08,64.94999694824219
2023-12-11,65.33999633789062
2023-12-12,65.62999725341797
2023-12-13,67.13999938964844
2023-12-14,67.23999786376953
2023-12-15,66.9000015258789
2023-12-18,66.7699966430664
2023-12-19,68.2699966430664
2023-12-20,67.08000183105469
2023-12-21,68.29000091552734
2023-12-22,68.2699966430664
2023-12-26,68.86000061035156
2023-12-27,69.02999877929688
2023-12-28,68.91999816894531
2023-12-29,69.16000366210938
2024-01-02,68.27999877929688
2024-01-03,66.33999633789062
2024-01-04,66.19000244140625
2024-01-05,66.87000274658203
2024-01-08,68.9000015258789
2024-01-09,69.08999633789062
2024-01-10,69.31999969482422
2024-01-11,68.72000122070312
2024-01-12,68.66999816894531
2024-01-16,67.29000091552734
2024-01-17,68.04000091552734
2024-01-18,69.27999877929688
2024-01-19,69.86000061035156
2024-01-22,70.26000213623047
2024-01-23,69.30999755859375
2024-01-24,69.11000061035156
2024-01-25,70.91000366210938
2024-01-26,69.94999694824219
2024-01-29,70.72000122070312
2024-01-30,72.13999938964844
2024-01-31,71.76000213623047
2024-02-01,73.19999694824219
2024-02-02,73.2300033569336
2024-02-05,72.5999984741211
2024-02-06,73.38999938964844
2024-02-07,74.70999908447266
2024-02-08,74.6500015258789
2024-02-09,73.79000091552734
2024-02-12,73.83999633789062
2024-02-13,72.41999816894531
2024-02-14,74.75
2024-02-15,76.1500015258789
2024-02-16,77.58999633789062
2024-02-20,77.58000183105469
2024-02-21,77.68000030517578
2024-02-22,78.16999816894531
2024-02-23,79.12000274658203
2024-02-26,79.41999816894531
2024-02-27,78.37000274658203
2024-02-28,79.31999969482422
2024-02-29,84.30999755859375
2024-03-01,83.5999984741211
2024-03-04,83.52999877929688
2024-03-05,81.62000274658203
2024-03-06,82.55000305175781
2024-03-07,82.55000305175781
2024-03-08,81.16999816894531
2024-03-11,82.29000091552734
2024-03-12,83.87999725341797
2024-03-13,84.70999908447266
2024-03-14,84.55999755859375
2024-03-15,83.4000015258789
2024-03-18,84.27999877929688
2024-03-19,84.83999633789062
2024-03-20,86.06999969482422
2024-03-21,85.76000213623047
2024-03-22,86.33999633789062
2024-03-25,86.94000244140625
2024-03-26,87.19999694824219
2024-03-27,86.0199966430664
2024-03-28,86.26000213623047
2024-04-01,84.86000061035156
2024-04-02,84.38999938964844
2024-04-03,85.48999786376953
2024-04-04,84.47000122070312
2024-04-05,86.4000015258789
2024-04-08,85.69000244140625
2024-04-09,83.9800033569336
2024-04-10,83.44999694824219
2024-04-11,83.45999908447266
2024-04-12,82.44000244140625
2024-04-15,80.30999755859375
2024-04-16,79.16999816894531
2024-04-17,78.5199966430664
2024-04-18,77.13999938964844
2024-04-19,77.05000305175781
2024-04-22,77.5999984741211
2024-04-23,78.79000091552734
2024-04-24,77.62999725341797
2024-04-25,77.19999694824219
2024-04-26,78.55000305175781
2024-04-29,78.86000061035156
2024-04-30,77.41999816894531
2024-05-01,77.1500015258789
2024-05-02,79.55000305175781
2024-05-03,80.44000244140625
2024-05-06,82.12000274658203
2024-05-07,80.94999694824219
2024-05-08,79.77999877929688
2024-05-09,80.31999969482422
2024-05-10,83.7699966430664
2024-05-13,82.12000274658203
2024-05-14,82.55000305175781
2024-05-15,85.63999938964844
2024-05-16,82.87999725341797
2024-05-17,81.91999816894531
2024-05-20,81.8499984741211
2024-05-21,81.11000061035156
2024-05-22,80.25
2024-05-23,80.41000366210938
2024-05-24,81.94000244140625
2024-05-28,79.25
2024-05-29,78.11000061035156
2024-05-30,79.95999908447266
2024-05-31,81.76000213623047
2024-06-03,78.9800033569336
2024-06-04,76.91999816894531
2024-06-05,78.4000015258789
2024-06-06,77.36000061035156
2024-06-07,77.81999969482422
2024-06-10,79.41999816894531
2024-06-11,78.18000030517578
2024-06-12,79.68000030517578
2024-06-13,79.20999908447266
2024-06-14,76.55000305175781
2024-06-17,78.72000122070312
2024-06-18,77.87999725341797
2024-06-20,75.97000122070312
2024-06-21,75.7699966430664
2024-06-24,74.0999984741211
2024-06-25,73.08000183105469
2024-06-26,72.72000122070312
2024-06-27,74.5
2024-06-28,74.9800033569336
2024-07-01,72.95999908447266
2024-07-02,72.05000305175781
2024-07-03,73.3499984741211
2024-07-05,73.66999816894531
2024-07-08,74.2300033569336
2024-07-09,75.88999938964844
2024-07-10,77.06999969482422
2024-07-11,79.61000061035156
2024-07-12,79.41999816894531
2024-07-15,79.58000183105469
2024-07-16,82.61000061035156
2024-07-17,80.79000091552734
2024-07-18,79.62999725341797
2024-07-19,79.87000274658203
2024-07-22,81.94999694824219
2024-07-23,82.26000213623047
2024-07-24,79.66999816894531
2024-07-25,79.55999755859375
2024-07-26,81.55000305175781
2024-07-29,82.5999984741211
2024-07-30,84.05999755859375
2024-07-31,85.69999694824219
2024-08-01,81.83999633789062
2024-08-02,79.08000183105469
2024-08-05,77.1500015258789
2024-08-06,78.4000015258789
2024-08-07,76.08999633789062
2024-08-08,81.54000091552734
2024-08-09,82.37000274658203
2024-08-12,81.9000015258789
2024-08-13,83.44999694824219
2024-08-14,83.3499984741211
2024-08-15,85.62000274658203
2024-08-16,84.18000030517578
2024-08-19,84.9800033569336
2024-08-20,85.29000091552734
2024-08-21,87.4000015258789
2024-08-22,88.13999938964844
2024-08-23,90.18000030517578
2024-08-26,90.05000305175781
2024-08-27,88.12000274658203
2024-08-28,87.72000122070312
2024-08-29,88.30999755859375
2024-08-30,90.7699966430664
2024-09-03,88.06999969482422
2024-09-04,85.18000030517578
2024-09-05,84.47000122070312
2024-09-06,85.33000183105469
2024-09-09,84.30000305175781
2024-09-10,85.61000061035156
2024-09-11,85.27999877929688
2024-09-12,86.66000366210938
2024-09-13,87.48999786376953
2024-09-16,89.16999816894531
2024-09-17,89.2699966430664
2024-09-18,90.04000091552734
2024-09-19,92.7300033569336
2024-09-20,92.88999938964844
2024-09-23,91.97000122070312
2024-09-24,91.48999786376952
2024-09-25,91.9000015258789
2024-09-26,93.23999786376952
2024-09-27,92.5
2024-09-30,92.73999786376952
2024-10-01,90.83999633789062
2024-10-02,89.5199966430664
2024-10-03,88.66000366210938
2024-10-04,89.11000061035156
2024-10-07,88.7300033569336
2024-10-08,89.2300033569336
2024-10-09,90.05000305175781
2024-10-10,90.5
2024-10-11,91.6999969482422
2024-10-14,92.27999877929688
2024-10-15,92.97000122070312
2024-10-16,92.8499984741211
2024-10-17,93.6500015258789
2024-10-18,93.4800033569336
2024-10-21,92.2300033569336
2024-10-22,91.83000183105467
2024-10-23,90.81999969482422
2024-10-24,91.5999984741211
2024-10-25,92.38999938964844
2024-10-28,94.4000015258789
2024-10-29,94.62999725341795
2024-10-30,95.95999908447266
2024-10-31,95.43000030517578
2024-11-01,95.8000030517578
2024-11-04,94.4499969482422
2024-11-05,96.91000366210938
2024-11-06,99.95999908447266
2024-11-07,100.66000366210938
2024-11-08,100.66999816894533
2024-11-11,102.27999877929688
2024-11-12,100.1500015258789
2024-11-13,99.18000030517578
2024-11-14,99.87000274658205
2024-11-15,98.29000091552734
2024-11-18,99.6500015258789
2024-11-19,99.79000091552734
2024-11-20,100.1999969482422
2024-11-21,100.5
2024-11-22,101.4000015258789
2024-11-25,102.8000030517578
2024-11-26,102.87000274658205
2024-11-27,101.94000244140624
2024-11-29,102.2699966430664
2024-12-02,102.45999908447266
2024-12-03,102.48999786376952
2024-12-04,103.37000274658205
2024-12-05,102.83999633789062
2024-12-06,103.0
2024-12-09,100.08999633789062
2024-12-10,98.83999633789062
2024-12-11,98.62000274658205
2024-12-12,98.5500030517578
2024-12-13,97.91999816894533
2024-12-16,98.1999969482422
2024-12-17,97.2300033569336
2024-12-18,93.70999908447266
2024-12-19,93.05999755859376
2024-12-20,93.63999938964844
2024-12-23,94.23999786376952
2024-12-24,94.75
2024-12-26,94.6500015258789
2024-12-27,93.58000183105467
2024-12-30,92.45999908447266
2024-12-31,92.5199966430664
2025-01-02,92.70999908447266
2025-01-03,93.23999786376952
2025-01-06,93.61000061035156
2025-01-07,92.31999969482422
2025-01-08,92.51000213623048
2025-01-10,91.77999877929688
2025-01-13,91.5500030517578
2025-01-14,92.69000244140624
2025-01-15,95.75
2025-01-16,95.58999633789062
2025-01-17,97.75
2025-01-21,99.29000091552734
2025-01-22,100.33000183105467
2025-01-23,100.5199966430664
2025-01-24,101.26000213623048
2025-01-27,99.02999877929688
2025-01-28,98.5199966430664
2025-01-29,99.08999633789062
2025-01-30,99.79000091552734
2025-01-31,99.02999877929688
2025-02-03,97.33999633789062
2025-02-04,98.61000061035156
2025-02-05,101.16000366210938
2025-02-06,105.19000244140624
2025-02-07,103.33999633789062
2025-02-10,102.06999969482422
2025-02-11,102.9800033569336
2025-02-12,104.22000122070312
2025-02-13,106.5
2025-02-14,108.3000030517578
2025-02-18,110.51000213623048
2025-02-19,106.0999984741211
2025-02-20,102.58000183105467
2025-02-21,100.33999633789062
2025-02-24,100.36000061035156
2025-02-25,100.29000091552734
2025-02-26,102.33000183105467
2025-02-27,101.5
2025-02-28,102.5199966430664
2025-03-03,99.97000122070312
2025-03-04,96.30999755859376
2025-03-05,102.73999786376952
2025-03-06,98.77999877929688
2025-03-07,97.51000213623048
2025-03-10,93.7699966430664
2025-03-11,94.62999725341795
2025-03-12,98.37999725341795
2025-03-13,94.5999984741211
2025-03-14,97.0199966430664
2025-03-17,97.33000183105467
2025-03-18,96.13999938964844
2025-03-19,98.76000213623048
2025-03-20,97.58999633789062
2025-03-21,94.6500015258789
2025-03-24,98.12999725341795
2025-03-25,98.61000061035156
2025-03-26,94.58000183105467
2025-03-27,92.13999938964844
2025-03-28,88.13999938964844
2025-03-31,87.97000122070312
2025-04-01,88.8499984741211
2025-04-02,90.62999725341795
2025-04-03,86.3499984741211
2025-04-04,80.87000274658203
2025-04-07,81.22000122070312
2025-04-08,80.3499984741211
2025-04-09,89.02999877929688
2025-04-10,83.26000213623047
2025-04-11,84.73999786376953
2025-04-14,85.77999877929688
2025-04-15,85.94999694824219
2025-04-16,85.0199966430664
2025-04-17,84.75
2025-04-21,82.70999908447266
2025-04-22,85.72000122070312
2025-04-23,87.80999755859375
2025-04-24,91.3499984741211
2025-04-25,92.44000244140624
2025-04-28,93.04000091552734
2025-04-29,93.45999908447266
2025-04-30,95.41999816894533
2025-05-01,96.27999877929688
2025-05-02,98.51000213623048
2025-05-05,98.25
2025-05-06,93.9499969482422
2025-05-07,91.81999969482422
2025-05-08,93.94000244140624
2025-05-09,94.58999633789062
2025-05-12,98.7300033569336
2025-05-13,98.16000366210938
2025-05-14,97.47000122070312
2025-05-15,97.83000183105467
2025-05-16,98.94000244140624
2025-05-19,98.6500015258789
2025-05-20,96.72000122070312
2025-05-21,95.08000183105467
2025-05-22,95.16000366210938
2025-05-23,94.08999633789062
2025-05-27,95.20999908447266
2025-05-28,91.95999908447266
2025-05-29,91.95999908447266
2025-05-30,91.16000366210938
2025-06-02,90.98999786376952
2025-06-03,91.12000274658205
2025-06-04,90.87999725341795
2025-06-05,92.8000030517578
2025-06-06,92.54000091552734
2025-06-09,93.18000030517578
2025-06-10,92.9000015258789
2025-06-11,91.08000183105467
2025-06-12,92.61000061035156
2025-06-13,90.04000091552734
2025-06-16,90.51000213623048
2025-06-17,89.80999755859375
2025-06-18,89.02999877929688
2025-06-20,88.1500015258789
2025-06-23,89.93000030517578
2025-06-24,91.5199966430664
2025-06-25,88.66999816894531
2025-06-26,89.06999969482422
2025-06-27,91.5199966430664
2025-06-30,91.8000030517578
2025-07-01,93.3000030517578
2025-07-02,94.47000122070312
2025-07-03,94.94000244140624
2025-07-07,94.33999633789062
2025-07-08,94.6500015258789
2025-07-09,96.47000122070312
2025-07-10,95.88999938964844
2025-07-11,95.23999786376952
2025-07-14,94.83999633789062
2025-07-15,94.19000244140624
2025-07-16,92.87999725341795
2025-07-17,92.94000244140624
2025-07-18,94.05999755859376
2025-07-21,94.25
2025-07-22,95.54000091552734
2025-07-23,96.83000183105467
2025-07-24,97.16999816894533
2025-07-25,100.05999755859376
2025-07-28,98.54000091552734
2025-07-29,97.23999786376952
2025-07-30,96.5199966430664
2025-07-31,95.4499969482422
2025-08-01,95.23999786376952
2025-08-04,98.22000122070312
2025-08-05,97.9499969482422
2025-08-06,97.5999984741211
2025-08-07,106.91999816894533
2025-08-08,109.3000030517578
2025-08-11,107.41999816894533
2025-08-12,112.02999877929688
2025-08-13,113.6500015258789
2025-08-14,111.75
2025-08-15,110.83999633789062
2025-08-18,111.52999877929688
2025-08-19,112.44000244140624
2025-08-20,110.7699966430664
2025-08-21,110.72000122070312
2025-08-22,113.33000183105467
2025-08-25,112.58999633789062
2025-08-26,114.2699966430664
2025-08-27,113.23999786376952
2025-08-28,113.19000244140624
2025-08-29,112.9499969482422
2025-09-02,111.27999877929688
2025-09-03,111.91000366210938
2025-09-04,111.61000061035156
2025-09-05,112.36000061035156
2025-09-08,112.05999755859376
2025-09-09,110.72000122070312
2025-09-10,111.26000213623048
2025-09-11,114.47000122070312
2025-09-12,113.38999938964844
2025-09-15,113.23999786376952
2025-09-16,112.52999877929688
2025-09-17,111.25
2025-09-18,112.45999908447266
2025-09-19,113.08999633789062
2025-09-22,114.72000122070312
2025-09-23,114.0999984741211
2025-09-24,112.5999984741211
2025-09-25,111.77999877929688
2025-09-26,113.66999816894533
2025-09-29,114.58999633789062
2025-09-30,119.9000015258789
2025-10-01,119.8499984741211
2025-10-02,121.13999938964844
2025-10-03,119.95999908447266
2025-10-06,118.13999938964844
2025-10-07,116.33999633789062
2025-10-08,117.8499984741211
2025-10-09,117.61000061035156
2025-10-10,116.02999877929688
2025-10-13,117.54000091552734
2025-10-14,120.12000274658205
2025-10-15,118.58000183105467
2025-10-16,116.94000244140624
2025-10-17,117.45999908447266
2025-10-20,117.43000030517578
2025-10-21,118.25
2025-10-22,116.9800033569336
2025-10-23,117.87000274658205
2025-10-24,120.16999816894533
2025-10-27,120.9499969482422
2025-10-28,119.94000244140624
2025-10-29,118.4800033569336
2025-10-30,117.2300033569336
2025-10-31,119.0999984741211
2025-11-03,118.4000015258789
2025-11-04,117.31999969482422
2025-11-05,115.66999816894533
2025-11-06,114.77999877929688
2025-11-07,113.0
2025-11-10,113.9800033569336
2025-11-11,112.6500015258789
2025-11-12,113.4000015258789
2025-11-13,111.16000366210938
2025-11-14,109.56999969482422
2025-11-17,109.23999786376952
2025-11-18,108.87000274658205
2025-11-19,110.1500015258789
2025-11-20,108.37000274658205
2025-11-21,110.1500015258789
2025-11-24,112.63999938964844
2025-11-25,116.2699966430664
2025-11-26,119.66000366210938
2025-11-28,119.95999908447266
2025-12-01,119.68000030517578
2025-12-02,118.61000061035156
2025-12-03,121.36000061035156
2025-12-04,121.0500030517578
2025-12-05,119.48999786376952
2025-12-08,126.54000091552734
2025-12-09,123.69000244140624
2025-12-10,125.13999938964844
2025-12-11,126.98999786376952
2025-12-12,126.4000015258789
2025-12-15,127.26000213623048
2025-12-16,126.91999816894533
2025-12-17,123.0500030517578
2025-12-18,127.16999816894533
2025-12-19,124.41999816894533
2025-12-22,126.22000122070312
2025-12-23,126.5999984741211
2025-12-24,127.54000091552734
2025-12-26,128.94000244140625
2025-12-29,127.3499984741211
2025-12-30,125.80999755859376
2025-12-31,124.8000030517578
2026-01-02,126.44000244140624
2026-01-05,128.30999755859375
2026-01-06,128.8699951171875
2026-01-07,122.87999725341795
2026-01-08,124.6500015258789
2026-01-09,131.3800048828125
2026-01-12,131.3800048828125
2026-01-13,127.37999725341795
2026-01-14,121.88999938964844
2026-01-15,122.55999755859376
2026-01-16,122.97000122070312
2026-01-20,120.86000061035156
2026-01-21,121.0
2026-01-22,124.48999786376952
2026-01-23,122.83999633789062
2026-01-26,122.75
2026-01-27,123.68000030517578
2026-01-28,122.45999908447266
2026-01-29,123.68000030517578
2026-01-30,122.41000366210938
2026-02-02,124.5999984741211
2026-02-03,122.01000213623048
2026-02-04,122.95999908447266
2026-02-05,121.7699966430664
2026-02-06,127.12999725341795
2026-02-09,126.83999633789062
2026-02-10,129.14999389648438
2026-02-11,127.83000183105467
2026-02-12,122.8499984741211
2026-02-13,125.97000122070312
2026-02-17,122.0199966430664
2026-02-18,124.75
2026-02-19,125.48999786376952
2026-02-20,124.04000091552734
2026-02-23,121.48999786376952
2026-02-24,122.66000366210938
2026-02-25,120.16000366210938
2026-02-26,121.13999938964844
2026-02-27,119.9800033569336
2026-03-02,117.72000122070312
2026-03-03,113.5500030517578
2026-03-04,113.26000213623048
2026-03-05,111.0999984741211
2026-03-06,106.41000366210938
2026-03-09,106.45999908447266
2026-03-10,106.27999877929688
2026-03-11,104.0
2026-03-12,99.7300033569336
2026-03-13,99.81999969482422
2026-03-16,103.0199966430664
2026-03-17,104.93000030517578
2026-03-18,101.91000366210938
2026-03-19,101.0199966430664
2026-03-20,100.47000122070312
2026-03-23,104.41999816894533
2026-03-24,106.5199966430664
2026-03-25,106.0500030517578
2026-03-26,103.1999969482422
2026-03-27,101.73999786376952
2026-03-30,101.91000366210938
2026-03-31,105.12000274658205
2026-04-01,106.1999969482422
2026-04-02,104.62999725341795
2026-04-06,106.33000183105467
2026-04-07,105.87000274658205
2026-04-08,113.81999969482422
2026-04-09,115.5
2026-04-10,117.88999938964844
2026-04-13,117.2699966430664
2026-04-14,117.41000366210938
2026-04-15,116.20999908447266
2026-04-16,114.36000061035156
2026-04-17,117.0500030517578
2026-04-20,118.55999755859376
2026-04-21,117.36000061035156
2026-04-22,116.08999633789062
2026-04-23,117.16000366210938
2026-04-24,118.0
2026-04-27,116.66999816894533
2026-04-28,114.44000244140624
2026-04-29,113.44000244140624
2026-04-30,118.41999816894533
2026-05-01,115.4499969482422
2026-05-04,110.8000030517578
2026-05-05,112.5
2026-05-06,114.91000366210938
2026-05-07,112.62999725341795
2026-05-08,113.76000213623048
2026-05-11,112.56999969482422
2026-05-12,111.38999938964844
2026-05-13,108.75
