,PKG
2026-04-14,209.92999267578125
2026-04-15,207.07000732421875
2026-04-16,207.6199951171875
2026-04-17,213.38999938964844
2026-04-20,213.41000366210935
2026-04-21,210.52999877929688
2026-04-22,205.2400054931641
2026-04-23,215.02000427246097
2026-04-24,212.8699951171875
2026-04-27,212.5399932861328
2026-04-28,222.58999633789065
2026-04-29,216.0500030517578
2026-04-30,213.4499969482422
2026-05-01,218.05999755859375
2026-05-04,218.05999755859375
2026-05-05,222.7100067138672
2026-05-06,226.82000732421875
2026-05-07,223.42999267578125
2026-05-08,224.58999633789065
2026-05-11,221.52000427246097
2026-05-12,219.9499969482422
2026-05-13,218.22000122070312
2026-05-14,220.1000061035156
2026-05-15,212.0800018310547
2026-05-18,210.69000244140625
2026-05-19,203.1699981689453
2026-05-20,213.2100067138672
2026-05-21,213.7599945068359
2026-05-22,215.91000366210935
2026-05-26,218.47000122070312
2026-05-27,217.9900054931641
2026-05-28,218.13999938964844
2026-05-29,218.91000366210935
2026-06-01,221.6699981689453
2026-06-02,224.8300018310547
2026-06-03,224.38999938964844
2026-06-04,224.69000244140625
2026-06-05,222.82000732421875
2026-06-08,219.42999267578125
2026-06-09,227.3300018310547
2026-06-10,216.63999938964844
2026-06-11,224.3999938964844
2026-06-12,228.22999572753903
2026-06-15,229.9600067138672
2026-06-16,229.5500030517578
2026-06-17,229.2599945068359
2026-06-18,229.02000427246097
2026-06-22,234.02999877929688
2026-06-23,232.8300018310547
2026-06-24,237.85000610351562
2026-06-25,241.08999633789062
2026-06-26,241.5500030517578
