,ODFL
2023-10-11,212.8800048828125
2023-10-12,212.03500366210932
2023-10-13,202.5399932861328
2023-10-16,206.2100067138672
2023-10-17,208.57000732421875
2023-10-18,200.92999267578125
2023-10-19,198.2250061035156
2023-10-20,196.51499938964844
2023-10-23,193.8300018310547
2023-10-24,192.9499969482422
2023-10-25,185.5050048828125
2023-10-26,184.8950042724609
2023-10-27,184.22999572753903
2023-10-30,189.57000732421875
2023-10-31,188.3300018310547
2023-11-01,195.3249969482422
2023-11-02,194.4149932861328
2023-11-03,196.1699981689453
2023-11-06,197.0200042724609
2023-11-07,198.17999267578125
2023-11-08,195.0749969482422
2023-11-09,192.8000030517578
2023-11-10,196.31500244140625
2023-11-13,195.5050048828125
2023-11-14,202.4149932861328
2023-11-15,201.3699951171875
2023-11-16,198.8950042724609
2023-11-17,199.9499969482422
2023-11-20,201.134994506836
2023-11-21,202.44000244140625
2023-11-22,201.875
2023-11-24,202.16000366210932
2023-11-27,199.3249969482422
2023-11-28,193.69000244140625
2023-11-29,191.9550018310547
2023-11-30,194.52999877929688
2023-12-01,202.8699951171875
2023-12-04,201.9499969482422
2023-12-05,197.3950042724609
2023-12-06,186.44500732421875
2023-12-07,187.4949951171875
2023-12-08,184.7250061035156
2023-12-11,189.44000244140625
2023-12-12,191.1199951171875
2023-12-13,192.02999877929688
2023-12-14,191.259994506836
2023-12-15,196.5249938964844
2023-12-18,196.5399932861328
2023-12-19,200.53500366210932
2023-12-20,201.01499938964844
2023-12-21,204.60499572753903
2023-12-22,206.4850006103516
2023-12-26,208.0
2023-12-27,206.8000030517578
2023-12-28,205.52999877929688
2023-12-29,202.6649932861328
2024-01-02,198.8699951171875
2024-01-03,192.5599975585937
2024-01-04,194.6300048828125
2024-01-05,191.884994506836
2024-01-08,196.35499572753903
2024-01-09,195.3800048828125
2024-01-10,195.509994506836
2024-01-11,194.4199981689453
2024-01-12,194.4349975585937
2024-01-16,191.3999938964844
2024-01-17,188.92999267578125
2024-01-18,191.1999969482422
2024-01-19,193.6150054931641
2024-01-22,200.85499572753903
2024-01-23,197.1199951171875
2024-01-24,195.83999633789065
2024-01-25,197.72000122070312
2024-01-26,196.3350067138672
2024-01-29,198.6150054931641
2024-01-30,197.9349975585937
2024-01-31,195.509994506836
2024-02-01,196.09500122070312
2024-02-02,204.34500122070312
2024-02-05,207.22000122070312
2024-02-06,212.7749938964844
2024-02-07,216.2250061035156
2024-02-08,217.5800018310547
2024-02-09,217.6649932861328
2024-02-12,214.5500030517578
2024-02-13,211.97000122070312
2024-02-14,215.56500244140625
2024-02-15,216.1649932861328
2024-02-16,211.7250061035156
2024-02-20,209.7050018310547
2024-02-21,212.2100067138672
2024-02-22,218.46499633789065
2024-02-23,220.1100006103516
2024-02-26,222.94500732421875
2024-02-27,220.52999877929688
2024-02-28,216.4499969482422
2024-02-29,221.2400054931641
2024-03-01,222.13999938964844
2024-03-04,223.1150054931641
2024-03-05,215.0399932861328
2024-03-06,217.72999572753903
2024-03-07,221.53500366210932
2024-03-08,214.1450042724609
2024-03-11,216.44000244140625
2024-03-12,220.51499938964844
2024-03-13,216.91000366210932
2024-03-14,213.28500366210932
2024-03-15,210.55499267578125
2024-03-18,209.3699951171875
2024-03-19,212.03500366210932
2024-03-20,217.1300048828125
2024-03-21,222.41000366210932
2024-03-22,220.53500366210932
2024-03-25,217.51499938964844
2024-03-26,216.66000366210932
2024-03-27,213.9750061035156
2024-03-28,219.3099975585937
2024-04-01,218.1199951171875
2024-04-02,216.57000732421875
2024-04-03,219.83999633789065
2024-04-04,218.0599975585937
2024-04-05,224.57000732421875
2024-04-08,224.69000244140625
2024-04-09,222.5200042724609
2024-04-10,215.0399932861328
2024-04-11,219.7899932861328
2024-04-12,221.1300048828125
2024-04-15,219.9499969482422
2024-04-16,220.47999572753903
2024-04-17,210.8099975585937
2024-04-18,207.82000732421875
2024-04-19,211.82000732421875
2024-04-22,211.58999633789065
2024-04-23,219.27999877929688
2024-04-24,195.0599975585937
2024-04-25,196.66000366210932
2024-04-26,182.4199981689453
2024-04-29,184.2400054931641
2024-04-30,181.7100067138672
2024-05-01,182.4900054931641
2024-05-02,183.3999938964844
2024-05-03,185.0599975585937
2024-05-06,180.17999267578125
2024-05-07,184.7899932861328
2024-05-08,181.6999969482422
2024-05-09,183.16000366210932
2024-05-10,185.0399932861328
2024-05-13,182.0200042724609
2024-05-14,181.94000244140625
2024-05-15,183.9199981689453
2024-05-16,182.1699981689453
2024-05-17,183.07000732421875
2024-05-20,178.97000122070312
2024-05-21,175.4600067138672
2024-05-22,172.49000549316406
2024-05-23,171.57000732421875
2024-05-24,173.05999755859375
2024-05-28,173.30999755859375
2024-05-29,171.3000030517578
2024-05-30,173.0399932861328
2024-05-31,175.25
2024-06-03,169.3300018310547
2024-06-04,172.13999938964844
2024-06-05,175.6999969482422
2024-06-06,169.83999633789062
2024-06-07,168.52999877929688
2024-06-10,171.1199951171875
2024-06-11,173.91000366210938
2024-06-12,174.7899932861328
2024-06-13,172.91000366210938
2024-06-14,172.74000549316406
2024-06-17,173.9199981689453
2024-06-18,173.3000030517578
2024-06-20,174.64999389648438
2024-06-21,174.88999938964844
2024-06-24,176.07000732421875
2024-06-25,174.85000610351562
2024-06-26,176.0399932861328
2024-06-27,174.3699951171875
2024-06-28,176.60000610351562
2024-07-01,178.6999969482422
2024-07-02,182.1699981689453
2024-07-03,181.8699951171875
2024-07-05,182.7700042724609
2024-07-08,181.0599975585937
2024-07-09,178.41000366210938
2024-07-10,182.1199951171875
2024-07-11,186.759994506836
2024-07-12,190.22000122070312
2024-07-15,195.25
2024-07-16,203.83999633789065
2024-07-17,198.67999267578125
2024-07-18,195.4600067138672
2024-07-19,195.47000122070312
2024-07-22,195.3099975585937
2024-07-23,193.8500061035156
2024-07-24,194.6199951171875
2024-07-25,205.6999969482422
2024-07-26,202.92999267578125
2024-07-29,201.5
2024-07-30,205.02999877929688
2024-07-31,210.17999267578125
2024-08-01,203.1999969482422
2024-08-02,195.1199951171875
2024-08-05,194.259994506836
2024-08-06,197.8600006103516
2024-08-07,193.1499938964844
2024-08-08,196.0
2024-08-09,193.22999572753903
2024-08-12,190.6199951171875
2024-08-13,195.0200042724609
2024-08-14,193.0
2024-08-15,197.13999938964844
2024-08-16,200.1699981689453
2024-08-19,200.16000366210932
2024-08-20,198.75
2024-08-21,202.8999938964844
2024-08-22,200.8999938964844
2024-08-23,203.7700042724609
2024-08-26,199.1199951171875
2024-08-27,192.8600006103516
2024-08-28,194.1999969482422
2024-08-29,192.1199951171875
2024-08-30,192.8000030517578
2024-09-03,194.77999877929688
2024-09-04,195.63999938964844
2024-09-05,186.0599975585937
2024-09-06,184.82000732421875
2024-09-09,189.77999877929688
2024-09-10,191.16000366210932
2024-09-11,188.8500061035156
2024-09-12,191.259994506836
2024-09-13,192.6100006103516
2024-09-16,191.9199981689453
2024-09-17,194.66000366210932
2024-09-18,196.75
2024-09-19,204.5200042724609
2024-09-20,193.97000122070312
2024-09-23,196.1699981689453
2024-09-24,198.4199981689453
2024-09-25,199.4600067138672
2024-09-26,195.3300018310547
2024-09-27,196.7100067138672
2024-09-30,198.63999938964844
2024-10-01,194.75
2024-10-02,193.5
2024-10-03,190.92999267578125
2024-10-04,191.8600006103516
2024-10-07,188.5800018310547
2024-10-08,192.16000366210932
2024-10-09,194.44000244140625
2024-10-10,194.58999633789065
2024-10-11,199.5800018310547
2024-10-14,202.4499969482422
2024-10-15,201.4600067138672
2024-10-16,203.4900054931641
2024-10-17,201.5200042724609
2024-10-18,199.5399932861328
2024-10-21,198.0500030517578
2024-10-22,199.5500030517578
2024-10-23,188.6699981689453
2024-10-24,191.8099975585937
2024-10-25,197.7899932861328
2024-10-28,200.8800048828125
2024-10-29,201.3099975585937
2024-10-30,203.82000732421875
2024-10-31,201.32000732421875
2024-11-01,200.97999572753903
2024-11-04,203.9900054931641
2024-11-05,207.009994506836
2024-11-06,230.17999267578125
2024-11-07,222.91000366210932
2024-11-08,226.1100006103516
2024-11-11,231.83999633789065
2024-11-12,226.32000732421875
2024-11-13,225.6000061035156
2024-11-14,223.42999267578125
2024-11-15,215.57000732421875
2024-11-18,213.9900054931641
2024-11-19,211.8000030517578
2024-11-20,214.3300018310547
2024-11-21,218.38999938964844
2024-11-22,220.25
2024-11-25,225.1100006103516
2024-11-26,225.97000122070312
2024-11-27,224.1100006103516
2024-11-29,225.13999938964844
2024-12-02,224.8500061035156
2024-12-03,218.58999633789065
2024-12-04,211.02999877929688
2024-12-05,202.97000122070312
2024-12-06,203.0
2024-12-09,203.92999267578125
2024-12-10,205.08999633789065
2024-12-11,204.8099975585937
2024-12-12,203.0399932861328
2024-12-13,200.69000244140625
2024-12-16,198.88999938964844
2024-12-17,198.97999572753903
2024-12-18,191.7700042724609
2024-12-19,187.7400054931641
2024-12-20,181.3699951171875
2024-12-23,180.16000366210932
2024-12-24,181.57000732421875
2024-12-26,181.44000244140625
2024-12-27,180.22999572753903
2024-12-30,177.27999877929688
2024-12-31,176.39999389648438
2025-01-02,175.72999572753906
2025-01-03,180.91000366210932
2025-01-06,182.6699981689453
2025-01-07,180.63999938964844
2025-01-08,179.5800018310547
2025-01-10,176.41000366210938
2025-01-13,180.6699981689453
2025-01-14,183.6199951171875
2025-01-15,186.8600006103516
2025-01-16,189.9199981689453
2025-01-17,189.5500030517578
2025-01-21,190.42999267578125
2025-01-22,188.7899932861328
2025-01-23,191.5399932861328
2025-01-24,190.8099975585937
2025-01-27,194.7100067138672
2025-01-28,189.9900054931641
2025-01-29,185.83999633789065
2025-01-30,186.77999877929688
2025-01-31,185.6100006103516
2025-02-03,182.0500030517578
2025-02-04,183.66000366210932
2025-02-05,193.6499938964844
2025-02-06,195.8800048828125
2025-02-07,197.1999969482422
2025-02-10,201.77999877929688
2025-02-11,205.7700042724609
2025-02-12,203.0200042724609
2025-02-13,206.38999938964844
2025-02-14,206.33999633789065
2025-02-18,209.2899932861328
2025-02-19,205.1100006103516
2025-02-20,197.25
2025-02-21,180.3999938964844
2025-02-24,181.97000122070312
2025-02-25,179.8800048828125
2025-02-26,175.69000244140625
2025-02-27,174.77000427246094
2025-02-28,176.5
2025-03-03,172.27999877929688
2025-03-04,175.0
2025-03-05,176.52000427246094
2025-03-06,177.5800018310547
2025-03-07,179.5500030517578
2025-03-10,177.97000122070312
2025-03-11,167.02999877929688
2025-03-12,164.5399932861328
2025-03-13,162.97999572753906
2025-03-14,162.5
2025-03-17,166.1199951171875
2025-03-18,162.0800018310547
2025-03-19,162.44000244140625
2025-03-20,161.1300048828125
2025-03-21,165.22000122070312
2025-03-24,170.0500030517578
2025-03-25,167.60000610351562
2025-03-26,168.6699981689453
2025-03-27,170.22999572753906
2025-03-28,164.85000610351562
2025-03-31,165.4499969482422
2025-04-01,167.08999633789062
2025-04-02,170.10000610351562
2025-04-03,155.75
2025-04-04,152.05999755859375
2025-04-07,151.41000366210938
2025-04-08,148.33999633789062
2025-04-09,165.49000549316406
2025-04-10,156.75
2025-04-11,152.22999572753906
2025-04-14,155.11000061035156
2025-04-15,152.85000610351562
2025-04-16,147.85000610351562
2025-04-17,153.75
2025-04-21,149.8699951171875
2025-04-22,152.07000732421875
2025-04-23,153.22999572753906
2025-04-24,158.89999389648438
2025-04-25,146.74000549316406
2025-04-28,149.0
2025-04-29,149.64999389648438
2025-04-30,153.27999877929688
2025-05-01,150.55999755859375
2025-05-02,158.00999450683594
2025-05-05,156.22999572753906
2025-05-06,153.35000610351562
2025-05-07,155.58999633789062
2025-05-08,160.1199951171875
2025-05-09,158.27999877929688
2025-05-12,176.07000732421875
2025-05-13,171.33999633789062
2025-05-14,171.64999389648438
2025-05-15,169.92999267578125
2025-05-16,171.27999877929688
2025-05-19,171.61000061035156
2025-05-20,169.60000610351562
2025-05-21,164.19000244140625
2025-05-22,163.60000610351562
2025-05-23,161.55999755859375
2025-05-27,164.2100067138672
2025-05-28,162.42999267578125
2025-05-29,162.00999450683594
2025-05-30,160.1699981689453
2025-06-02,160.0
2025-06-03,163.02999877929688
2025-06-04,161.49000549316406
2025-06-05,159.67999267578125
2025-06-06,160.3300018310547
2025-06-09,162.2100067138672
2025-06-10,167.88999938964844
2025-06-11,162.11000061035156
2025-06-12,162.41000366210938
2025-06-13,160.17999267578125
2025-06-16,159.4499969482422
2025-06-17,156.6699981689453
2025-06-18,156.02999877929688
2025-06-20,156.4600067138672
2025-06-23,161.36000061035156
2025-06-24,161.97000122070312
2025-06-25,160.35000610351562
2025-06-26,160.99000549316406
2025-06-27,163.67999267578125
2025-06-30,162.3000030517578
2025-07-01,168.4499969482422
2025-07-02,169.85000610351562
2025-07-03,171.02999877929688
2025-07-07,164.30999755859375
2025-07-08,167.3800048828125
2025-07-09,168.00999450683594
2025-07-10,171.1199951171875
2025-07-11,167.72999572753906
2025-07-14,165.72999572753906
2025-07-15,161.35000610351562
2025-07-16,160.8300018310547
2025-07-17,162.22999572753906
2025-07-18,162.08999633789062
2025-07-21,163.25
2025-07-22,166.88999938964844
2025-07-23,165.99000549316406
2025-07-24,167.7899932861328
2025-07-25,167.08999633789062
2025-07-28,164.32000732421875
2025-07-29,162.1199951171875
2025-07-30,146.4600067138672
2025-07-31,149.25
2025-08-01,141.85000610351562
2025-08-04,144.36000061035156
2025-08-05,147.14999389648438
2025-08-06,149.92999267578125
2025-08-07,145.3300018310547
2025-08-08,144.4600067138672
2025-08-11,143.02000427246094
2025-08-12,149.22999572753906
2025-08-13,153.4600067138672
2025-08-14,151.11000061035156
2025-08-15,151.13999938964844
2025-08-18,150.4600067138672
2025-08-19,154.8000030517578
2025-08-20,150.24000549316406
2025-08-21,149.75
2025-08-22,159.1300048828125
2025-08-25,155.47000122070312
2025-08-26,154.47999572753906
2025-08-27,153.82000732421875
2025-08-28,149.6999969482422
2025-08-29,150.97000122070312
2025-09-02,149.89999389648438
2025-09-03,148.11000061035156
2025-09-04,148.80999755859375
2025-09-05,150.7100067138672
2025-09-08,151.11000061035156
2025-09-09,148.22000122070312
2025-09-10,146.30999755859375
2025-09-11,149.39999389648438
2025-09-12,144.88999938964844
2025-09-15,145.25
2025-09-16,147.02000427246094
2025-09-17,141.7899932861328
2025-09-18,142.38999938964844
2025-09-19,140.83999633789062
2025-09-22,138.92999267578125
2025-09-23,139.33999633789062
2025-09-24,141.05999755859375
2025-09-25,140.42999267578125
2025-09-26,138.58999633789062
2025-09-29,141.0399932861328
2025-09-30,140.77999877929688
2025-10-01,139.24000549316406
2025-10-02,140.60000610351562
2025-10-03,141.3300018310547
2025-10-06,142.82000732421875
2025-10-07,141.36000061035156
2025-10-08,144.77999877929688
2025-10-09,141.27999877929688
2025-10-10,134.30999755859375
2025-10-13,136.17999267578125
2025-10-14,135.42999267578125
2025-10-15,135.0399932861328
2025-10-16,138.10000610351562
2025-10-17,138.0399932861328
2025-10-20,140.7100067138672
2025-10-21,144.36000061035156
2025-10-22,141.02000427246094
2025-10-23,135.86000061035156
2025-10-24,136.1199951171875
2025-10-27,136.72999572753906
2025-10-28,136.08999633789062
2025-10-29,136.1300048828125
2025-10-30,137.25
2025-10-31,140.4199981689453
2025-11-03,137.50999450683594
2025-11-04,141.36000061035156
2025-11-05,140.77999877929688
2025-11-06,137.69000244140625
2025-11-07,139.89999389648438
2025-11-10,137.75999450683594
2025-11-11,139.50999450683594
2025-11-12,138.85000610351562
2025-11-13,135.4499969482422
2025-11-14,132.2899932861328
2025-11-17,129.88999938964844
2025-11-18,130.66000366210938
2025-11-19,127.51000213623048
2025-11-20,126.29000091552734
2025-11-21,134.27999877929688
2025-11-24,132.3300018310547
2025-11-25,134.3300018310547
2025-11-26,134.91000366210938
2025-11-28,135.2899932861328
2025-12-01,139.6699981689453
2025-12-02,141.4600067138672
2025-12-03,150.9499969482422
2025-12-04,153.50999450683594
2025-12-05,155.14999389648438
2025-12-08,151.67999267578125
2025-12-09,148.88999938964844
2025-12-10,157.32000732421875
2025-12-11,158.9199981689453
2025-12-12,159.49000549316406
2025-12-15,157.4600067138672
2025-12-16,156.94000244140625
2025-12-17,155.72999572753906
2025-12-18,158.5500030517578
2025-12-19,157.38999938964844
2025-12-22,159.3000030517578
2025-12-23,158.6199951171875
2025-12-24,159.36000061035156
2025-12-26,159.49000549316406
2025-12-29,159.55999755859375
2025-12-30,159.30999755859375
2025-12-31,156.8000030517578
2026-01-02,159.19000244140625
2026-01-05,163.72999572753906
2026-01-06,168.8800048828125
2026-01-07,165.72000122070312
2026-01-08,171.07000732421875
2026-01-09,173.1300048828125
2026-01-12,173.57000732421875
2026-01-13,171.64999389648438
2026-01-14,173.52000427246094
2026-01-15,178.2100067138672
2026-01-16,175.64999389648438
2026-01-20,170.0
2026-01-21,178.39999389648438
2026-01-22,178.25
2026-01-23,174.3000030517578
2026-01-26,173.99000549316406
2026-01-27,174.44000244140625
2026-01-28,172.72000122070312
2026-01-29,172.58999633789062
2026-01-30,173.1999969482422
2026-02-02,186.1300048828125
2026-02-03,189.7700042724609
2026-02-04,208.5399932861328
2026-02-05,202.13999938964844
2026-02-06,202.47000122070312
2026-02-09,196.1100006103516
2026-02-10,194.4900054931641
2026-02-11,194.4600067138672
2026-02-12,185.509994506836
2026-02-13,193.2100067138672
2026-02-17,193.32000732421875
2026-02-18,193.8099975585937
2026-02-19,195.1699981689453
2026-02-20,201.38999938964844
2026-02-23,193.8800048828125
2026-02-24,196.6999969482422
2026-02-25,191.6999969482422
2026-02-26,198.3699951171875
2026-02-27,203.0500030517578
2026-03-02,207.75
2026-03-03,207.94000244140625
2026-03-04,216.19000244140625
2026-03-05,210.67999267578125
2026-03-06,193.97000122070312
2026-03-09,197.22000122070312
2026-03-10,195.0200042724609
2026-03-11,188.77999877929688
2026-03-12,176.24000549316406
2026-03-13,180.75
2026-03-16,182.44000244140625
2026-03-17,184.42999267578125
2026-03-18,182.57000732421875
2026-03-19,182.3600006103516
2026-03-20,183.9199981689453
2026-03-23,187.6999969482422
2026-03-24,185.02999877929688
2026-03-25,189.0500030517578
2026-03-26,187.92999267578125
2026-03-27,188.33999633789065
2026-03-30,189.75
2026-03-31,195.3999938964844
2026-04-01,199.6300048828125
2026-04-02,198.0
2026-04-06,202.17999267578125
2026-04-07,198.92999267578125
2026-04-08,207.52999877929688
2026-04-09,209.5
2026-04-10,208.3500061035156
2026-04-13,207.6300048828125
2026-04-14,210.41000366210935
2026-04-15,205.19000244140625
2026-04-16,213.57000732421875
2026-04-17,217.75999450683597
2026-04-20,223.3800048828125
2026-04-21,224.4199981689453
2026-04-22,219.97999572753903
2026-04-23,222.77999877929688
2026-04-24,219.97999572753903
2026-04-27,220.52999877929688
2026-04-28,221.77000427246097
2026-04-29,209.3500061035156
2026-04-30,212.42999267578125
2026-05-01,205.80999755859375
2026-05-04,192.17999267578125
2026-05-05,196.0800018310547
2026-05-06,200.6199951171875
2026-05-07,198.05999755859375
2026-05-08,198.3300018310547
2026-05-11,195.1199951171875
2026-05-12,191.1199951171875
2026-05-13,189.17999267578125
2026-05-14,198.80999755859375
2026-05-15,203.1199951171875
2026-05-18,204.1300048828125
2026-05-19,204.4600067138672
2026-05-20,209.8300018310547
2026-05-21,207.69000244140625
2026-05-22,210.47000122070312
2026-05-26,216.61000061035156
2026-05-27,219.4499969482422
2026-05-28,220.86000061035156
2026-05-29,225.1499938964844
2026-06-01,228.52999877929688
2026-06-02,229.0800018310547
2026-06-03,236.05999755859375
2026-06-04,245.52000427246097
2026-06-05,242.57000732421875
2026-06-08,247.0099945068359
2026-06-09,248.72999572753903
2026-06-10,235.9499969482422
2026-06-11,247.7599945068359
2026-06-12,245.75
2026-06-15,237.4199981689453
2026-06-16,231.6199951171875
2026-06-17,218.36000061035156
2026-06-18,221.0399932861328
