,ITW
2024-02-15,256.8299865722656
2024-02-16,253.9199981689453
2024-02-20,255.6000061035156
2024-02-21,258.04998779296875
2024-02-22,258.6700134277344
2024-02-23,260.1300048828125
2024-02-26,259.75
2024-02-27,261.510009765625
2024-02-28,262.6700134277344
2024-02-29,262.1499938964844
2024-03-01,260.19000244140625
2024-03-04,259.07000732421875
2024-03-05,257.8800048828125
2024-03-06,260.260009765625
2024-03-07,261.4800109863281
2024-03-08,261.17999267578125
2024-03-11,261.7799987792969
2024-03-12,262.8800048828125
2024-03-13,262.6700134277344
2024-03-14,264.9200134277344
2024-03-15,266.9200134277344
2024-03-18,264.8599853515625
2024-03-19,266.3299865722656
2024-03-20,268.75
2024-03-21,270.3299865722656
2024-03-22,268.6600036621094
2024-03-25,265.8599853515625
2024-03-26,265.489990234375
2024-03-27,268.2099914550781
2024-03-28,268.3299865722656
2024-04-01,265.2300109863281
2024-04-02,263.92999267578125
2024-04-03,264.2099914550781
2024-04-04,261.7799987792969
2024-04-05,262.94000244140625
2024-04-08,262.0400085449219
2024-04-09,262.5799865722656
2024-04-10,259.2900085449219
2024-04-11,257.67999267578125
2024-04-12,253.509994506836
2024-04-15,253.8300018310547
2024-04-16,251.2100067138672
2024-04-17,249.5399932861328
2024-04-18,248.8300018310547
2024-04-19,250.4600067138672
2024-04-22,249.9600067138672
2024-04-23,250.63999938964844
2024-04-24,251.759994506836
2024-04-25,248.16000366210932
2024-04-26,248.27999877929688
2024-04-29,249.2400054931641
2024-04-30,244.1100006103516
2024-05-01,242.2700042724609
2024-05-02,242.0399932861328
2024-05-03,243.9199981689453
2024-05-06,245.19000244140625
2024-05-07,247.13999938964844
2024-05-08,247.3999938964844
2024-05-09,249.72999572753903
2024-05-10,250.3300018310547
2024-05-13,250.2899932861328
2024-05-14,249.3800048828125
2024-05-15,249.08999633789065
2024-05-16,249.7700042724609
2024-05-17,250.6000061035156
2024-05-20,250.58999633789065
2024-05-21,248.77999877929688
2024-05-22,248.7400054931641
2024-05-23,241.4499969482422
2024-05-24,240.07000732421875
2024-05-28,237.41000366210932
2024-05-29,235.009994506836
2024-05-30,237.8000030517578
2024-05-31,242.75
2024-06-03,239.8699951171875
2024-06-04,240.6699981689453
2024-06-05,241.3999938964844
2024-06-06,240.97000122070312
2024-06-07,240.4199981689453
2024-06-10,239.3699951171875
2024-06-11,238.2400054931641
2024-06-12,239.8099975585937
2024-06-13,240.6000061035156
2024-06-14,235.1699981689453
2024-06-17,238.9499969482422
2024-06-18,240.4900054931641
2024-06-20,243.3300018310547
2024-06-21,240.3999938964844
2024-06-24,242.58999633789065
2024-06-25,237.9499969482422
2024-06-26,238.8800048828125
2024-06-27,237.38999938964844
2024-06-28,236.9600067138672
2024-07-01,233.41000366210932
2024-07-02,235.509994506836
2024-07-03,235.9900054931641
2024-07-05,233.13999938964844
2024-07-08,233.91000366210932
2024-07-09,234.0599975585937
2024-07-10,235.91000366210932
2024-07-11,240.19000244140625
2024-07-12,245.92999267578125
2024-07-15,246.72999572753903
2024-07-16,253.4900054931641
2024-07-17,253.88999938964844
2024-07-18,249.2899932861328
2024-07-19,242.6199951171875
2024-07-22,245.38999938964844
2024-07-23,243.0599975585937
2024-07-24,239.3000030517578
2024-07-25,243.8300018310547
2024-07-26,247.4900054931641
2024-07-29,248.0200042724609
2024-07-30,249.33999633789065
2024-07-31,247.27999877929688
2024-08-01,242.259994506836
2024-08-02,243.8500061035156
2024-08-05,239.3600006103516
2024-08-06,238.3699951171875
2024-08-07,236.8600006103516
2024-08-08,239.7700042724609
2024-08-09,239.2100067138672
2024-08-12,236.6199951171875
2024-08-13,238.759994506836
2024-08-14,238.66000366210932
2024-08-15,240.259994506836
2024-08-16,241.94000244140625
2024-08-19,242.66000366210932
2024-08-20,243.3800048828125
2024-08-21,246.6300048828125
2024-08-22,245.83999633789065
2024-08-23,246.9900054931641
2024-08-26,248.6000061035156
2024-08-27,249.2700042724609
2024-08-28,248.5599975585937
2024-08-29,250.44000244140625
2024-08-30,253.17999267578125
2024-09-03,249.77999877929688
2024-09-04,244.72999572753903
2024-09-05,243.0599975585937
2024-09-06,243.6000061035156
2024-09-09,246.7400054931641
2024-09-10,247.57000732421875
2024-09-11,247.0200042724609
2024-09-12,248.1999969482422
2024-09-13,251.75
2024-09-16,255.1300048828125
2024-09-17,254.72000122070312
2024-09-18,252.97000122070312
2024-09-19,257.9599914550781
2024-09-20,254.32000732421875
2024-09-23,256.6499938964844
2024-09-24,258.5199890136719
2024-09-25,258.0599975585937
2024-09-26,262.0
2024-09-27,263.9700012207031
2024-09-30,262.07000732421875
2024-10-01,261.3500061035156
2024-10-02,261.8900146484375
2024-10-03,259.989990234375
2024-10-04,258.4100036621094
2024-10-07,256.0400085449219
2024-10-08,255.72000122070312
2024-10-09,257.9800109863281
2024-10-10,256.8299865722656
2024-10-11,260.5899963378906
2024-10-14,261.5
2024-10-15,261.3500061035156
2024-10-16,260.8299865722656
2024-10-17,260.6600036621094
2024-10-18,261.0299987792969
2024-10-21,258.3699951171875
2024-10-22,256.9800109863281
2024-10-23,256.32000732421875
2024-10-24,255.52999877929688
2024-10-25,254.0800018310547
2024-10-28,256.8699951171875
2024-10-29,256.0400085449219
2024-10-30,264.3299865722656
2024-10-31,261.1300048828125
2024-11-01,263.0799865722656
2024-11-04,263.8800048828125
2024-11-05,266.42999267578125
2024-11-06,275.4700012207031
2024-11-07,272.9100036621094
2024-11-08,271.95001220703125
2024-11-11,274.2699890136719
2024-11-12,271.20001220703125
2024-11-13,272.9599914550781
2024-11-14,269.8699951171875
2024-11-15,270.6199951171875
2024-11-18,270.0599975585937
2024-11-19,266.4599914550781
2024-11-20,266.3800048828125
2024-11-21,269.8500061035156
2024-11-22,273.95001220703125
2024-11-25,276.3699951171875
2024-11-26,276.510009765625
2024-11-27,276.0400085449219
2024-11-29,277.5199890136719
2024-12-02,278.5
2024-12-03,275.989990234375
2024-12-04,275.8999938964844
2024-12-05,275.2699890136719
2024-12-06,273.5299987792969
2024-12-09,274.07000732421875
2024-12-10,273.75
2024-12-11,272.9599914550781
2024-12-12,273.1199951171875
2024-12-13,272.1099853515625
2024-12-16,269.6600036621094
2024-12-17,267.8800048828125
2024-12-18,261.2300109863281
2024-12-19,258.1099853515625
2024-12-20,258.82000732421875
2024-12-23,257.6400146484375
2024-12-24,259.1700134277344
2024-12-26,258.7699890136719
2024-12-27,256.54998779296875
2024-12-30,254.8300018310547
2024-12-31,253.5599975585937
2025-01-02,250.02999877929688
2025-01-03,252.2899932861328
2025-01-06,250.3600006103516
2025-01-07,248.58999633789065
2025-01-08,247.6100006103516
2025-01-10,244.8999938964844
2025-01-13,249.6999969482422
2025-01-14,252.97000122070312
2025-01-15,253.8000030517578
2025-01-16,255.92999267578125
2025-01-17,256.3800048828125
2025-01-21,261.3900146484375
2025-01-22,259.1400146484375
2025-01-23,259.8999938964844
2025-01-24,259.8999938964844
2025-01-27,264.4200134277344
2025-01-28,258.7099914550781
2025-01-29,256.3800048828125
2025-01-30,260.1300048828125
2025-01-31,259.1600036621094
2025-02-03,255.44000244140625
2025-02-04,254.67999267578125
2025-02-05,254.2400054931641
2025-02-06,255.08999633789065
2025-02-07,255.5599975585937
2025-02-10,257.6099853515625
2025-02-11,258.67999267578125
2025-02-12,256.04998779296875
2025-02-13,260.0899963378906
2025-02-14,258.1099853515625
2025-02-18,262.25
2025-02-19,264.1000061035156
2025-02-20,265.5400085449219
2025-02-21,264.2799987792969
2025-02-24,261.6000061035156
2025-02-25,264.5299987792969
2025-02-26,261.4100036621094
2025-02-27,261.1499938964844
2025-02-28,263.9800109863281
2025-03-03,262.2300109863281
2025-03-04,255.32000732421875
2025-03-05,261.04998779296875
2025-03-06,265.1099853515625
2025-03-07,274.4800109863281
2025-03-10,267.6700134277344
2025-03-11,254.82000732421875
2025-03-12,251.3000030517578
2025-03-13,250.3699951171875
2025-03-14,254.4600067138672
2025-03-17,256.1300048828125
2025-03-18,254.63999938964844
2025-03-19,256.239990234375
2025-03-20,253.3600006103516
2025-03-21,251.33999633789065
2025-03-24,255.63999938964844
2025-03-25,254.9900054931641
2025-03-26,255.88999938964844
2025-03-27,251.9600067138672
2025-03-28,246.4600067138672
2025-03-31,248.009994506836
2025-04-01,248.6999969482422
2025-04-02,252.42999267578125
2025-04-03,239.44000244140625
2025-04-04,225.57000732421875
2025-04-07,221.75
2025-04-08,218.41000366210932
2025-04-09,234.8699951171875
2025-04-10,226.8099975585937
2025-04-11,232.32000732421875
2025-04-14,233.5500030517578
2025-04-15,231.5
2025-04-16,229.8000030517578
2025-04-17,230.83999633789065
2025-04-21,227.6100006103516
2025-04-22,236.25
2025-04-23,236.6999969482422
2025-04-24,242.07000732421875
2025-04-25,239.5
2025-04-28,240.1199951171875
2025-04-29,241.75
2025-04-30,239.91000366210932
2025-05-01,239.2400054931641
2025-05-02,242.32000732421875
2025-05-05,240.8699951171875
2025-05-06,239.8699951171875
2025-05-07,240.3099975585937
2025-05-08,243.08999633789065
2025-05-09,242.5
2025-05-12,250.3099975585937
2025-05-13,249.13999938964844
2025-05-14,245.13999938964844
2025-05-15,247.97000122070312
2025-05-16,251.33999633789065
2025-05-19,251.7100067138672
2025-05-20,249.94000244140625
2025-05-21,244.6499938964844
2025-05-22,244.7100067138672
2025-05-23,241.83999633789065
2025-05-27,246.69000244140625
2025-05-28,243.8300018310547
2025-05-29,245.72999572753903
2025-05-30,245.0800018310547
2025-06-02,242.6499938964844
2025-06-03,245.259994506836
2025-06-04,246.509994506836
2025-06-05,246.1100006103516
2025-06-06,247.5599975585937
2025-06-09,247.27999877929688
2025-06-10,249.0
2025-06-11,246.6199951171875
2025-06-12,246.009994506836
2025-06-13,241.47999572753903
2025-06-16,244.4499969482422
2025-06-17,241.17999267578125
2025-06-18,241.3099975585937
2025-06-20,240.6199951171875
2025-06-23,244.1999969482422
2025-06-24,245.8000030517578
2025-06-25,245.69000244140625
2025-06-26,246.75
2025-06-27,248.0599975585937
2025-06-30,247.25
2025-07-01,255.19000244140625
2025-07-02,256.45001220703125
2025-07-03,258.5
2025-07-07,254.66000366210932
2025-07-08,257.8999938964844
2025-07-09,259.75
2025-07-10,262.1199951171875
2025-07-11,259.70001220703125
2025-07-14,257.6199951171875
2025-07-15,256.3699951171875
2025-07-16,256.82000732421875
2025-07-17,257.70001220703125
2025-07-18,255.1499938964844
2025-07-21,254.63999938964844
2025-07-22,260.1300048828125
2025-07-23,263.239990234375
2025-07-24,261.8299865722656
2025-07-25,261.70001220703125
2025-07-28,260.010009765625
2025-07-29,259.5
2025-07-30,253.6699981689453
2025-07-31,255.97000122070312
2025-08-01,252.3099975585937
2025-08-04,253.5800018310547
2025-08-05,256.0400085449219
2025-08-06,257.510009765625
2025-08-07,256.7799987792969
2025-08-08,256.989990234375
2025-08-11,256.8900146484375
2025-08-12,260.4800109863281
2025-08-13,267.32000732421875
2025-08-14,262.489990234375
2025-08-15,258.6400146484375
2025-08-18,259.2200012207031
2025-08-19,263.94000244140625
2025-08-20,262.0199890136719
2025-08-21,261.0
2025-08-22,269.4100036621094
2025-08-25,266.739990234375
2025-08-26,266.239990234375
2025-08-27,266.8299865722656
2025-08-28,265.75
2025-08-29,264.6499938964844
2025-09-02,262.260009765625
2025-09-03,261.25
2025-09-04,265.6700134277344
2025-09-05,266.239990234375
2025-09-08,266.67999267578125
2025-09-09,262.17999267578125
2025-09-10,262.54998779296875
2025-09-11,266.3699951171875
2025-09-12,263.3599853515625
2025-09-15,263.8699951171875
2025-09-16,261.8399963378906
2025-09-17,262.4800109863281
2025-09-18,263.5899963378906
2025-09-19,261.8599853515625
2025-09-22,260.8900146484375
2025-09-23,261.2200012207031
2025-09-24,259.5599975585937
2025-09-25,257.8900146484375
2025-09-26,261.0400085449219
2025-09-29,261.3800048828125
2025-09-30,260.760009765625
2025-10-01,259.9200134277344
2025-10-02,260.7300109863281
2025-10-03,260.0
2025-10-06,258.7099914550781
2025-10-07,255.75
2025-10-08,252.75
2025-10-09,248.2899932861328
2025-10-10,244.92999267578125
2025-10-13,244.4600067138672
2025-10-14,248.08999633789065
2025-10-15,247.69000244140625
2025-10-16,246.94000244140625
2025-10-17,249.259994506836
2025-10-20,252.3800048828125
2025-10-21,257.1400146484375
2025-10-22,252.9600067138672
2025-10-23,257.44000244140625
2025-10-24,245.75
2025-10-27,247.8099975585937
2025-10-28,245.8699951171875
2025-10-29,242.02999877929688
2025-10-30,243.63999938964844
2025-10-31,243.9199981689453
2025-11-03,243.1300048828125
2025-11-04,244.9199981689453
2025-11-05,245.0599975585937
2025-11-06,244.3000030517578
2025-11-07,245.4900054931641
2025-11-10,244.2700042724609
2025-11-11,245.3600006103516
2025-11-12,245.42999267578125
2025-11-13,245.2899932861328
2025-11-14,243.97000122070312
2025-11-17,241.41000366210932
2025-11-18,241.92999267578125
2025-11-19,241.07000732421875
2025-11-20,241.1000061035156
2025-11-21,247.7700042724609
2025-11-24,242.52999877929688
2025-11-25,248.3500061035156
2025-11-26,248.9900054931641
2025-11-28,249.27999877929688
2025-12-01,247.4900054931641
2025-12-02,248.3800048828125
2025-12-03,250.0399932861328
2025-12-04,249.3800048828125
2025-12-05,249.6999969482422
2025-12-08,248.1300048828125
2025-12-09,246.6300048828125
2025-12-10,253.52999877929688
2025-12-11,257.4100036621094
2025-12-12,258.0199890136719
2025-12-15,258.6600036621094
2025-12-16,250.66000366210932
2025-12-17,252.3999938964844
2025-12-18,251.17999267578125
2025-12-19,250.13999938964844
2025-12-22,251.57000732421875
2025-12-23,251.8300018310547
2025-12-24,251.9499969482422
2025-12-26,252.4600067138672
2025-12-29,252.22999572753903
2025-12-30,250.8300018310547
2025-12-31,246.3000030517578
2026-01-02,249.5
2026-01-05,249.58999633789065
2026-01-06,254.1499938964844
2026-01-07,246.9900054931641
2026-01-08,253.72999572753903
2026-01-09,255.1199951171875
2026-01-12,254.5399932861328
2026-01-13,256.760009765625
2026-01-14,258.8900146484375
2026-01-15,261.8900146484375
2026-01-16,263.4700012207031
2026-01-20,254.4499969482422
2026-01-21,259.94000244140625
2026-01-22,259.69000244140625
2026-01-23,258.260009765625
2026-01-26,259.1499938964844
2026-01-27,258.69000244140625
2026-01-28,258.25
2026-01-29,262.8599853515625
2026-01-30,261.260009765625
2026-02-02,264.2099914550781
2026-02-03,278.9100036621094
2026-02-04,288.79998779296875
2026-02-05,288.2900085449219
2026-02-06,293.57000732421875
2026-02-09,290.5799865722656
2026-02-10,294.25
2026-02-11,298.07000732421875
2026-02-12,298.510009765625
2026-02-13,299.6000061035156
2026-02-17,297.4200134277344
2026-02-18,296.1600036621094
2026-02-19,293.82000732421875
2026-02-20,294.9800109863281
2026-02-23,293.2200012207031
2026-02-24,294.5599975585937
2026-02-25,289.739990234375
2026-02-26,290.2799987792969
2026-02-27,290.6300048828125
2026-03-02,291.1700134277344
2026-03-03,285.9800109863281
2026-03-04,287.1700134277344
2026-03-05,282.510009765625
2026-03-06,277.1600036621094
2026-03-09,276.5799865722656
2026-03-10,273.2900085449219
2026-03-11,271.5199890136719
2026-03-12,265.6199951171875
2026-03-13,266.989990234375
2026-03-16,268.6400146484375
2026-03-17,267.739990234375
2026-03-18,260.739990234375
2026-03-19,260.6199951171875
2026-03-20,257.67999267578125
2026-03-23,262.75
2026-03-24,265.0400085449219
2026-03-25,266.45001220703125
2026-03-26,261.3699951171875
2026-03-27,259.0400085449219
2026-03-30,256.19000244140625
2026-03-31,260.2900085449219
2026-04-01,260.5400085449219
2026-04-02,258.2099914550781
2026-04-06,258.4800109863281
2026-04-07,259.0400085449219
2026-04-08,269.510009765625
2026-04-09,273.17999267578125
2026-04-10,270.5199890136719
2026-04-13,274.510009765625
2026-04-14,272.25
2026-04-15,264.3900146484375
2026-04-16,265.6099853515625
2026-04-17,272.260009765625
2026-04-20,272.67999267578125
2026-04-21,271.04998779296875
2026-04-22,267.0899963378906
2026-04-23,273.1300048828125
2026-04-24,269.2900085449219
2026-04-27,269.739990234375
2026-04-28,268.4700012207031
2026-04-29,265.6700134277344
2026-04-30,258.010009765625
2026-05-01,255.47000122070312
2026-05-04,251.64999389648438
2026-05-05,254.5500030517578
2026-05-06,260.5199890136719
2026-05-07,255.52999877929688
2026-05-08,254.75999450683594
2026-05-11,252.08999633789062
2026-05-12,251.41000366210938
2026-05-13,250.10000610351562
2026-05-14,250.77000427246094
2026-05-15,247.67999267578125
2026-05-18,249.4600067138672
2026-05-19,247.3699951171875
2026-05-20,250.77000427246094
2026-05-21,249.92999267578125
2026-05-22,252.1999969482422
